distance_bin,cohort,n_cells,distance_min,distance_median,distance_max,LAMCORE_777_mean,LAMCORE_777_median,melanocytic_identity_mean,melanocytic_identity_median,contractile_marker_panel_mean,contractile_marker_panel_median,VEGFD_CTSK_panel_mean,VEGFD_CTSK_panel_median,CORE1_mean,CORE1_median,CORE2_mean,CORE2_median,CORE3_identity_mean,CORE3_identity_median,ciliated_mean,ciliated_median,AT2_mean,AT2_median,macrophage_mean,macrophage_median,endothelial_mean,endothelial_median,fibroblast_mean,fibroblast_median,mesothelial_mean,mesothelial_median,pericyte_VSMC_mean,pericyte_VSMC_median
0,State_5,71,2.717909574508667,3.9538536071777344,4.148464202880859,0.06515271494715986,0.05326535180211067,0.2310404673638478,0.22831641137599945,0.2405354701717135,0.16468258202075958,0.2965318071590343,0.21326850354671478,0.20549907750436958,0.08201498538255692,0.3438367414432512,0.30940330028533936,0.2916905712073957,0.21766725182533264,0.00783371715478494,0.0,0.48789958519415116,0.12356799840927124,2.650994713667413,2.758687973022461,0.1397419265720626,0.11287859827280045,0.22063059307320018,0.2238064855337143,0.001518069648406875,0.0,0.19212873424337784,0.06432732194662094
0,State_7,37,2.774129629135132,3.7467997074127197,4.151546001434326,0.13582593021360603,0.11573642492294312,0.22264802536448916,0.13161806762218475,0.405468584919298,0.22883795201778412,0.31674780535536845,0.15604840219020844,0.32884854017882736,0.2097695767879486,0.19345684571040644,0.15360306203365326,0.30404425261391177,0.2551104426383972,0.07050524495944784,0.021806513890624046,4.200728411610062,4.65372896194458,0.37940629652223073,0.08918395638465881,0.049166687235638905,0.0,0.11404076263912626,0.02837243676185608,0.08336511103285325,0.05320493504405022,0.329890806529973,0.21606527268886566
0,State_9,13,2.841747522354126,3.890040397644043,4.143913269042969,0.2702483276908214,0.26416459679603577,0.41687982987899047,0.348979651927948,0.2748540061024519,0.11425336450338364,0.04127431804170975,0.0,0.37831084716778535,0.2604372799396515,0.190836813300848,0.15837988257408142,0.32324787974357605,0.31422436237335205,0.09192959434137894,0.08601771295070648,1.8096570051633394,1.5423568487167358,0.19621990227068847,0.06609845906496048,0.11825357012164134,0.09008900076150894,0.22379712316279227,0.08903687447309494,0.03605248535481783,0.04044955596327782,0.26405878737568855,0.22709886729717255
0,boundary,1702,1.4922733306884766,3.89570951461792,4.164828777313232,0.16229737185042453,0.11196159571409225,0.10769038007197383,0.0,0.7970136030107632,0.10110916197299957,0.12812474049128741,0.0,0.7636276853876024,0.18405089527368546,0.1453102075611925,0.09793012216687202,0.27648988557480425,0.2171379178762436,0.02586597947843732,0.0,1.2359816430291963,0.45399099588394165,0.8126501615523644,0.2143203467130661,0.07284345445644491,0.0,0.42826941307386784,0.18694894015789032,0.027299373379999336,0.0,0.7445885906177633,0.17999035865068436
0,normal,3021,2.459130048751831,3.981961965560913,4.165072441101074,0.06583910671027932,0.06298919022083282,0.04733799142625524,0.0,0.027596907413329402,0.0,0.013714566398923739,0.0,0.041579972638772326,0.0,0.09375269397555579,0.0,0.03217052094556961,0.0,0.025449959297955176,0.0,3.536272650333636,4.096365928649902,0.7704588683893628,0.20323146879673004,0.03799167102543734,0.0,0.060441174630096656,0.0,0.035405390165580974,0.0,0.0492612707303163,0.0
1,State_1,9,4.203168869018555,4.33896541595459,4.401570796966553,0.2723882695039113,0.2702900767326355,0.5076333714856042,0.4472884237766266,0.4432605860961808,0.1992449164390564,0.3189434169067277,0.25490716099739075,0.3732920404937532,0.29444387555122375,0.3703385094801585,0.34177640080451965,0.4987935589419471,0.4509072005748749,0.8562366399500105,0.8006736040115356,1.6842986875110202,1.8939719200134277,0.5879506121079127,0.7083596587181091,0.1814233838684029,0.15094028413295746,0.21568886025084388,0.1898549497127533,0.08612491852707332,0.0578032061457634,0.2872575184123384,0.20701901614665985
1,State_11,1,4.259575843811035,4.259575843811035,4.259575843811035,0.40661972761154175,0.40661972761154175,0.0,0.0,0.5996962189674377,0.5996962189674377,0.6295241713523865,0.6295241713523865,0.3822671175003052,0.3822671175003052,0.31476208567619324,0.31476208567619324,0.48669615387916565,0.48669615387916565,0.0,0.0,0.7645342350006104,0.7645342350006104,0.11445894092321396,0.11445894092321396,0.25180965662002563,0.25180965662002563,1.3943297863006592,1.3943297863006592,0.0,0.0,0.48658058047294617,0.48658058047294617
1,State_12,61,4.173201084136963,4.297452926635742,4.418887615203857,0.25914585712503213,0.2491205781698227,0.3783195868867343,0.3591560423374176,0.13944368192651233,0.0,0.3556343825137029,0.32355186343193054,0.22849609385259817,0.14811177551746368,0.3156686642008727,0.2808208465576172,0.3661790992148587,0.3240193724632263,0.06615893820636586,0.04926323518157005,1.6338085651886267,1.7062870264053345,0.24594294872195993,0.11879095435142517,0.26741684768654284,0.11793477833271027,0.3667907907215298,0.20377986133098602,0.024804098562138978,0.0,0.2058010602095088,0.11809192597866058
1,State_14,1,4.2770209312438965,4.2770209312438965,4.2770209312438965,0.35269784927368164,0.35269784927368164,0.5558533072471619,0.5558533072471619,1.891830563545227,1.891830563545227,1.3468109369277954,1.3468109369277954,1.510542392730713,1.510542392730713,0.7668365240097046,0.7668365240097046,1.0240578651428223,1.0240578651428223,1.3960915803909302,1.3960915803909302,0.15905997157096863,0.15905997157096863,0.31668946146965027,0.31668946146965027,0.0,0.0,0.46745505928993225,0.46745505928993225,0.2197611778974533,0.2197611778974533,1.349767804145813,1.349767804145813
1,State_16,34,4.166837692260742,4.28084659576416,4.4191789627075195,0.27140206284821033,0.20380471646785736,0.6288957788663752,0.701409250497818,1.5469283645643908,1.535933256149292,1.0246362519614838,1.16706782579422,1.30197414931129,1.575539469718933,0.5323220614124747,0.46711160242557526,1.1297940515420015,1.05116468667984,0.016886427122003892,0.0,0.9107354195678935,0.9382100105285645,0.3157285850714235,0.22427933663129807,0.049391468877301496,0.0,0.29934515738311934,0.18299347162246704,0.012434110702837215,0.0,1.1600617700639893,1.3518412113189697
1,State_17,7,4.193753719329834,4.345170974731445,4.399344444274902,0.34556823543139864,0.34411460161209106,0.23605503354753768,0.0,0.5280781239271164,0.2594257891178131,0.6557727668966565,0.38913866877555847,0.7265156209468842,0.562239944934845,0.39639163868767874,0.34712469577789307,0.5338534989527294,0.5750309228897095,0.03975434548088482,0.0,0.2924612505095346,0.18621103465557098,0.159544261438506,0.13749012351036072,0.021512260926621302,0.0,1.7228715590068273,1.662505865097046,0.35591397115162443,0.333547443151474,0.7299448549747467,0.601124107837677
1,State_18,33,4.172572612762451,4.339931011199951,4.411369800567627,0.33135474540970544,0.33631640672683716,0.16731543251962372,0.1810251623392105,2.935912563945308,3.027259111404419,0.31917251149813336,0.38309264183044434,2.5832910935084024,2.5452029705047607,0.1533999160835237,0.1423729956150055,0.7387147708372637,0.7503442168235779,0.02991729991679842,0.0,0.3413173976269635,0.12993201613426208,0.13146262232101324,0.0,0.032104341595461876,0.0,0.4029049238923824,0.37155306339263916,0.005308509776086518,0.0,2.380447618889086,2.458930730819702
1,State_19,1,4.4080681800842285,4.4080681800842285,4.4080681800842285,0.32968249917030334,0.32968249917030334,0.5666255354881287,0.5666255354881287,0.6808354258537292,0.6808354258537292,0.0,0.0,0.5330553650856018,0.5330553650856018,0.3063123822212219,0.3063123822212219,0.7774656414985657,0.7774656414985657,0.0,0.0,2.309619426727295,2.309619426727295,0.1364767998456955,0.1364767998456955,0.0,0.0,1.3373371362686157,1.3373371362686157,0.0,0.0,0.6351292729377747,0.6351292729377747
