cohort,cohort_type,n_cells,n_datasets,n_patients,feature,n,mean,median,q05,q25,q75,q95,detection_fraction_score_gt_0
State_5,consensus_state,864,4,10,mTOR_translation,864,1.5356478408599894,1.5497950315475464,1.1800577700138093,1.4238598942756653,1.6736347675323486,1.857994884252548,1.0
State_5,consensus_state,864,4,10,hormone_related,864,0.02923480537073273,0.0,0.0,0.0,0.05226269457489252,0.12988212555646886,0.31712962962962965
State_5,consensus_state,864,4,10,hypoxia_stress,864,0.35159183546892125,0.318097248673439,0.02283077947795392,0.11526989564299583,0.5691532790660858,0.789118507504463,0.9513888888888888
State_5,consensus_state,864,4,10,protease_ECM_niche,864,0.8968939606307281,0.9057418704032898,0.6620153963565827,0.8133003264665604,0.9829068630933762,1.1038866937160492,1.0
State_5,consensus_state,864,4,10,HOX_PBX,864,0.010723644522605118,0.0,0.0,0.0,0.0,0.07671833522617792,0.15046296296296297
State_5,consensus_state,864,4,10,normal_lung_interstitial,864,0.24792545614117342,0.25255513191223145,0.0,0.16682032868266106,0.3317088484764099,0.42753823995590207,0.9386574074074074
State_5,consensus_state,864,4,10,LAMCORE_777,864,0.05144462290142352,0.04596872068941593,0.03138117995113134,0.03969551622867584,0.05452777910977602,0.08799733631312844,1.0
State_5,consensus_state,864,4,10,ciliated,864,0.006804326677444839,0.0,0.0,0.0,0.0,0.040446672402322234,0.17939814814814814
State_5,consensus_state,864,4,10,AT2,864,0.35354000920240114,0.1606995090842247,0.0,0.0,0.6048875451087952,1.220879501104354,0.6597222222222222
State_5,consensus_state,864,4,10,macrophage,864,2.6940989770443626,2.787962555885315,1.787443619966507,2.473702311515808,3.018215775489807,3.264351952075958,1.0
State_5,consensus_state,864,4,10,endothelial,864,0.13843104565576478,0.13707935065031052,0.0,0.07047716341912746,0.19905898347496986,0.2860849142074584,0.9004629629629629
State_5,consensus_state,864,4,10,fibroblast,864,0.18679016960258768,0.1872481107711792,0.0,0.12371952831745148,0.24840788170695305,0.3289542138576508,0.9421296296296297
State_5,consensus_state,864,4,10,mesothelial,864,0.0037767666314418116,0.0,0.0,0.0,0.0,0.0,0.04976851851851852
State_5,consensus_state,864,4,10,pericyte_VSMC,864,0.07033255903472847,0.05492508038878441,0.0,0.03142977226525545,0.08106605336070061,0.15742553472518916,0.8206018518518519
State_5,consensus_state,864,4,10,gene_PMEL,864,0.03211087407544255,0.0,0.0,0.0,0.0,0.2502401985228059,0.05555555555555555
State_5,consensus_state,864,4,10,gene_MLANA,864,0.004182574615158417,0.0,0.0,0.0,0.0,0.0,0.006944444444444444
State_5,consensus_state,864,4,10,gene_MITF,864,0.6589848613021551,0.6374037861824036,0.0,0.3775130584836006,0.8939098119735718,1.3769431233406049,0.8333333333333334
State_5,consensus_state,864,4,10,gene_ACTA2,864,0.374348659671981,0.35616226494312286,0.0,0.0,0.5878767967224121,1.0570657670497843,0.6087962962962963
State_5,consensus_state,864,4,10,gene_ACTG2,864,0.0038601363905602032,0.0,0.0,0.0,0.0,0.0,0.005787037037037037
State_5,consensus_state,864,4,10,gene_MYH11,864,0.01470423874410766,0.0,0.0,0.0,0.0,0.0,0.013888888888888888
State_5,consensus_state,864,4,10,gene_VEGFD,864,0.006087062535462556,0.0,0.0,0.0,0.0,0.0,0.008101851851851851
State_5,consensus_state,864,4,10,gene_CTSK,864,0.35330566293042565,0.0,0.0,0.0,0.538016602396965,1.30447739958763,0.46412037037037035
State_5,consensus_state,864,4,10,gene_EMX2,864,0.0021605864857082015,0.0,0.0,0.0,0.0,0.0,0.003472222222222222
State_5,consensus_state,864,4,10,gene_HOXA11,864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_5,consensus_state,864,4,10,gene_ESR1,864,0.1637320501419405,0.0,0.0,0.0,0.2729043737053871,0.8153918147087085,0.27199074074074076
State_6,consensus_state,3,2,2,melanocytic_identity,3,0.2624010543028514,0.2695254385471344,0.02695254385471344,0.1347627192735672,0.39360158145427704,0.49286249577999114,0.6666666666666666
State_6,consensus_state,3,2,2,contractile_marker_panel,3,0.16880238552888235,0.23688171803951263,0.023688171803951264,0.11844085901975632,0.2532035782933235,0.2662610664963722,0.6666666666666666
State_6,consensus_state,3,2,2,VEGFD_CTSK_panel,3,0.416596253712972,0.0,0.0,0.0,0.624894380569458,1.1248098850250243,0.3333333333333333
State_6,consensus_state,3,2,2,ESR1_hormone_marker,3,0.2368817130724589,0.0,0.0,0.0,0.35532256960868835,0.639580625295639,0.3333333333333333
State_6,consensus_state,3,2,2,HOX_PBX_markers,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,CORE1,3,0.18008292466402054,0.19412913918495178,0.09936049208045006,0.14147989079356194,0.22570906579494476,0.2509730070829391,1.0
State_6,consensus_state,3,2,2,CORE2,3,0.3355530897776286,0.2954217791557312,0.21373724937438965,0.25004148483276367,0.4009990394115448,0.4854608476161957,1.0
State_6,consensus_state,3,2,2,CORE3_identity,3,0.3376692185799281,0.23102180659770966,0.20583949834108353,0.21703163534402847,0.4049830958247185,0.5441521272063254,1.0
State_6,consensus_state,3,2,2,LAM_myogenic_contractile,3,0.24479263772567114,0.25728899240493774,0.10567647740244865,0.17305981740355492,0.32277363538742065,0.375161349773407,1.0
State_6,consensus_state,3,2,2,ECM_remodeling,3,0.21430613100528717,0.22723431885242462,0.18437339663505553,0.2034226953983307,0.23165366053581238,0.23518913388252258,1.0
State_6,consensus_state,3,2,2,mTOR_translation,3,1.3115306893984477,1.5676164627075195,0.5379606783390045,0.9955854713916779,1.7555187940597534,1.9058406591415404,1.0
State_6,consensus_state,3,2,2,hormone_related,3,0.033840244015057884,0.0,0.0,0.0,0.05076036602258682,0.09136865884065627,0.3333333333333333
State_6,consensus_state,3,2,2,hypoxia_stress,3,0.30405906836191815,0.3253811001777649,0.03253811001777649,0.16269055008888245,0.4560886025428772,0.5606546044349671,0.6666666666666666
State_6,consensus_state,3,2,2,protease_ECM_niche,3,0.6045986066261927,0.6965354084968567,0.27416442781686784,0.46188486367464066,0.7932807505130768,0.8706770241260529,1.0
State_6,consensus_state,3,2,2,HOX_PBX,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,normal_lung_interstitial,3,0.2669062912464142,0.312447190284729,0.12220955789089202,0.20675961673259735,0.3498234152793884,0.379724395275116,1.0
State_6,consensus_state,3,2,2,LAMCORE_777,3,0.04828168575962385,0.04611123353242874,0.04086414873600006,0.0431961864233017,0.05228195898234844,0.0572185393422842,1.0
State_6,consensus_state,3,2,2,ciliated,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,AT2,3,0.1778626243273417,0.0,0.0,0.0,0.2667939364910126,0.4802290856838226,0.3333333333333333
State_6,consensus_state,3,2,2,macrophage,3,1.4892509033282597,1.950526475906372,0.36968141943216326,1.0722792223095894,2.1368603706359863,2.285927486419678,1.0
State_6,consensus_state,3,2,2,endothelial,3,0.11142932375272115,0.08085763454437256,0.008085763454437256,0.04042881727218628,0.16714398562908173,0.23617306649684905,0.6666666666666666
State_6,consensus_state,3,2,2,fibroblast,3,0.19411367426315942,0.22723431885242462,0.08887968137860298,0.15037063136696815,0.2544170394539833,0.27616321593523024,1.0
State_6,consensus_state,3,2,2,mesothelial,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,pericyte_VSMC,3,0.16319509223103523,0.1715259850025177,0.07045098505914212,0.11537320725619793,0.21518242359161377,0.2501075744628906,1.0
State_6,consensus_state,3,2,2,gene_PMEL,3,0.5176777044932047,0.0,0.0,0.0,0.7765165567398071,1.3977298021316527,0.3333333333333333
State_6,consensus_state,3,2,2,gene_MLANA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_MITF,3,0.2695254484812419,0.0,0.0,0.0,0.4042881727218628,0.7277187108993529,0.3333333333333333
State_6,consensus_state,3,2,2,gene_ACTA2,3,0.5064071615537008,0.7106451392173767,0.07106451392173767,0.35532256960868835,0.7596107423305511,0.7987832248210907,0.6666666666666666
State_6,consensus_state,3,2,2,gene_ACTG2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_MYH11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_VEGFD,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_CTSK,3,0.833192507425944,0.0,0.0,0.0,1.249788761138916,2.2496197700500487,0.3333333333333333
State_6,consensus_state,3,2,2,gene_EMX2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_HOXA11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_6,consensus_state,3,2,2,gene_ESR1,3,0.2368817130724589,0.0,0.0,0.0,0.35532256960868835,0.639580625295639,0.3333333333333333
State_7,consensus_state,576,4,11,melanocytic_identity,576,0.33229583505049554,0.2990124970674515,0.0,0.16018274426460266,0.4709661602973938,0.7761299461126328,0.8506944444444444
State_7,consensus_state,576,4,11,contractile_marker_panel,576,0.10090734505016978,0.0,0.0,0.0,0.1524423286318779,0.4449813738465309,0.328125
State_7,consensus_state,576,4,11,VEGFD_CTSK_panel,576,0.18936055937471488,0.0,0.0,0.0,0.35768479853868484,0.7025283873081207,0.4513888888888889
State_7,consensus_state,576,4,11,ESR1_hormone_marker,576,0.39863661699928343,0.0,0.0,0.0,0.7055366486310959,1.4664556682109833,0.4565972222222222
State_7,consensus_state,576,4,11,HOX_PBX_markers,576,0.0002484001064052184,0.0,0.0,0.0,0.0,0.0,0.001736111111111111
State_7,consensus_state,576,4,11,CORE1,576,0.07744606705253115,0.0,0.0,0.0,0.10034214332699776,0.29112986475229263,0.4878472222222222
State_7,consensus_state,576,4,11,CORE2,576,0.18427328491169545,0.16660357266664505,0.038747976534068584,0.0988845732063055,0.245008684694767,0.3837277740240097,0.9739583333333334
State_7,consensus_state,576,4,11,CORE3_identity,576,0.2835389745725681,0.26300519704818726,0.09857306070625782,0.1935911402106285,0.35257502645254135,0.5273868888616562,1.0
State_7,consensus_state,576,4,11,LAM_myogenic_contractile,576,0.1001426504258739,0.03772115334868431,0.0,0.0,0.11501289904117584,0.3710180073976517,0.5243055555555556
State_7,consensus_state,576,4,11,ECM_remodeling,576,0.10745552137895073,0.07984046638011932,0.0,0.03268334362655878,0.1401842199265957,0.3038491755723953,0.7673611111111112
State_7,consensus_state,576,4,11,mTOR_translation,576,0.8792427601939481,0.6179116368293762,0.2072255052626133,0.4134845435619354,1.3247106671333313,2.0696958899497986,0.9947916666666666
State_7,consensus_state,576,4,11,hormone_related,576,0.36745544396884117,0.37301404774188995,0.0,0.17471686005592346,0.5248619467020035,0.7310362756252289,0.9288194444444444
State_7,consensus_state,576,4,11,hypoxia_stress,576,0.2697849898249842,0.23673609644174576,0.0,0.14887188747525215,0.3644700050354004,0.6645609438419342,0.90625
State_7,consensus_state,576,4,11,protease_ECM_niche,576,0.22352677548769861,0.1724776178598404,0.0,0.1013964768499136,0.29481079429388046,0.6139758974313736,0.9305555555555556
State_7,consensus_state,576,4,11,HOX_PBX,576,0.1575026284165991,0.09986261650919914,0.0,0.0,0.25989600270986557,0.5191586911678314,0.640625
State_7,consensus_state,576,4,11,normal_lung_interstitial,576,0.047398072324641466,0.0,0.0,0.0,0.058243087492883205,0.2006174698472023,0.3072916666666667
State_7,consensus_state,576,4,11,LAMCORE_777,576,0.16637546520602578,0.16825088113546371,0.0708090327680111,0.13990044221282005,0.19266624376177788,0.2513040751218796,1.0
State_7,consensus_state,576,4,11,ciliated,576,0.08142726442504984,0.06429227814078331,0.0,0.0,0.12568959593772888,0.2167048640549183,0.7465277777777778
State_7,consensus_state,576,4,11,AT2,576,2.211687049078238,2.0410906076431274,0.2518621124327183,1.113184541463852,2.8092203736305237,5.047094345092773,0.9878472222222222
State_7,consensus_state,576,4,11,macrophage,576,0.1541600318547959,0.05273682810366154,0.0,0.0,0.1116695161908865,0.6824747174978256,0.6319444444444444
State_7,consensus_state,576,4,11,endothelial,576,0.047310870435063004,0.0,0.0,0.0,0.06855221465229988,0.1839369833469391,0.4079861111111111
State_7,consensus_state,576,4,11,fibroblast,576,0.04061958261364554,0.0,0.0,0.0,0.0561675364151597,0.17158417031168938,0.3368055555555556
State_7,consensus_state,576,4,11,mesothelial,576,0.043764508025358535,0.0,0.0,0.0,0.06457053869962692,0.23954828456044197,0.2916666666666667
State_7,consensus_state,576,4,11,pericyte_VSMC,576,0.0725439028465189,0.03609320893883705,0.0,0.0,0.08107322268188,0.24837052822113037,0.5625
State_7,consensus_state,576,4,11,gene_PMEL,576,0.06845537728319566,0.0,0.0,0.0,0.0,0.6875168234109879,0.08506944444444445
State_7,consensus_state,576,4,11,gene_MLANA,576,0.05955333412728376,0.0,0.0,0.0,0.0,0.5906518548727036,0.07465277777777778
State_7,consensus_state,576,4,11,gene_MITF,576,0.8688787931524631,0.8162449896335602,0.0,0.32039622962474823,1.3045935332775116,2.171908378601074,0.7899305555555556
State_7,consensus_state,576,4,11,gene_ACTA2,576,0.2105275806194792,0.0,0.0,0.0,0.32432831078767776,0.9766065627336502,0.2795138888888889
State_7,consensus_state,576,4,11,gene_ACTG2,576,0.0147123780205018,0.0,0.0,0.0,0.0,0.0,0.015625
State_7,consensus_state,576,4,11,gene_MYH11,576,0.07748207721548776,0.0,0.0,0.0,0.0,0.7308059930801392,0.08854166666666667
State_7,consensus_state,576,4,11,gene_VEGFD,576,0.06376202714939912,0.0,0.0,0.0,0.0,0.6169038861989975,0.08159722222222222
State_7,consensus_state,576,4,11,gene_CTSK,576,0.31495909165177083,0.0,0.0,0.0,0.624067097902298,1.2439551651477814,0.3940972222222222
State_7,consensus_state,576,4,11,gene_EMX2,576,0.0004968002128104368,0.0,0.0,0.0,0.0,0.0,0.001736111111111111
State_7,consensus_state,576,4,11,gene_HOXA11,576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_7,consensus_state,576,4,11,gene_ESR1,576,0.39863661699928343,0.0,0.0,0.0,0.7055366486310959,1.4664556682109833,0.4565972222222222
State_8,consensus_state,1,1,1,melanocytic_identity,1,0.21951280534267426,0.21951280534267426,0.21951280534267426,0.21951280534267426,0.21951280534267426,0.21951280534267426,1.0
State_8,consensus_state,1,1,1,contractile_marker_panel,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,VEGFD_CTSK_panel,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,ESR1_hormone_marker,1,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,1.0
State_8,consensus_state,1,1,1,HOX_PBX_markers,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,CORE1,1,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,1.0
State_8,consensus_state,1,1,1,CORE2,1,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,1.0
State_8,consensus_state,1,1,1,CORE3_identity,1,0.18815383315086365,0.18815383315086365,0.18815383315086365,0.18815383315086365,0.18815383315086365,0.18815383315086365,1.0
State_8,consensus_state,1,1,1,LAM_myogenic_contractile,1,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,1.0
State_8,consensus_state,1,1,1,ECM_remodeling,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,mTOR_translation,1,0.735592782497406,0.735592782497406,0.735592782497406,0.735592782497406,0.735592782497406,0.735592782497406,1.0
State_8,consensus_state,1,1,1,hormone_related,1,0.6583818197250366,0.6583818197250366,0.6583818197250366,0.6583818197250366,0.6583818197250366,0.6583818197250366,1.0
State_8,consensus_state,1,1,1,hypoxia_stress,1,0.15534739196300507,0.15534739196300507,0.15534739196300507,0.15534739196300507,0.15534739196300507,0.15534739196300507,1.0
State_8,consensus_state,1,1,1,protease_ECM_niche,1,0.1197342574596405,0.1197342574596405,0.1197342574596405,0.1197342574596405,0.1197342574596405,0.1197342574596405,1.0
State_8,consensus_state,1,1,1,HOX_PBX,1,0.3334803581237793,0.3334803581237793,0.3334803581237793,0.3334803581237793,0.3334803581237793,0.3334803581237793,1.0
State_8,consensus_state,1,1,1,normal_lung_interstitial,1,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,0.0823173001408577,1.0
State_8,consensus_state,1,1,1,LAMCORE_777,1,0.20928353071212769,0.20928353071212769,0.20928353071212769,0.20928353071212769,0.20928353071212769,0.20928353071212769,1.0
State_8,consensus_state,1,1,1,ciliated,1,0.10356493294239044,0.10356493294239044,0.10356493294239044,0.10356493294239044,0.10356493294239044,0.10356493294239044,1.0
State_8,consensus_state,1,1,1,AT2,1,0.2630489468574524,0.2630489468574524,0.2630489468574524,0.2630489468574524,0.2630489468574524,0.2630489468574524,1.0
State_8,consensus_state,1,1,1,macrophage,1,0.29933562874794006,0.29933562874794006,0.29933562874794006,0.29933562874794006,0.29933562874794006,0.29933562874794006,1.0
State_8,consensus_state,1,1,1,endothelial,1,0.06585384160280228,0.06585384160280228,0.06585384160280228,0.06585384160280228,0.06585384160280228,0.06585384160280228,1.0
State_8,consensus_state,1,1,1,fibroblast,1,0.05986712872982025,0.05986712872982025,0.05986712872982025,0.05986712872982025,0.05986712872982025,0.05986712872982025,1.0
State_8,consensus_state,1,1,1,mesothelial,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,pericyte_VSMC,1,0.054878201335668564,0.054878201335668564,0.054878201335668564,0.054878201335668564,0.054878201335668564,0.054878201335668564,1.0
State_8,consensus_state,1,1,1,gene_PMEL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_MLANA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_MITF,1,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,1.0
State_8,consensus_state,1,1,1,gene_ACTA2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_ACTG2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_MYH11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_VEGFD,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_CTSK,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_EMX2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_HOXA11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_8,consensus_state,1,1,1,gene_ESR1,1,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,0.6585384011268616,1.0
State_9,consensus_state,406,4,5,melanocytic_identity,406,0.36902919485981533,0.360927551984787,0.0,0.19188442453742027,0.5171925574541092,0.806136429309845,0.874384236453202
State_9,consensus_state,406,4,5,contractile_marker_panel,406,0.09884590619780453,0.01877063699066639,0.0,0.0,0.16548457741737366,0.3534706309437752,0.5024630541871922
State_9,consensus_state,406,4,5,VEGFD_CTSK_panel,406,0.09368620786283698,0.0,0.0,0.0,0.14431507140398026,0.40266014635562897,0.4236453201970443
State_9,consensus_state,406,4,5,ESR1_hormone_marker,406,0.42144545701704,0.298499196767807,0.0,0.0,0.650020033121109,1.3690000474452972,0.6354679802955665
State_9,consensus_state,406,4,5,HOX_PBX_markers,406,0.0026037785284257877,0.0,0.0,0.0,0.0,0.0,0.017241379310344827
State_9,consensus_state,406,4,5,CORE1,406,0.28386522521691515,0.2657911628484726,0.0,0.12134356983006,0.4245333671569824,0.6329821944236755,0.9359605911330049
State_9,consensus_state,406,4,5,CORE2,406,0.18483354541670366,0.17606578767299652,0.04417847841978073,0.10934888385236263,0.24517278000712395,0.377694696187973,0.9753694581280788
State_9,consensus_state,406,4,5,CORE3_identity,406,0.2756722828125572,0.25652703642845154,0.11178524047136307,0.18652144819498062,0.3525804132223129,0.5007285922765732,1.0
State_9,consensus_state,406,4,5,LAM_myogenic_contractile,406,0.14915612862982186,0.100602176040411,0.0,0.04911550786346197,0.212444256991148,0.41388145834207535,0.8399014778325123
State_9,consensus_state,406,4,5,ECM_remodeling,406,0.3317876554970524,0.27195605635643005,0.0,0.10555046796798706,0.5010508894920349,0.8828287571668625,0.9433497536945813
State_9,consensus_state,406,4,5,mTOR_translation,406,0.7288768228528828,0.6391697525978088,0.33728233724832535,0.5195766389369965,0.798220083117485,1.5373749434947968,1.0
State_9,consensus_state,406,4,5,hormone_related,406,0.5233824614141815,0.5570312440395355,0.043241532519459724,0.34190694242715836,0.7245327532291412,0.9445480406284332,0.9704433497536946
State_9,consensus_state,406,4,5,hypoxia_stress,406,0.3137578549542524,0.32189084589481354,0.0871201828122139,0.22093284130096436,0.3956146687269211,0.5318714529275894,0.9950738916256158
State_9,consensus_state,406,4,5,protease_ECM_niche,406,0.26126797124284684,0.2076859250664711,0.05402227398008108,0.12717506289482117,0.328787237405777,0.7311803698539734,0.9704433497536946
State_9,consensus_state,406,4,5,HOX_PBX,406,0.12049959197163289,0.07536202669143677,0.0,0.0,0.1883174367249012,0.40041789412498474,0.6699507389162561
State_9,consensus_state,406,4,5,normal_lung_interstitial,406,0.12575674676129897,0.06635391712188721,0.0,0.0,0.1677287071943283,0.48234987258911133,0.6773399014778325
State_9,consensus_state,406,4,5,LAMCORE_777,406,0.21860948729838056,0.2203323096036911,0.08763666450977325,0.18130497261881828,0.26687274128198624,0.32012923061847687,1.0
State_9,consensus_state,406,4,5,ciliated,406,0.08550054371687285,0.07977816462516785,0.0,0.0353219797834754,0.12159826047718525,0.19970447942614555,0.8497536945812808
State_9,consensus_state,406,4,5,AT2,406,1.5060115089190418,1.2655596137046814,0.39529702812433243,0.7544041126966476,1.9252621233463287,4.330626845359802,1.0
State_9,consensus_state,406,4,5,macrophage,406,0.3352961907039392,0.05490001104772091,0.0,0.0,0.1539735570549965,2.5068728923797607,0.7315270935960592
State_9,consensus_state,406,4,5,endothelial,406,0.1464209171571755,0.07951736077666283,0.0,0.0,0.18525857105851173,0.584762305021286,0.7192118226600985
State_9,consensus_state,406,4,5,fibroblast,406,0.14847006394844411,0.06611675396561623,0.0,0.0,0.2005678191781044,0.5666101425886154,0.7093596059113301
State_9,consensus_state,406,4,5,mesothelial,406,0.05474261687999692,0.0,0.0,0.0,0.07921346463263035,0.25125858187675476,0.46551724137931033
State_9,consensus_state,406,4,5,pericyte_VSMC,406,0.1202445057670361,0.09138266369700432,0.0,0.0438878433778882,0.1714113913476467,0.3213244378566742,0.8571428571428571
State_9,consensus_state,406,4,5,gene_PMEL,406,0.029766288269402946,0.0,0.0,0.0,0.0,0.2762167677283287,0.07389162561576355
State_9,consensus_state,406,4,5,gene_MLANA,406,0.032335221845418066,0.0,0.0,0.0,0.0,0.209943950176239,0.08620689655172414
State_9,consensus_state,406,4,5,gene_MITF,406,1.044986075588635,1.0295810103416443,0.0,0.5284958481788635,1.5022095143795013,2.3833402395248413,0.8497536945812808
State_9,consensus_state,406,4,5,gene_ACTA2,406,0.21380052038840033,0.0,0.0,0.0,0.3510838598012924,0.9271404892206192,0.4088669950738916
State_9,consensus_state,406,4,5,gene_ACTG2,406,0.011383462366946226,0.0,0.0,0.0,0.0,0.0,0.029556650246305417
State_9,consensus_state,406,4,5,gene_MYH11,406,0.07135373416352155,0.0,0.0,0.0,0.0,0.5496470928192139,0.18226600985221675
State_9,consensus_state,406,4,5,gene_VEGFD,406,0.06908623266763288,0.0,0.0,0.0,0.0,0.5140965282917023,0.18719211822660098
State_9,consensus_state,406,4,5,gene_CTSK,406,0.11828618292958279,0.0,0.0,0.0,0.13847272843122482,0.6138507276773453,0.2881773399014778
State_9,consensus_state,406,4,5,gene_EMX2,406,0.005207557056851575,0.0,0.0,0.0,0.0,0.0,0.017241379310344827
State_9,consensus_state,406,4,5,gene_HOXA11,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State_9,consensus_state,406,4,5,gene_ESR1,406,0.42144545701704,0.298499196767807,0.0,0.0,0.650020033121109,1.3690000474452972,0.6354679802955665
boundary,boundary,16883,4,12,melanocytic_identity,16883,0.18154671999281588,0.09308493882417679,0.0,0.0,0.313082680106163,0.6363396525382995,0.5082627495113428
boundary,boundary,16883,4,12,contractile_marker_panel,16883,0.25946548704325145,0.0,0.0,0.0,0.20335446298122406,1.9472160220146177,0.3310430610673459
boundary,boundary,16883,4,12,VEGFD_CTSK_panel,16883,0.0937634296348975,0.0,0.0,0.0,0.0,0.6752069294452664,0.1647219096132204
boundary,boundary,16883,4,12,ESR1_hormone_marker,16883,0.10212787460999799,0.0,0.0,0.0,0.0,0.8908606350421899,0.09115678493158799
boundary,boundary,16883,4,12,HOX_PBX_markers,16883,0.000819306878662855,0.0,0.0,0.0,0.0,0.0,0.0009476988686844756
boundary,boundary,16883,4,12,CORE1,16883,0.26687804408930144,0.06663519889116287,0.0,0.0,0.20167022943496704,1.8594868779182432,0.5727655037611799
boundary,boundary,16883,4,12,CORE2,16883,0.16087424140356238,0.14347876608371735,0.0,0.0,0.2533247172832489,0.4067966848611831,0.7387904993188414
boundary,boundary,16883,4,12,CORE3_identity,16883,0.18989236713762458,0.15312545001506805,0.05947936102747917,0.10436209291219711,0.23171351104974747,0.4831312119960784,1.0
boundary,boundary,16883,4,12,LAM_myogenic_contractile,16883,0.33102037995742134,0.0830351710319519,0.0,0.0,0.2135287970304489,2.4388918638229367,0.6139904045489546
boundary,boundary,16883,4,12,ECM_remodeling,16883,0.271040529662118,0.17249636352062225,0.0,0.0518327783793211,0.36712388694286346,0.9151200413703917,0.7764615293490493
boundary,boundary,16883,4,12,mTOR_translation,16883,1.2953396629543656,1.5110113620758057,0.1954587072134018,0.672633171081543,1.7754085063934326,2.1058031797409056,0.9836521945151928
boundary,boundary,16883,4,12,hormone_related,16883,0.14723157206476212,0.0,0.0,0.0,0.23691140860319138,0.6435171604156493,0.4356453236983948
boundary,boundary,16883,4,12,hypoxia_stress,16883,0.32925313798467876,0.27890509366989136,0.0,0.12674184143543243,0.4838206619024277,0.8223716735839843,0.8885861517502813
boundary,boundary,16883,4,12,protease_ECM_niche,16883,0.4622146811253313,0.3877060115337372,0.0,0.15644920617341995,0.7953846752643585,0.9991167783737183,0.8927323343007759
boundary,boundary,16883,4,12,HOX_PBX,16883,0.08211698847579188,0.0,0.0,0.0,0.11971687525510788,0.41361695826053607,0.358704021797074
boundary,boundary,16883,4,12,normal_lung_interstitial,16883,0.22362766059937794,0.0998622328042984,0.0,0.0,0.2752751260995865,0.884164947271347,0.5743055144227922
boundary,boundary,16883,4,12,LAMCORE_777,16883,0.12586734693097817,0.0936279147863388,0.029496635496616363,0.04451915808022022,0.18897342681884766,0.3174683004617691,1.0
boundary,boundary,16883,4,12,ciliated,16883,0.11298256993388864,0.0,0.0,0.0,0.06353752687573433,0.9475667059421528,0.36918794053189596
boundary,boundary,16883,4,12,AT2,16883,1.0018078832615875,0.5365878939628601,0.0,0.0,1.2394506931304932,4.721359539031982,0.7401528164425754
boundary,boundary,16883,4,12,macrophage,16883,1.034661065715475,0.27972906827926636,0.0,0.044899849221110344,2.400007128715515,3.102335572242737,0.7656814547177634
