patient_id,group,cells,dataset_count,total_umi,feature,pseudobulk_log1p_score
LAM44,State_12,10,1,128063.0,hypoxia_stress,0.45586922320002293
LAM44,State_12,10,1,128063.0,protease_ECM_niche,0.20650331723936918
LAM44,State_12,10,1,128063.0,HOX_PBX,0.3654861192714701
LAM44,State_12,10,1,128063.0,normal_lung_interstitial,0.6244353613081031
LAM44,State_12,10,1,128063.0,LAMCORE_777,0.3705576420230693
LAM44,State_12,10,1,128063.0,ciliated,0.07312963848725304
LAM44,State_12,10,1,128063.0,AT2,0.573910871576637
LAM44,State_12,10,1,128063.0,macrophage,0.20002874607906895
LAM44,State_12,10,1,128063.0,endothelial,1.317200319570682
LAM44,State_12,10,1,128063.0,fibroblast,0.6172962212182386
LAM44,State_12,10,1,128063.0,mesothelial,0.0
LAM44,State_12,10,1,128063.0,pericyte_VSMC,0.37776829083632046
LAM44,State_12,10,1,128063.0,gene_PMEL,0.0
LAM44,State_12,10,1,128063.0,gene_MLANA,0.07518777238691118
LAM44,State_12,10,1,128063.0,gene_MITF,0.5322616815298928
LAM44,State_12,10,1,128063.0,gene_ACTA2,0.48531858812133866
LAM44,State_12,10,1,128063.0,gene_ACTG2,0.0
LAM44,State_12,10,1,128063.0,gene_MYH11,0.21047135739575626
LAM44,State_12,10,1,128063.0,gene_VEGFD,0.27181657877325327
LAM44,State_12,10,1,128063.0,gene_CTSK,0.3296150899219138
LAM44,State_12,10,1,128063.0,gene_ESR1,0.27181657877325327
LAM44,State_12,10,1,128063.0,gene_EMX2,0.0
LAM44,State_12,10,1,128063.0,gene_HOXA11,0.0
LAM44,State_7,6,1,68193.0,melanocytic_identity,0.4114005768863797
LAM44,State_7,6,1,68193.0,contractile_marker_panel,0.0912254727951269
LAM44,State_7,6,1,68193.0,VEGFD_CTSK_panel,0.2571856744983503
LAM44,State_7,6,1,68193.0,ESR1_hormone_marker,0.7063093385351956
LAM44,State_7,6,1,68193.0,HOX_PBX_markers,0.0
LAM44,State_7,6,1,68193.0,CORE1,0.03420955229817259
LAM44,State_7,6,1,68193.0,CORE2,0.21857163495697995
LAM44,State_7,6,1,68193.0,CORE3_identity,0.3702458039119608
LAM44,State_7,6,1,68193.0,LAM_myogenic_contractile,0.03420955229817259
LAM44,State_7,6,1,68193.0,ECM_remodeling,0.10596190065328104
LAM44,State_7,6,1,68193.0,mTOR_translation,0.7461152303812368
LAM44,State_7,6,1,68193.0,hormone_related,0.6211937244120971
LAM44,State_7,6,1,68193.0,hypoxia_stress,0.30910261322710275
LAM44,State_7,6,1,68193.0,protease_ECM_niche,0.22167197039127318
LAM44,State_7,6,1,68193.0,HOX_PBX,0.4562485987287206
LAM44,State_7,6,1,68193.0,normal_lung_interstitial,0.08346253775955267
LAM44,State_7,6,1,68193.0,LAMCORE_777,0.2532449065197247
LAM44,State_7,6,1,68193.0,ciliated,0.08024917282124568
LAM44,State_7,6,1,68193.0,AT2,1.900404628798238
LAM44,State_7,6,1,68193.0,macrophage,0.2683885434475638
LAM44,State_7,6,1,68193.0,endothelial,0.11168239661132666
LAM44,State_7,6,1,68193.0,fibroblast,0.060700027461492854
LAM44,State_7,6,1,68193.0,mesothelial,0.15944623054463222
LAM44,State_7,6,1,68193.0,pericyte_VSMC,0.022806368198781724
LAM44,State_7,6,1,68193.0,gene_PMEL,0.13683820919269035
LAM44,State_7,6,1,68193.0,gene_MLANA,0.13683820919269035
LAM44,State_7,6,1,68193.0,gene_MITF,0.9605253122737585
LAM44,State_7,6,1,68193.0,gene_ACTA2,0.13683820919269035
LAM44,State_7,6,1,68193.0,gene_ACTG2,0.0
LAM44,State_7,6,1,68193.0,gene_MYH11,0.13683820919269035
LAM44,State_7,6,1,68193.0,gene_VEGFD,0.2571856744983503
LAM44,State_7,6,1,68193.0,gene_CTSK,0.2571856744983503
LAM44,State_7,6,1,68193.0,gene_ESR1,0.7063093385351956
LAM44,State_7,6,1,68193.0,gene_EMX2,0.0
LAM44,State_7,6,1,68193.0,gene_HOXA11,0.0
LAM44,State_5,3,1,24277.0,melanocytic_identity,0.864022896246468
LAM44,State_5,3,1,24277.0,contractile_marker_panel,0.20031198493159286
LAM44,State_5,3,1,24277.0,VEGFD_CTSK_panel,0.0
LAM44,State_5,3,1,24277.0,ESR1_hormone_marker,0.8045711643906308
LAM44,State_5,3,1,24277.0,HOX_PBX_markers,0.0
LAM44,State_5,3,1,24277.0,CORE1,0.15023398869869464
LAM44,State_5,3,1,24277.0,CORE2,0.4637925795766501
LAM44,State_5,3,1,24277.0,CORE3_identity,0.5710822582749734
LAM44,State_5,3,1,24277.0,LAM_myogenic_contractile,0.15023398869869464
LAM44,State_5,3,1,24277.0,ECM_remodeling,0.3297928372940145
LAM44,State_5,3,1,24277.0,mTOR_translation,0.8687355390986755
LAM44,State_5,3,1,24277.0,hormone_related,0.11493873777009012
LAM44,State_5,3,1,24277.0,hypoxia_stress,0.36886269780276526
LAM44,State_5,3,1,24277.0,protease_ECM_niche,0.5229306791560343
LAM44,State_5,3,1,24277.0,HOX_PBX,0.0
LAM44,State_5,3,1,24277.0,normal_lung_interstitial,0.0
LAM44,State_5,3,1,24277.0,LAMCORE_777,0.15583818352850223
LAM44,State_5,3,1,24277.0,ciliated,0.09198538006432534
LAM44,State_5,3,1,24277.0,AT2,0.7566963138598451
LAM44,State_5,3,1,24277.0,macrophage,1.0538775371290232
LAM44,State_5,3,1,24277.0,endothelial,0.19195535989280404
LAM44,State_5,3,1,24277.0,fibroblast,0.0
LAM44,State_5,3,1,24277.0,mesothelial,0.04927788217731715
LAM44,State_5,3,1,24277.0,pericyte_VSMC,0.10015599246579643
LAM44,State_5,3,1,24277.0,gene_PMEL,0.0
LAM44,State_5,3,1,24277.0,gene_MLANA,0.0
LAM44,State_5,3,1,24277.0,gene_MITF,2.592068688739404
LAM44,State_5,3,1,24277.0,gene_ACTA2,0.6009359547947786
LAM44,State_5,3,1,24277.0,gene_ACTG2,0.0
LAM44,State_5,3,1,24277.0,gene_MYH11,0.0
LAM44,State_5,3,1,24277.0,gene_VEGFD,0.0
LAM44,State_5,3,1,24277.0,gene_CTSK,0.0
LAM44,State_5,3,1,24277.0,gene_ESR1,0.8045711643906308
LAM44,State_5,3,1,24277.0,gene_EMX2,0.0
LAM44,State_5,3,1,24277.0,gene_HOXA11,0.0
LAM50,State_15,1,1,47584.0,melanocytic_identity,0.3991540263832007
LAM50,State_15,1,1,47584.0,contractile_marker_panel,1.2160557027260739
LAM50,State_15,1,1,47584.0,VEGFD_CTSK_panel,0.09537409052946516
LAM50,State_15,1,1,47584.0,ESR1_hormone_marker,1.2589881478193328
LAM50,State_15,1,1,47584.0,HOX_PBX_markers,0.0
LAM50,State_15,1,1,47584.0,CORE1,1.3813909038312444
LAM50,State_15,1,1,47584.0,CORE2,0.17352628252606656
LAM50,State_15,1,1,47584.0,CORE3_identity,0.6194353883214371
LAM50,State_15,1,1,47584.0,LAM_myogenic_contractile,1.6797253113975046
LAM50,State_15,1,1,47584.0,ECM_remodeling,0.3909643528359119
LAM50,State_15,1,1,47584.0,mTOR_translation,0.7714323710911064
LAM50,State_15,1,1,47584.0,hormone_related,0.6884464401529592
LAM50,State_15,1,1,47584.0,hypoxia_stress,0.3159836689532624
LAM50,State_15,1,1,47584.0,protease_ECM_niche,0.2297911948652544
LAM50,State_15,1,1,47584.0,HOX_PBX,0.3095441766220911
LAM50,State_15,1,1,47584.0,normal_lung_interstitial,0.4422018946199136
LAM50,State_15,1,1,47584.0,LAMCORE_777,0.3997241566556661
LAM50,State_15,1,1,47584.0,ciliated,0.10893217417117246
LAM50,State_15,1,1,47584.0,AT2,1.677205980374083
LAM50,State_15,1,1,47584.0,macrophage,0.10973469321469163
LAM50,State_15,1,1,47584.0,endothelial,0.01907481810589303
LAM50,State_15,1,1,47584.0,fibroblast,0.4298390185251414
LAM50,State_15,1,1,47584.0,mesothelial,0.05012495690942815
LAM50,State_15,1,1,47584.0,pericyte_VSMC,1.1490564324621693
LAM50,State_15,1,1,47584.0,gene_PMEL,0.0
LAM50,State_15,1,1,47584.0,gene_MLANA,0.0
LAM50,State_15,1,1,47584.0,gene_MITF,1.197462079149602
LAM50,State_15,1,1,47584.0,gene_ACTA2,1.688849310222194
LAM50,State_15,1,1,47584.0,gene_ACTG2,0.0
LAM50,State_15,1,1,47584.0,gene_MYH11,1.9593177979560275
LAM50,State_15,1,1,47584.0,gene_VEGFD,0.0
LAM50,State_15,1,1,47584.0,gene_CTSK,0.19074818105893032
LAM50,State_15,1,1,47584.0,gene_ESR1,1.2589881478193328
LAM50,State_15,1,1,47584.0,gene_EMX2,0.0
LAM50,State_15,1,1,47584.0,gene_HOXA11,0.0
LAM50,State_20,1,1,11170.0,melanocytic_identity,0.21311782402188814
LAM50,State_20,1,1,11170.0,contractile_marker_panel,0.21311782402188814
LAM50,State_20,1,1,11170.0,VEGFD_CTSK_panel,0.0
LAM50,State_20,1,1,11170.0,ESR1_hormone_marker,0.0
LAM50,State_20,1,1,11170.0,HOX_PBX_markers,0.0
LAM50,State_20,1,1,11170.0,CORE1,0.7191212810560501
LAM50,State_20,1,1,11170.0,CORE2,0.07991918400820805
LAM50,State_20,1,1,11170.0,CORE3_identity,0.18267242059018982
LAM50,State_20,1,1,11170.0,LAM_myogenic_contractile,0.23975755202462415
LAM50,State_20,1,1,11170.0,ECM_remodeling,0.4372530152423859
LAM50,State_20,1,1,11170.0,mTOR_translation,0.5874275107171819
LAM50,State_20,1,1,11170.0,hormone_related,0.9308531720320795
LAM50,State_20,1,1,11170.0,hypoxia_stress,0.37699001844270635
LAM50,State_20,1,1,11170.0,protease_ECM_niche,0.0581230429150604
LAM50,State_20,1,1,11170.0,HOX_PBX,0.4774688447375382
LAM50,State_20,1,1,11170.0,normal_lung_interstitial,0.12827806008726705
LAM50,State_20,1,1,11170.0,LAMCORE_777,0.3040561907124647
LAM50,State_20,1,1,11170.0,ciliated,0.0
LAM50,State_20,1,1,11170.0,AT2,0.9122230151139439
LAM50,State_20,1,1,11170.0,macrophage,0.0581230429150604
LAM50,State_20,1,1,11170.0,endothelial,0.5188358585111541
LAM50,State_20,1,1,11170.0,fibroblast,0.38825012464030073
LAM50,State_20,1,1,11170.0,mesothelial,0.0
LAM50,State_20,1,1,11170.0,pericyte_VSMC,0.3996770554271001
LAM50,State_20,1,1,11170.0,gene_PMEL,0.0
LAM50,State_20,1,1,11170.0,gene_MLANA,0.0
LAM50,State_20,1,1,11170.0,gene_MITF,0.6393534720656644
LAM50,State_20,1,1,11170.0,gene_ACTA2,0.6393534720656644
LAM50,State_20,1,1,11170.0,gene_ACTG2,0.0
LAM50,State_20,1,1,11170.0,gene_MYH11,0.0
LAM50,State_20,1,1,11170.0,gene_VEGFD,0.0
LAM50,State_20,1,1,11170.0,gene_CTSK,0.0
LAM50,State_20,1,1,11170.0,gene_ESR1,0.0
LAM50,State_20,1,1,11170.0,gene_EMX2,0.0
LAM50,State_20,1,1,11170.0,gene_HOXA11,0.0
LAM50,State_12,11,1,184154.0,melanocytic_identity,0.39666819448496193
LAM50,State_12,11,1,184154.0,contractile_marker_panel,0.17056097354479174
LAM50,State_12,11,1,184154.0,VEGFD_CTSK_panel,0.225398461366336
LAM50,State_12,11,1,184154.0,ESR1_hormone_marker,0.5017617880078711
LAM50,State_12,11,1,184154.0,HOX_PBX_markers,0.0
LAM50,State_12,11,1,184154.0,CORE1,0.5142167478242488
LAM50,State_12,11,1,184154.0,CORE2,0.20510018827344473
LAM50,State_12,11,1,184154.0,CORE3_identity,0.35761759950348637
LAM50,State_12,11,1,184154.0,LAM_myogenic_contractile,0.33485556375998515
LAM50,State_12,11,1,184154.0,ECM_remodeling,0.30085343723933033
LAM50,State_12,11,1,184154.0,mTOR_translation,0.7288615244136644
LAM50,State_12,11,1,184154.0,hormone_related,0.6570502582860789
LAM50,State_12,11,1,184154.0,hypoxia_stress,0.5069262752987101
LAM50,State_12,11,1,184154.0,protease_ECM_niche,0.21006207999639218
LAM50,State_12,11,1,184154.0,HOX_PBX,0.2558562926226477
LAM50,State_12,11,1,184154.0,normal_lung_interstitial,0.1205809861507271
LAM50,State_12,11,1,184154.0,LAMCORE_777,0.3527236605997334
LAM50,State_12,11,1,184154.0,ciliated,0.12736040308207477
LAM50,State_12,11,1,184154.0,AT2,1.0159803278666553
LAM50,State_12,11,1,184154.0,macrophage,0.06477609574615124
LAM50,State_12,11,1,184154.0,endothelial,0.669424400570998
LAM50,State_12,11,1,184154.0,fibroblast,0.16177586206458577
LAM50,State_12,11,1,184154.0,mesothelial,0.13007232004373634
LAM50,State_12,11,1,184154.0,pericyte_VSMC,0.31718789098530664
LAM50,State_12,11,1,184154.0,gene_PMEL,0.0
LAM50,State_12,11,1,184154.0,gene_MLANA,0.05287929451435923
LAM50,State_12,11,1,184154.0,gene_MITF,1.1371252889405266
LAM50,State_12,11,1,184154.0,gene_ACTA2,0.360759902328976
LAM50,State_12,11,1,184154.0,gene_ACTG2,0.0
LAM50,State_12,11,1,184154.0,gene_MYH11,0.15092301830539928
LAM50,State_12,11,1,184154.0,gene_VEGFD,0.05287929451435923
LAM50,State_12,11,1,184154.0,gene_CTSK,0.3979176282183128
LAM50,State_12,11,1,184154.0,gene_ESR1,0.5017617880078711
LAM50,State_12,11,1,184154.0,gene_EMX2,0.0
LAM50,State_12,11,1,184154.0,gene_HOXA11,0.0
LAM50,State_7,180,1,2902659.0,melanocytic_identity,0.5071243717741348
LAM50,State_7,180,1,2902659.0,contractile_marker_panel,0.06430381767981458
LAM50,State_7,180,1,2902659.0,VEGFD_CTSK_panel,0.10011960130722598
LAM50,State_7,180,1,2902659.0,ESR1_hormone_marker,0.6119662333341955
LAM50,State_7,180,1,2902659.0,HOX_PBX_markers,0.0
LAM50,State_7,180,1,2902659.0,CORE1,0.07983093906714786
LAM50,State_7,180,1,2902659.0,CORE2,0.22110801164488297
LAM50,State_7,180,1,2902659.0,CORE3_identity,0.35137811183726103
LAM50,State_7,180,1,2902659.0,LAM_myogenic_contractile,0.06540395511687636
LAM50,State_7,180,1,2902659.0,ECM_remodeling,0.12576936029369773
LAM50,State_7,180,1,2902659.0,mTOR_translation,0.8997758695401021
LAM50,State_7,180,1,2902659.0,hormone_related,0.5379756751880269
LAM50,State_7,180,1,2902659.0,hypoxia_stress,0.3390097379579618
LAM50,State_7,180,1,2902659.0,protease_ECM_niche,0.25631238707913667
LAM50,State_7,180,1,2902659.0,HOX_PBX,0.1211070806936501
LAM50,State_7,180,1,2902659.0,normal_lung_interstitial,0.03615808099258156
LAM50,State_7,180,1,2902659.0,LAMCORE_777,0.22840480503227267
LAM50,State_7,180,1,2902659.0,ciliated,0.14579137106978057
LAM50,State_7,180,1,2902659.0,AT2,2.847767469790241
LAM50,State_7,180,1,2902659.0,macrophage,0.12572364086982607
LAM50,State_7,180,1,2902659.0,endothelial,0.051422333161776856
LAM50,State_7,180,1,2902659.0,fibroblast,0.03550593761039795
LAM50,State_7,180,1,2902659.0,mesothelial,0.019662717864628265
LAM50,State_7,180,1,2902659.0,pericyte_VSMC,0.04924076812378448
LAM50,State_7,180,1,2902659.0,gene_PMEL,0.027187971098397774
LAM50,State_7,180,1,2902659.0,gene_MLANA,0.03387101598871981
LAM50,State_7,180,1,2902659.0,gene_MITF,1.4603141282352867
LAM50,State_7,180,1,2902659.0,gene_ACTA2,0.12606823158977523
LAM50,State_7,180,1,2902659.0,gene_ACTG2,0.0034391962251156755
LAM50,State_7,180,1,2902659.0,gene_MYH11,0.06340402522455284
LAM50,State_7,180,1,2902659.0,gene_VEGFD,0.0238296250289726
LAM50,State_7,180,1,2902659.0,gene_CTSK,0.17640957758547937
LAM50,State_7,180,1,2902659.0,gene_ESR1,0.6119662333341955
LAM50,State_7,180,1,2902659.0,gene_EMX2,0.0
LAM50,State_7,180,1,2902659.0,gene_HOXA11,0.0
