contrast,gene,direction,signed_score,moderated_q,default_cmap_query
residual_hydrogel,ZNF300,up,3.6638385781503553,1.2985911405343398e-08,True
residual_hydrogel,NNMT,up,2.1952772744753313,2.045845499320833e-07,True
residual_hydrogel,HOXA5,up,2.413310429301892,3.413242878600836e-06,True
residual_hydrogel,PITX1,up,2.47717023553102,4.55630660840339e-06,True
residual_hydrogel,HSD17B2,up,3.1224380118532444,6.3600376244935e-06,True
residual_hydrogel,NDUFA4L2,up,4.31578987969248,7.131340994801424e-06,True
residual_hydrogel,TBC1D2,up,1.250958371902784,1.0832552540128808e-05,True
residual_hydrogel,MIR210HG,up,2.08103317902874,1.6850853280695856e-05,True
residual_hydrogel,TIMP3,up,1.6351369850970672,1.6850853280695856e-05,True
residual_hydrogel,EBI3,up,1.80523994368398,2.8505816894691494e-05,True
residual_hydrogel,SYNGR2,up,0.9387800947306056,2.9385343682601632e-05,True
residual_hydrogel,AK4,up,3.6347912655777086,3.4287090241135174e-05,True
residual_hydrogel,TGM2,up,2.2123509687976783,3.4287090241135174e-05,True
residual_hydrogel,PKM,up,1.1419020777178854,3.4287090241135174e-05,True
residual_hydrogel,GDF10,up,3.296196218848649,3.685281307808105e-05,True
residual_hydrogel,G0S2,up,2.20366098536246,3.7867237550290137e-05,True
residual_hydrogel,HOXA13,up,2.851826505724796,3.8215308916226494e-05,True
residual_hydrogel,PLAU,up,1.234211676570407,3.8215308916226494e-05,True
residual_hydrogel,COL8A1,up,1.5750259718233082,3.990256014467544e-05,True
residual_hydrogel,HOXC8,up,2.2636815939671027,4.720717271864168e-05,True
residual_hydrogel,SP9,up,2.198620448977537,4.862434363713963e-05,True
residual_hydrogel,DLX5,up,2.5388597131083657,5.637645385753327e-05,True
residual_hydrogel,GALNT18,up,1.9310612732026224,6.228399496773726e-05,True
residual_hydrogel,HOXA11,up,2.84408120026288,6.652726991345958e-05,True
residual_hydrogel,HOXD10,up,1.869194813384164,6.652726991345958e-05,True
residual_hydrogel,CDKN1A,up,1.1651046795515985,6.652726991345958e-05,True
residual_hydrogel,HM13,up,0.5925672916705267,6.652726991345958e-05,True
residual_hydrogel,AC096647.1,up,1.1103878789648642,6.943148160374146e-05,True
residual_hydrogel,TNFRSF6B,up,1.719139978812617,7.328948960311206e-05,True
residual_hydrogel,HOXC6,up,1.5503104525987832,7.694376632745321e-05,True
residual_hydrogel,PCDHB2,up,1.9024063905049804,8.29967077077364e-05,True
residual_hydrogel,AC073130.3,up,1.4025461250376896,8.29967077077364e-05,True
residual_hydrogel,CNTNAP3B,up,1.2528852235364267,9.250532914433846e-05,True
residual_hydrogel,PDLIM1,up,1.2510593321222134,9.250532914433846e-05,True
residual_hydrogel,HMGA1,up,1.075044939052853,9.250532914433846e-05,True
residual_hydrogel,FOXA2,up,1.0296091336080395,9.250532914433846e-05,True
residual_hydrogel,C6orf141,up,1.1746050471773883,0.0001016647848627,True
residual_hydrogel,HOXA7,up,2.4931335966081978,0.0001052563004763,True
residual_hydrogel,ZIC5,up,1.870096101251586,0.0001052563004763,True
residual_hydrogel,UCHL1,up,1.123102851068043,0.0001052563004763,True
residual_hydrogel,AC089983.1,up,0.6470548941408943,0.0001086502355993,True
residual_hydrogel,EDA2R,up,1.20441865555911,0.0001224351205852,True
residual_hydrogel,REXO2,up,0.5560959140584698,0.0001224351205852,True
residual_hydrogel,BMP4,up,1.3971654719766682,0.0001265900949675,True
residual_hydrogel,TRIM61,up,1.6457959657177452,0.0001302897722897,True
residual_hydrogel,BAMBI,up,1.04143004059411,0.0001302897722897,True
residual_hydrogel,HOXA-AS2,up,1.319084848748763,0.0001328613019747,True
residual_hydrogel,NKX2-3,up,2.035794533333883,0.0001358466149246,True
residual_hydrogel,GALNT5,up,1.4926443982809294,0.0001358466149246,True
residual_hydrogel,LOX,up,0.993065096869068,0.0001358466149246,True
residual_hydrogel,P4HA2,up,1.034330014769667,0.000141420956243,True
residual_hydrogel,FGF11,up,2.0318757974196244,0.0001594047689564,True
residual_hydrogel,IGFBP7,up,2.416363951299709,0.0001695066913151,True
residual_hydrogel,CD83,up,1.173970070429332,0.0001795079202015,True
residual_hydrogel,TMEM176A,up,1.7250921344483945,0.0001802909627654,True
residual_hydrogel,LAMC2,up,1.7233386349313642,0.0001802909627654,True
residual_hydrogel,ABCG2,up,0.9886174899854996,0.0002086893682943,True
residual_hydrogel,GSS,up,0.7300886630614829,0.000231505636566,True
residual_hydrogel,CA9,up,2.0521490273702483,0.0002392917808094,True
residual_hydrogel,TMEM106C,up,0.6238821228310552,0.0002392917808094,True
residual_hydrogel,PCNA,up,0.6654794023972919,0.0002759154417162,True
residual_hydrogel,APCDD1L,up,1.6961510164767395,0.0002838151798995,True
residual_hydrogel,CDC42EP3,up,1.215693290102617,0.0002871214705698,True
residual_hydrogel,TMEM171,up,1.641904465463742,0.0003022496889307,True
residual_hydrogel,COL11A1,up,2.3749521100608533,0.0003052013790831,True
residual_hydrogel,LINC02381,up,1.8708782254075444,0.0003129477176895,True
residual_hydrogel,ALDOA,up,1.0076535504490236,0.0003129477176895,True
residual_hydrogel,SLC25A4,up,0.5563247316940432,0.0003282251609092,True
residual_hydrogel,BCL2L1,up,0.7464583062065966,0.000351662760992,True
residual_hydrogel,PCK2,up,1.4478523388409843,0.0003581496789743,True
residual_hydrogel,MMD,up,1.1119353267380951,0.0003583105473555,True
residual_hydrogel,GDF15,up,1.6798289903298538,0.0003767952519741,True
residual_hydrogel,CDK15,up,1.3627875107274907,0.000380396398416,True
residual_hydrogel,HOXA9,up,2.671026096833379,0.0003833771948467,True
residual_hydrogel,CYSTM1,up,0.910485195520284,0.0003833771948467,True
residual_hydrogel,PLS3,up,0.5616906988885253,0.0003841243799211,True
residual_hydrogel,TYMS,up,1.0860926495491596,0.0003898979054083,True
residual_hydrogel,ANXA4,up,0.913895792538414,0.0004592947362083,True
residual_hydrogel,HOXA10,up,3.3628327730255796,0.0004604159729061,True
residual_hydrogel,SCG5,up,1.0187506741407624,0.0004795871089094,True
residual_hydrogel,HOXC9,up,1.309199457438532,0.0004845237923423,True
residual_hydrogel,HOXD11,up,1.556409351184988,0.0005179659277263,True
residual_hydrogel,ZIC3,up,1.7406694848523792,0.0005208407375987,True
residual_hydrogel,MT2A,up,1.585250894911216,0.0005208407375987,True
residual_hydrogel,PAMR1,up,0.878245699782755,0.0005208407375987,True
residual_hydrogel,CCL7,up,0.7435811163996151,0.0005208407375987,True
residual_hydrogel,ST3GAL5,up,1.7809155371537897,0.0005491898848068,True
residual_hydrogel,DKK3,up,1.1521536032113024,0.0005491898848068,True
residual_hydrogel,ACOT7,up,0.8995554067300393,0.0005731162394768,True
residual_hydrogel,EHF,up,0.8615211763778272,0.0005795012418346,True
residual_hydrogel,KLHL4,up,2.021955221577411,0.0006067128806325,True
residual_hydrogel,STEAP3,up,1.96599039229253,0.0006067128806325,True
residual_hydrogel,AC078883.1,up,1.214920301792965,0.0006067128806325,True
residual_hydrogel,SLC20A1,up,1.1130318888096862,0.0006067128806325,True
residual_hydrogel,AC087379.1,up,1.0980379815798065,0.0006067128806325,True
residual_hydrogel,LDHA,up,1.14133079933029,0.0006126422314103,True
residual_hydrogel,DNER,up,1.9343878545198991,0.0006339082286336,True
residual_hydrogel,EIF2S2,up,0.9165268253408074,0.0006519223684462,True
residual_hydrogel,CD47,up,0.6889113789295069,0.00067244969125,True
residual_hydrogel,SPAG4,up,1.3939768153667018,0.0006740026682249,True
residual_hydrogel,CDC45,up,1.5823241640387928,0.0007139332336277,True
residual_hydrogel,PHLDA2,up,1.448276467583137,0.0007139332336277,True
residual_hydrogel,ENO1,up,1.1124257458145417,0.0007198580507912,True
residual_hydrogel,AVPI1,up,0.9023215560399334,0.0007571346023566,True
residual_hydrogel,STC2,up,1.7359542997736792,0.0007765955638282,True
residual_hydrogel,GAPDH,up,0.8505809124887973,0.0007765955638282,True
residual_hydrogel,GALNT2,up,0.5740212866493368,0.0007800161764473,True
residual_hydrogel,CHI3L1,up,3.40922274255013,0.0007964116037637,True
residual_hydrogel,PLOD2,up,1.4830799533581764,0.000803794898401,True
residual_hydrogel,CXCL6,up,2.624915886700402,0.000813616750722,True
residual_hydrogel,GPR39,up,1.1935770578948743,0.0008178223815617,True
residual_hydrogel,WARS1,up,0.8556914623916532,0.0008688304044921,True
residual_hydrogel,SERPINE2,up,1.2816289858705474,0.0009324448957463,True
residual_hydrogel,NKX6-1,up,1.6649163202322268,0.0009693093526298,True
residual_hydrogel,P4HA1,up,1.1535754672288956,0.0009806063799473,True
residual_hydrogel,CD82,up,2.635369411192041,0.0009889643561387,True
residual_hydrogel,ENO2,up,1.11698563285831,0.0010343895371191,True
residual_hydrogel,GLRX,up,0.6048888772935395,0.0011061004882743,True
residual_hydrogel,LINC00491,up,0.9491046795870198,0.0011133806434038,True
residual_hydrogel,CAMK2N1,up,0.8419883411172324,0.001123067645017,True
residual_hydrogel,ALKAL2,up,1.827210253715814,0.0011540117864686,True
residual_hydrogel,TMEM200A,up,0.508171773052454,0.0012247996524297,True
residual_hydrogel,IKBIP,up,0.8287274238112889,0.0012437810750975,True
residual_hydrogel,PGAM1,up,0.7558123223812014,0.0012609494795901,True
residual_hydrogel,ASS1,up,2.6063700490549606,0.0013569324639845,True
residual_hydrogel,SOX2,up,1.1812759591232636,0.0013569324639845,True
residual_hydrogel,LINC02762,up,1.1607513220534775,0.0013569324639845,True
residual_hydrogel,PGK1,up,1.113935224634754,0.0013569324639845,True
residual_hydrogel,S100A16,up,1.0808528989554258,0.0013569324639845,True
residual_hydrogel,PFKP,up,0.6464116889141032,0.0013569324639845,True
residual_hydrogel,PIGU,up,0.6313612895979519,0.0013569324639845,True
residual_hydrogel,CLDN4,up,2.4053424532487124,0.0014168384243234,True
residual_hydrogel,AMPD3,up,1.2729966148749303,0.0014336849102492,True
residual_hydrogel,GAPDHP35,up,0.8923880122773113,0.0015903369916054,True
residual_hydrogel,IER5,up,0.7695552444592972,0.0015903369916054,True
residual_hydrogel,H1-2,up,0.7162312326500193,0.0015903369916054,True
residual_hydrogel,PAQR5,up,2.212387023512428,0.0016483136313017,True
residual_hydrogel,ATP6V0E2,up,0.6411393391902696,0.0016800449865872,True
residual_hydrogel,NT5E,up,1.419947423418896,0.0017213260426379,True
residual_hydrogel,AL359555.4,up,0.6095352718696682,0.0017657132439922,True
residual_hydrogel,BHLHE40,up,1.9203500195758227,0.0017721113210629,True
residual_hydrogel,MAFF,up,0.5999462020594533,0.0018099607532801,True
residual_hydrogel,BNIP3,up,1.45650311850142,0.0018178116372204,True
residual_hydrogel,SPOCD1,up,1.779289236094069,0.0018279364962285,True
residual_hydrogel,SLC2A1,up,1.2711308052987875,0.0018854002648737,True
residual_hydrogel,LGR4,up,0.5953839162420151,0.0018854002648737,True
residual_hydrogel,BAALC-AS1,up,0.9975102299303128,0.0019388197875555,True
residual_hydrogel,TPM2,up,0.7248234966186793,0.0019388197875555,True
residual_hydrogel,DLX6,up,1.5920796494796998,0.0019484369659438,True
residual_hydrogel,GASAL1,up,1.2170453180339498,0.0020151016506048,True
residual_hydrogel,CAT,down,-4.574771829406773,3.0724966242454635e-14,True
residual_hydrogel,RPS2P5,down,-5.347324956215452,2.243413264698475e-09,True
residual_hydrogel,TRAM1L1,down,-3.905760591410011,1.3320402324296882e-08,True
residual_hydrogel,MAGEA4,down,-3.0756406876731113,1.5984341196890716e-07,True
residual_hydrogel,LBX1,down,-1.7759421451712378,1.0210320670536407e-06,True
residual_hydrogel,ZNF711,down,-1.3896230006442205,7.512310599865078e-06,True
residual_hydrogel,NREP,down,-1.2189405719429622,7.512310599865078e-06,True
residual_hydrogel,KIF26A,down,-1.23468119157506,8.32589568777604e-06,True
residual_hydrogel,C1orf216,down,-1.0541966934829166,2.6960732475482645e-05,True
residual_hydrogel,MIR503HG,down,-1.0161719690527,3.0340311413657378e-05,True
residual_hydrogel,AC051619.4,down,-1.3345553252838436,3.919036098039078e-05,True
residual_hydrogel,FGF13,down,-1.9406789691398896,4.303372811691297e-05,True
residual_hydrogel,CCDC144NL-AS1,down,-1.0672830254099468,4.553447848045207e-05,True
residual_hydrogel,HNRNPD-DT,down,-0.9873086899788892,5.637645385753327e-05,True
residual_hydrogel,BARX1,down,-1.900975937595125,6.053202920453382e-05,True
residual_hydrogel,CSRP2,down,-0.8458484025420083,6.228399496773726e-05,True
residual_hydrogel,COL26A1,down,-3.469185177372424,6.447501717091074e-05,True
residual_hydrogel,WNT11,down,-2.779749396507113,6.652726991345958e-05,True
residual_hydrogel,TCF24,down,-1.2882421969959883,6.652726991345958e-05,True
residual_hydrogel,MEIS1-AS2,down,-1.007251965894327,6.652726991345958e-05,True
residual_hydrogel,SOSTDC1,down,-1.4593049870242658,7.210262222101445e-05,True
residual_hydrogel,MEOX2,down,-3.1743018277122816,7.339173943591128e-05,True
residual_hydrogel,BZW2,down,-0.5155148086666417,8.29967077077364e-05,True
residual_hydrogel,ZNF254,down,-0.7565576055417376,9.250532914433846e-05,True
residual_hydrogel,AC233266.2,down,-1.140318959371737,0.0001026393135661,True
residual_hydrogel,GABRA4,down,-2.401742176960169,0.0001113197161252,True
residual_hydrogel,GPC3,down,-3.737386878513113,0.0001177518307269,True
residual_hydrogel,HNRNPDL,down,-0.5222821979105148,0.0001224351205852,True
residual_hydrogel,LHX8,down,-1.6132689958462867,0.0001270260734371,True
residual_hydrogel,TCEAL4,down,-1.0106344616356917,0.0001302897722897,True
residual_hydrogel,RBM26,down,-0.5605291922771043,0.0001302897722897,True
residual_hydrogel,HBA1,down,-1.197501220335489,0.0001358466149246,True
residual_hydrogel,DPT,down,-2.584398527586827,0.0002041473392681,True
residual_hydrogel,CCDC157,down,-1.089111865409348,0.0002173587245623,True
residual_hydrogel,NKX3-2,down,-1.9275417438380744,0.0002271817657824,True
residual_hydrogel,NR3C1,down,-1.0011715279441633,0.0002392917808094,True
residual_hydrogel,TNFRSF19,down,-0.8194690251340573,0.0002910038243187,True
residual_hydrogel,AUXG01000058.1,down,-2.028594079340762,0.0003052013790831,True
residual_hydrogel,ZNF546,down,-1.3040151141091871,0.0003052013790831,True
residual_hydrogel,YLPM1,down,-0.8516976501025129,0.0003052013790831,True
residual_hydrogel,LSP1P4,down,-2.0024628636063917,0.0003129477176895,True
residual_hydrogel,LIPA,down,-0.8642918268794069,0.0003129477176895,True
residual_hydrogel,TSC22D3,down,-0.679114700059575,0.0003436903029545,True
residual_hydrogel,LINC01515,down,-1.5994294119563668,0.0003583105473555,True
residual_hydrogel,ZFP36L1,down,-0.523399169701352,0.0003788207764593,True
residual_hydrogel,SUZ12P1,down,-0.7854514896539329,0.0004184526241399,True
residual_hydrogel,SULT1E1,down,-2.3053649787774457,0.0004192032670379,True
residual_hydrogel,H19,down,-2.993576715139978,0.0004380832313368,True
residual_hydrogel,MYLIP,down,-1.1723505151936529,0.0004380832313368,True
residual_hydrogel,SETBP1,down,-1.0696820718105071,0.0004795871089094,True
residual_hydrogel,SCARA5,down,-2.2859467035250725,0.0005208407375987,True
residual_hydrogel,MEST,down,-1.3329137312359025,0.0005208407375987,True
residual_hydrogel,AADAT,down,-0.7251308793095217,0.0005208407375987,True
residual_hydrogel,CACNB4,down,-2.0654549706625893,0.0005491898848068,True
residual_hydrogel,RGS1,down,-2.036910247514592,0.0005491898848068,True
residual_hydrogel,RNU1-1,down,-0.7325044915151007,0.0005491898848068,True
residual_hydrogel,LIMA1,down,-0.786855221556849,0.0005850344511213,True
residual_hydrogel,MRPL23-AS1,down,-0.5843638958066542,0.0005850344511213,True
residual_hydrogel,CNTLN,down,-1.1937266219259546,0.0006067128806325,True
residual_hydrogel,AC112229.3,down,-1.043541925749558,0.0006067128806325,True
residual_hydrogel,RAB9A,down,-0.6665484484997788,0.0006067128806325,True
residual_hydrogel,ZNF768,down,-0.5653840598145763,0.0006067128806325,True
residual_hydrogel,KBTBD7,down,-0.5666345507611328,0.0006392343427865,True
residual_hydrogel,MDK,down,-1.0734682278449277,0.0006446430879398,True
residual_hydrogel,SYNM,down,-1.1800907720923732,0.0006893348108525,True
residual_hydrogel,EDNRA,down,-0.6442226387965655,0.0007944956789722,True
residual_hydrogel,CCDC80,down,-1.0035349116937056,0.0007945786391174,True
residual_hydrogel,ZNF362,down,-0.5501425273878731,0.0008227168586057,True
residual_hydrogel,LRCH1,down,-1.0580943154723617,0.0008688304044921,True
residual_hydrogel,LINC00629,down,-1.295013865503335,0.0009693093526298,True
residual_hydrogel,AC107956.1,down,-0.9070107617975846,0.0009693093526298,True
residual_hydrogel,GPM6B,down,-1.300950681950214,0.0010150874954369,True
residual_hydrogel,ZNF467,down,-1.8099533380386237,0.0010343895371191,True
residual_hydrogel,ZNF608,down,-1.1014275596823242,0.0010343895371191,True
residual_hydrogel,SNHG21,down,-0.7000025897978472,0.0010343895371191,True
residual_hydrogel,CENPP,down,-1.2086354780866424,0.0010487192340804,True
residual_hydrogel,NTN1,down,-1.553141262339128,0.0010532145251356,True
residual_hydrogel,KCNQ1OT1,down,-1.380765636185742,0.0010532145251356,True
residual_hydrogel,GMEB2,down,-0.6534095670130515,0.0010974246152006,True
residual_hydrogel,MARCKS,down,-0.5888735743380531,0.0010974246152006,True
residual_hydrogel,EBF3,down,-1.401194884895676,0.0011106579978986,True
residual_hydrogel,CRLF1,down,-2.6903913357845353,0.001112479842396,True
residual_hydrogel,LINC01182,down,-1.2324705547283878,0.0011233791595702,True
residual_hydrogel,PTPN5,down,-3.094695054427545,0.0011289011114646,True
residual_hydrogel,MN1,down,-1.5955550147434434,0.0011653241539683,True
residual_hydrogel,FAR2P1,down,-2.737348616150535,0.0011669911802515,True
residual_hydrogel,TSPAN12,down,-0.7356419493241404,0.0012437810750975,True
residual_hydrogel,KCNS2,down,-1.613682094039667,0.0012557130709242,True
residual_hydrogel,PCDH18,down,-0.6848824696300229,0.0012729519514001,True
residual_hydrogel,AFF3,down,-0.9391408103260694,0.0012763790092769,True
residual_hydrogel,EPB41L3,down,-1.5681478982852703,0.0013569324639845,True
residual_hydrogel,RBMS3,down,-1.1064816401434152,0.0013569324639845,True
residual_hydrogel,PPP1R42,down,-0.645934446079925,0.0013569324639845,True
residual_hydrogel,FNDC5,down,-2.1682477828459934,0.0013740105365994,True
residual_hydrogel,PCDHB16,down,-1.0669254595474529,0.0013908983735438,True
residual_hydrogel,AC003986.2,down,-1.1163340201645795,0.0014168384243234,True
residual_hydrogel,AC099786.2,down,-1.5746265322165025,0.0014406737672003,True
residual_hydrogel,INSYN2A,down,-1.184675984168325,0.0014406737672003,True
residual_hydrogel,PDE3A,down,-2.6469668267241406,0.00145995807204,True
residual_hydrogel,TNFRSF21,down,-0.9095698586478744,0.0015156772861105,True
residual_hydrogel,AL390783.1,down,-1.928066181784255,0.001517288616381,True
residual_hydrogel,TMED10P2,down,-1.132974816114806,0.0015903369916054,True
residual_hydrogel,SNCA,down,-0.8319469767561423,0.0015903369916054,True
residual_hydrogel,SMTNL2,down,-1.5819171749003769,0.0016032489990722,True
residual_hydrogel,CRMP1,down,-1.0035253856778812,0.0016483136313017,True
residual_hydrogel,KLF14,down,-0.8706911803432902,0.0016483136313017,True
residual_hydrogel,DNM3OS,down,-0.5985390096890351,0.0016551379978572,True
residual_hydrogel,HOXB4,down,-1.1634641960869674,0.0016570779946502,True
residual_hydrogel,PREX2,down,-3.4058000673112536,0.0016639273841803,True
residual_hydrogel,C1QTNF3,down,-0.6562347877556864,0.0016800449865872,True
residual_hydrogel,POTEF,down,-2.939390850618578,0.0016848060850718,True
residual_hydrogel,PTH1R,down,-2.4530038715831894,0.0016861982417929,True
residual_hydrogel,ZKSCAN4,down,-0.5783578077356697,0.0017255760868788,True
residual_hydrogel,ZNF114,down,-1.2211385694918897,0.0017260440685983,True
residual_hydrogel,VSTM4,down,-0.9240350260059024,0.0017260440685983,True
residual_hydrogel,SNAI1,down,-0.9478143719420158,0.0017302323363831,True
residual_hydrogel,IREB2,down,-0.7841289109232323,0.0017302323363831,True
residual_hydrogel,AL161457.2,down,-1.0584034282396817,0.0017393784719747,True
residual_hydrogel,VILL,down,-0.8956976734812672,0.0018854002648737,True
residual_hydrogel,DEPTOR,down,-1.467219901975213,0.0019106554152403,True
residual_hydrogel,PAX9,down,-1.5191859210710277,0.0019388197875555,True
residual_hydrogel,OSR2,down,-1.849784357682394,0.002191001365399,True
residual_hydrogel,THUMPD3,down,-0.5507589482337303,0.0022085437189624,True
residual_hydrogel,EDNRB,down,-1.8498634188059129,0.0024390413872203,True
residual_hydrogel,DACT1,down,-1.2741331157138076,0.0024649421106148,True
residual_hydrogel,SLITRK6,down,-0.9847387469760558,0.0024649421106148,True
residual_hydrogel,AC012435.2,down,-0.6532523510121397,0.0024649421106148,True
residual_hydrogel,CT75,down,-1.5967589236655049,0.0025145438628378,True
residual_hydrogel,CARMN,down,-0.8615345805317758,0.0026118852965307,True
residual_hydrogel,SPRY1,down,-1.3888850563167583,0.0026412168010013,True
residual_hydrogel,GNL3L,down,-0.6369950389901855,0.0027742954642137,True
residual_hydrogel,DKKL1,down,-1.1343848644472114,0.0028142116255137,True
residual_hydrogel,NHLRC4,down,-1.143482557177805,0.0028888820623188,True
residual_hydrogel,RIPK2,down,-0.5793450390398189,0.0028975489068058,True
residual_hydrogel,POTEI,down,-0.9665370326937974,0.0029734903240515,True
residual_hydrogel,GALT,down,-0.6058545293442861,0.0031828833432829,True
residual_hydrogel,ZNF354C,down,-0.9659036038839648,0.0034532093167376,True
residual_hydrogel,ASPN,down,-4.222619196581848,0.0035864226649785,True
residual_hydrogel,VGLL3,down,-1.7528378885028544,0.003606937413037,True
residual_hydrogel,RNF150,down,-0.701963080848444,0.0036874669915495,True
residual_hydrogel,MYCBP2-AS1,down,-0.6385322440521162,0.0038149951363603,True
residual_hydrogel,NPIPB5,down,-1.0007033524720652,0.0039227579580578,True
residual_hydrogel,TMEM59L,down,-1.6162371999825322,0.0040234432408511,True
residual_hydrogel,AC139795.1,down,-0.827975346762658,0.004063922104731,True
residual_hydrogel,HSPA12B,down,-1.7993711424362246,0.0040737424760525,True
residual_hydrogel,ROBO2,down,-1.9887620964485735,0.0040878176886419,True
residual_hydrogel,AFDN,down,-1.029855611019067,0.0041225550262819,True
residual_hydrogel,GATA3,down,-0.5352799655780116,0.0041850932482097,True
residual_hydrogel,F8A3,down,-0.6456935273202966,0.0042268940063636,True
residual_hydrogel,GPR27,down,-1.1600692239913633,0.0042822835657644,True
escape_plastic,ODC1,up,0.9815468373206264,0.0005868772056439,True
escape_plastic,RARS2,up,0.6685324579587548,0.0007705417389864,True
escape_plastic,FKBP7,up,0.9629769906551968,0.0008361805165488,True
escape_plastic,ASMTL,up,0.692974148556206,0.0010601698042921,True
escape_plastic,TAF9B,up,1.961104573385979,0.0013450251191217,True
escape_plastic,METTL25,up,1.3978780759656282,0.0017125750717351,True
escape_plastic,AC110611.1,up,1.3517036719706863,0.0020709965990974,True
escape_plastic,TMEM216,up,0.8543766395863415,0.0027481717285412,True
escape_plastic,CDH11,up,0.9112366923528864,0.0028578905707958,True
escape_plastic,ERLEC1,up,0.6080767436734171,0.0028578905707958,True
escape_plastic,EFEMP1,up,0.8725036289681087,0.003161149821242,True
escape_plastic,CACNG7,up,0.950834520056083,0.0031888969292178,True
escape_plastic,SDHAF1,up,1.1726956274426272,0.0038735755504985,True
escape_plastic,TCEANC,up,1.953973067523592,0.0039829594417053,True
escape_plastic,IGF2,up,1.9502195000979428,0.0039829594417053,True
escape_plastic,AC044849.1,up,0.77266689931538,0.0039829594417053,True
escape_plastic,IMPDH2,up,0.5597016942448736,0.0039829594417053,True
escape_plastic,PLPP5,up,0.9078338042290252,0.0043222335364805,True
escape_plastic,FBXO8,up,0.6349371536705939,0.0047848863823605,True
escape_plastic,ARID5B,up,0.9897347567560106,0.0048513634232522,True
escape_plastic,ZNF302,up,0.7289622719547113,0.0049182721815679,True
escape_plastic,IFNGR2,up,0.6611301015933,0.0049182721815679,True
escape_plastic,SULF1,up,2.3482873127467925,0.0049577533408938,True
escape_plastic,PRRX2,up,1.28733918711682,0.0051629158774097,True
escape_plastic,TRMT13,up,0.9546043418018076,0.0051629158774097,True
escape_plastic,CEBPD,up,0.6386278686905982,0.0051629158774097,True
escape_plastic,FBLN5,up,0.9421889349840749,0.0052075467244488,True
escape_plastic,PODN,up,1.608691863735892,0.0057349922266364,True
escape_plastic,ANTXR1,up,0.7350165141496086,0.0057360191650685,True
escape_plastic,GPX8,up,0.6056176420029722,0.0057360191650685,True
escape_plastic,PDGFRL,up,1.13106127024152,0.0058949805217784,True
escape_plastic,TNFRSF11B,up,1.1951956572634277,0.0059100333131315,True
escape_plastic,AC073130.3,up,1.2648911803005665,0.0061681906150967,True
escape_plastic,SRSF8,up,0.5839756591354774,0.0061681906150967,True
escape_plastic,THBS1,up,1.1863712351104407,0.0063278151161121,True
escape_plastic,LIMA1,up,0.9252716093320212,0.0064606454880292,True
escape_plastic,TNFRSF19,up,0.8703504587860622,0.0064606454880292,True
escape_plastic,TIGD1,up,0.7776956668527051,0.0064606454880292,True
escape_plastic,SECISBP2,up,0.8470338417937291,0.0065963830631766,True
escape_plastic,SELENOM,up,0.5440550779305027,0.006885415069222,True
escape_plastic,COQ8A,up,1.3354816059928902,0.0070361205821915,True
escape_plastic,CD200,up,1.5844366546677535,0.0072104968740867,True
escape_plastic,SPSB3,up,0.7448768807049051,0.0072104968740867,True
escape_plastic,LINC01311,up,1.2782783110271092,0.0072319265685611,True
escape_plastic,CCDC80,up,1.2029492376986912,0.0072319265685611,True
escape_plastic,NEXN-AS1,up,1.2043826166054723,0.0073094151837548,True
escape_plastic,ERMARD,up,1.0599741659560116,0.0073156410883991,True
escape_plastic,KLHDC2,up,0.6622774242086238,0.0073156410883991,True
escape_plastic,KCNMB1,up,0.7864423376871988,0.0073630765701867,True
escape_plastic,TRAPPC2,up,0.9059562467552058,0.0077502443479254,True
escape_plastic,CTF1,up,1.2736010784546987,0.0079347172656469,True
escape_plastic,PIM1,up,1.0949093617938828,0.0080833621859364,True
escape_plastic,NEXN,up,1.082145640549101,0.008108670792523,True
escape_plastic,CALM2,up,0.8658510438945894,0.0082124429083809,True
escape_plastic,IGFBP5,up,1.0051149477685053,0.0090741887061036,True
escape_plastic,SEMA6A,up,1.5535410061519752,0.0090765793107627,True
escape_plastic,LPAR1,up,0.659703814869693,0.0090765793107627,True
escape_plastic,PMS2P3,up,0.5800491135729722,0.0090765793107627,True
escape_plastic,ZNF518A,up,1.3161167709034314,0.0091041888511405,True
escape_plastic,C11orf54,up,0.6750890676572054,0.0092264479142319,True
escape_plastic,SORBS2,up,1.7591838095786765,0.0095292206337384,True
escape_plastic,FKBP11,up,1.2583009412746409,0.0095292206337384,True
escape_plastic,RPS3AP47,up,0.5105344454334247,0.0097371403089444,True
escape_plastic,SHISA3,up,2.7010602673992983,0.0099682561274768,True
escape_plastic,ZNF711,up,0.8020506137134065,0.0101842511883591,True
escape_plastic,ZNF346,up,0.5520769680054589,0.0101842511883591,True
escape_plastic,MCEE,up,0.8155675740812114,0.0101961654180437,True
escape_plastic,MNT,up,2.183580449220707,0.0104208450657761,True
escape_plastic,DIDO1,up,0.5735204863276571,0.0113441709618097,True
escape_plastic,FLJ20021,up,1.1542828363954434,0.0116649330717902,True
escape_plastic,MOAP1,up,0.6917150177651985,0.0118430617538877,True
escape_plastic,RSRP1,up,0.6224555013431394,0.0118430617538877,True
escape_plastic,HNRNPA1,up,0.7283965752500263,0.0120234753204472,True
escape_plastic,ZNF230,up,0.8390763958791121,0.0121641719034723,True
escape_plastic,UGDH-AS1,up,0.9829932790425012,0.0124336580770714,True
escape_plastic,TSPAN31,up,0.7663383530016445,0.0124336580770714,True
