modality,patient_id,gene,panel_gene_available,n_units,n_detected_units,not_detected_fraction,detected_low_fraction,detected_high_fraction,low_expression_upper_bound,high_expression_lower_bound,state_note
Visium,LAM4,TRBC1,True,2311,666.0,0.7118130679359584,0.07226308957161402,0.07226308957161402,0.47776323912467206,1.0072710751516738,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TRBC2,True,2311,923.0,0.6006057983556902,0.09995672868887927,0.09995672868887927,0.502848742631401,1.070553690538202,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TREM2,True,2311,287.0,0.8758113370835137,0.03115534400692341,0.03115534400692341,0.4688913028687873,0.9986956272874511,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TYROBP,True,2311,1430.0,0.3812202509736045,0.1549112938122025,0.1549112938122025,0.6464937488238983,1.3265630577609175,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,TYRP1,True,2311,226.0,0.9022068368671571,0.024664647338814367,0.024664647338814367,0.3841890505550436,0.697266281652253,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP1,True,2311,44.0,0.9809606231068801,0.004759844223279966,0.004759844223279966,0.3542796352916103,0.7839695940681082,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP2,True,2311,19.0,0.9917784508870618,,,,,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP3,True,2311,34.0,0.9852877542189529,0.0038944180008654264,0.0038944180008654264,0.42410409721495884,0.7217825434360658,nonzero transcript means detected; low/high are expression intervals
Visium,LAM4,ULBP4,False,2311,,,,,,,not_assayed
Visium,LAM4,ULBP5,False,2311,,,,,,,not_assayed
Visium,LAM4,ULBP6,False,2311,,,,,,,not_assayed
Visium,LAM4,VEGFD,True,2311,1344.0,0.4184335785374297,0.14539160536564258,0.14539160536564258,0.7560511790340733,1.293590386939436,nonzero transcript means detected; low/high are expression intervals
