filter_row_id,dataset,canonical_query_hash,query_id,contrast,perturbation_key,perturbation_class,pert_iname,median_reversal_WTCS,median_reversal_NCS,max_reversal_NCS,fraction_reversed,n_signatures,n_cells,n_query_sizes,query_size_stable,exploratory,applicable_target_sizes,pert_type,q25_reversal_NCS,q75_reversal_NCS,best_context,cross_phase_status,measured_in_other_dataset,tier,tier1_eligible,row_direction_class,unique_drug_id
4,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::letrozole,compound,letrozole,0.1978662,0.7668642191583626,1.4277159022562913,0.5333333333333333,30,8,1,True,False,150,trt_cp,0.0,1.101001364473959,PC3|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
60,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::niacin,compound,niacin,0.22890453,0.7623790203880945,1.4773765990373666,0.56,25,11,1,True,False,50,trt_cp,-0.0,1.059195682286892,VCAP|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
97,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::phenylbutyrate,compound,phenylbutyrate,0.20368402,0.7603155338643126,1.3788132002182374,0.5294117647058824,17,11,1,True,False,150,trt_cp,-0.0,1.0630089623288512,PC3|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::phenylbutyrate
130,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::zd-7114,compound,ZD-7114,0.19721417,0.7546776461128557,1.2095744870237424,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,1.039773823598221,YAPC|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::zd7114
150,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::buparlisib,compound,buparlisib,0.19272377,0.7542089219559545,1.5354126858584467,0.512987012987013,154,15,1,True,False,150,trt_cp,0.0,1.086950137016122,HA1E|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::buparlisib
6,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::letrozole,compound,letrozole,0.24112734,0.7540248139078172,1.358693370764541,0.5666666666666667,30,8,1,True,False,50,trt_cp,0.0,1.1324437448995512,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
162,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::vincamine,compound,vincamine,0.19841935,0.7533377228717676,1.1190975359126352,0.5476190476190477,42,7,1,True,False,150,trt_cp,0.0,0.9652276509071808,HELA|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::vincamine
22,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::leflunomide,compound,leflunomide,0.20521787,0.751830761602254,1.282131946926546,0.5217391304347826,23,13,1,True,False,150,trt_cp,0.0,0.8979724278617701,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::leflunomide
140,GSE70138,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::levalbuterol,compound,levalbuterol,0.22347483,0.7496692737798843,1.2977100171353504,0.5476190476190477,42,7,1,True,False,50,trt_cp,0.0,0.9930288876386733,PC3|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::levalbuterol
11,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::zd-7114,compound,ZD-7114,0.20497812,0.7425634613988534,1.1384422300305312,0.6521739130434783,23,13,1,True,False,150,trt_cp,0.0,0.955736691099618,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::zd7114
77,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.23742703,0.742435471696389,1.6430725148211092,0.5238095238095238,84,19,1,True,False,50,trt_cp,0.0,1.0807374034666126,ASC|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
219,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::sirolimus,compound,sirolimus,0.215709,0.7401710037952173,1.670027148320448,0.5215686274509804,255,30,1,True,False,100,trt_cp,0.0,1.14357971517599,HA1E|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
142,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::fadrozole,compound,fadrozole,0.19121301,0.7387400967749495,1.1674499787576735,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,0.8940083678599574,YAPC|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::fadrozole
197,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::amantadine,compound,amantadine,0.20065765,0.7372327224251626,1.5205011257024676,0.5714285714285714,42,7,1,True,False,100,trt_cp,0.0,1.0400027607513622,YAPC|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::amantadine
12,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::sirolimus,compound,sirolimus,0.19535759,0.7342249978535511,1.6991170124525428,0.5170212765957447,470,62,1,True,False,150,trt_cp,0.0,1.0581846814217155,PC3|1.11 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
148,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::buparlisib,compound,buparlisib,0.20134178,0.7291213216571492,1.6051654325431128,0.512987012987013,154,15,1,True,False,100,trt_cp,0.0,1.0520015920486732,MCF7|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::buparlisib
74,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::milnacipran,compound,milnacipran,0.1870088,0.7274949679114581,1.1667539909634093,0.5454545454545454,11,7,1,True,False,150,trt_cp,0.0,0.974842822644874,A549|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::milnacipran
246,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::ql-xii-47,compound,QL-XII-47,0.20045231,0.7255404745779916,1.5266876316354785,0.5109489051094891,137,15,1,True,False,100,trt_cp,-0.0,0.9466285590913528,SKBR3|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::qlxii47
33,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::rev-5901,compound,REV-5901,0.1912763,0.7139997627029683,1.166529732769655,0.5263157894736842,19,13,1,True,False,150,trt_cp,0.0,0.8828969451682277,VCAP|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::rev5901
231,GSE70138,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::gossypetin,compound,Gossypetin,0.2170945,0.7120552229233283,1.2315294616517962,0.5714285714285714,14,5,1,True,False,50,trt_cp,0.0,0.9395225250627036,NPC.TAK|10.0 um|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gossypetin
16,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::cgs-20625,compound,CGS-20625,0.2010925,0.7045714980258099,1.0082330927282426,0.5789473684210527,19,13,1,True,False,100,trt_cp,0.0,0.8858287113460179,HEPG2|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cgs20625
174,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.21787852,0.6972958027195171,1.3257184309557577,0.5238095238095238,42,7,1,True,False,50,trt_cp,0.0,0.9763775266704008,A375|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
255,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::bix-01338,compound,BIX-01338,0.18259901,0.6935529741450449,1.13597990954197,0.5333333333333333,15,5,1,True,False,150,trt_cp,0.0,0.8278042509181859,A549|10.0 um|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::bix01338
13,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::sirolimus,compound,sirolimus,0.2018698,0.6920496866353836,1.622117866277656,0.5085106382978724,470,62,1,True,False,100,trt_cp,0.0,1.106518039496045,PC3|500 nM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
139,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::nvp-bez235,compound,NVP-BEZ235,0.19883871,0.690143935635616,1.68903633332955,0.5061728395061729,162,16,1,True,False,100,trt_cp,0.0,1.0608692715333412,A375|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::nvpbez235
160,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::letrozole,compound,letrozole,0.17906362,0.6856143643209356,1.573765449658019,0.5238095238095238,42,7,1,True,False,150,trt_cp,0.0,0.9853803639992688,HT29|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
230,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::gsk-2334470,compound,GSK-2334470,0.19621176,0.6761040438747922,1.466634834315104,0.5263157894736842,114,19,1,True,False,100,trt_cp,0.0,0.983014023807296,A549|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gsk2334470
147,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.2132747,0.6677492203486262,1.642240386838963,0.5055555555555555,180,17,1,True,False,50,trt_cp,0.0,1.0391749437336029,BT20|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
87,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::osi-027,compound,OSI-027,0.1865945,0.652391416490878,1.4580304677048674,0.5151515151515151,66,19,1,True,False,100,trt_cp,0.0,1.153121819711651,VCAP|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::osi027
53,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.18958862,0.5974062399677941,1.476271875659483,0.504424778761062,113,59,1,True,False,50,trt_cp,-0.0,1.0213992768728273,PC3|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
107,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::dinoprost,compound,dinoprost,0.14961374,0.540116462279251,1.140517478079957,0.5,4,2,1,True,False,100,trt_cp,0.0,1.0953040629388655,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
120,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.16449302,0.5104015918417715,1.193295076654982,0.5,4,2,1,True,False,50,trt_cp,0.0,1.063926156926403,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
109,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::dinoprost,compound,dinoprost,0.127299,0.495214021119138,1.1541771139679473,0.5,4,2,1,True,False,150,trt_cp,-0.2070357987383222,1.031365310170694,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
119,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::theobromine,compound,theobromine,0.13350272,0.4932628452858579,1.2369830363536058,0.5,4,2,1,True,False,150,trt_cp,0.0,1.0491400270171882,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::theobromine
108,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::cyclizine,compound,cyclizine,0.12604623,0.4657127507248486,1.2252135651053186,0.5,4,2,1,True,False,150,trt_cp,0.0,1.0048725173636026,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cyclizine
121,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.12057241,0.4606620442771441,0.9480769935656996,0.5,4,2,1,True,False,150,trt_cp,0.0,0.928012314807141,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
116,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::levalbuterol,compound,levalbuterol,0.13823426,0.4581842684409901,1.0606561770644434,0.5,4,2,1,True,False,50,trt_cp,0.0,0.952440446927596,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::levalbuterol
106,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::acenocoumarol,compound,acenocoumarol,0.11823253,0.447593062658173,0.963325954564196,0.5,4,2,1,True,False,150,trt_cp,0.0,0.9122210826283086,MCF7|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::acenocoumarol
118,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::novobiocin,compound,novobiocin,0.11367051,0.4303226161812932,1.0129563218411606,0.5,4,2,1,True,False,150,trt_cp,0.0,0.89872300473223,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::novobiocin
114,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::felbinac,compound,felbinac,0.12576398,0.4187240214067547,1.0981981806551369,0.5,4,2,1,True,False,50,trt_cp,-0.2366675811098578,0.9026355772739164,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::felbinac
208,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::rev-5901,compound,REV-5901,0.10083296,0.382831989923749,1.1410509968934788,0.5,42,7,1,True,False,150,trt_cp,0.0,0.9711674276794282,HELA|0.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::rev5901
183,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::dinoprost,compound,dinoprost,0.09529838,0.3698561417406797,1.2506420826009417,0.5,42,7,1,True,False,150,trt_cp,0.0,0.945427083607854,HT29|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
163,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::l-655240,compound,L-655240,0.097381294,0.368134648588071,1.3409252105249785,0.5,42,7,1,True,False,150,trt_cp,0.0,1.002226586015968,HELA|0.37 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::l655240
223,GSE70138,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::felbinac,compound,felbinac,0.11060038,0.3656205162400744,1.2915043544666556,0.5,42,7,1,True,False,50,trt_cp,0.0,1.0629533582247803,HA1E|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::felbinac
202,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::cgs-20625,compound,CGS-20625,0.10052137,0.3626382034920192,1.1795733563800683,0.5,42,7,1,True,False,100,trt_cp,0.0,0.8887793902119289,HELA|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cgs20625
165,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::theobromine,compound,theobromine,0.09460886,0.3576538925220945,1.2547621662211212,0.5,42,7,1,True,False,150,trt_cp,0.0,0.99070990894368,HA1E|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::theobromine
205,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::moxisylyte,compound,moxisylyte,0.09417206,0.3560026474463805,1.3097382847013563,0.5,42,7,1,True,False,150,trt_cp,0.0,1.012711152432654,HT29|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::moxisylyte
167,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::milnacipran,compound,milnacipran,0.09118813,0.3540758357938261,1.2090436852543054,0.5,42,7,1,True,False,150,trt_cp,0.0,0.906977414235512,MCF7|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::milnacipran
135,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::torasemide,compound,torasemide,0.09195472,0.3491240271593783,1.2905133993689564,0.5,42,7,1,True,False,150,trt_cp,0.0,0.9734086404285583,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::torasemide
181,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::erythromycin-ethylsuccinate,compound,erythromycin-ethylsuccinate,0.09062615,0.3465135262157475,1.217650313569976,0.5,42,7,1,True,False,150,trt_cp,0.0,0.9472686782232628,HELA|1.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::erythromycinethylsuccinate
136,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::ellagic-acid,compound,ellagic-acid,0.09159255,0.3462512152297293,1.3860102103734426,0.5,42,7,1,True,False,150,trt_cp,0.0,1.0283400498407138,PC3|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::ellagicacid
34,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::risperidone,compound,risperidone,0.09138999,0.3459752148369173,1.2758965461834595,0.5,40,15,1,True,False,150,trt_cp,0.0,0.9688101314780988,HEPG2|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::risperidone
51,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::quinine,compound,quinine,0.09611215,0.3456694676131273,1.572787620428124,0.5,52,44,1,True,False,150,trt_cp,0.0,1.0850232275980272,A549|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::quinine
184,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::gabapentin,compound,gabapentin,0.093519256,0.3436287972034129,1.5933359150258255,0.5,42,7,1,True,False,100,trt_cp,0.0,0.9045902361949896,YAPC|0.12 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gabapentin
206,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::rev-5901,compound,REV-5901,0.09465011,0.3375376714340417,1.2171209489277917,0.5,42,7,1,True,False,100,trt_cp,0.0,0.8871776108829603,HELA|0.11 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::rev5901
176,GSE70138,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::niacin,compound,niacin,0.09908675,0.3334731077795726,1.6994321376357535,0.5,42,7,1,True,False,50,trt_cp,0.0,1.068195644369408,HA1E|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::niacin
166,GSE70138,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::glipizide,compound,glipizide,0.084799275,0.3219569735311164,1.3616363059575922,0.5,42,7,1,True,False,150,trt_cp,0.0,0.9396902178012057,HT29|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::glipizide
155,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.10056451,0.2993565805051438,1.7259944361055557,0.5,180,17,1,True,False,50,trt_cp,0.0,1.015421757595369,MCF10A|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
9,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::sirolimus,compound,sirolimus,0.08422723,0.2871497272867024,1.5672637449382565,0.5,470,62,1,True,False,100,trt_cp,0.0,1.0159784896388564,VCAP|1 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::sirolimus
164,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::letrozole,compound,letrozole,0.083491445,0.2658221379881594,1.5490567283078036,0.5,42,7,1,True,False,50,trt_cp,0.0,0.990373722645111,HT29|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
169,GSE70138,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::colchicine,compound,colchicine,-0.1108277,-0.4042235683296327,1.3377410432928214,0.119047619047619,42,7,1,True,False,100,trt_cp,-1.1660420790591843,0.0,HT29|0.04 um|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::colchicine
113,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::phorbol-myristate-acetate,compound,phorbol-myristate-acetate,-0.21453942,-0.6151042909790836,1.042274478128327,0.0256410256410256,39,7,1,True,False,50,trt_cp,-1.2325150893051495,0.0,HUH7|3 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::phorbolmyristateacetate
98,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::colchicine,compound,colchicine,-0.21861574,-0.7231150766403767,-0.0,0.0,11,2,1,True,False,50,trt_cp,-1.0118023001652856,0.0,MCF7|3 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::colchicine
112,GSE92742,189b4f1adb06b9d0,tsc2_loss_hydrogel__q114x91__189b4f1adb06b9d0,tsc2_loss_hydrogel,compound::phorbol-myristate-acetate,compound,phorbol-myristate-acetate,-0.19356096,-0.7342702371005134,0.8799274913821269,0.0769230769230769,39,7,1,True,False,150,trt_cp,-1.036821552569105,0.0,PHH|3 µM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::phorbolmyristateacetate
65,GSE92742,66896e3b5da2cdd6,tsc2_loss_hydrogel__q39x34__66896e3b5da2cdd6,tsc2_loss_hydrogel,compound::floxuridine,compound,floxuridine,-0.2150099,-0.7359166669963542,0.9433899151099406,0.0625,32,13,1,True,False,50,trt_cp,-0.9660741123403545,0.0,SKB|10 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::floxuridine
45,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::bortezomib,compound,bortezomib,-0.19414064,-0.7474896239937582,1.188126944385936,0.0916666666666666,120,51,1,True,False,150,trt_cp,-1.084249034609258,0.0,SKMEL28|10 nM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::bortezomib
54,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ixazomib,compound,ixazomib,-0.21642278,-0.7687535929041782,1.2200927647085154,0.1285714285714285,70,52,1,True,False,100,trt_cp,-1.0835517322230623,0.0,SNUC5|10 µM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::ixazomib
42,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::bortezomib,compound,bortezomib,-0.24456587,-0.7815650547064357,1.3664074630218483,0.075,120,51,1,True,False,50,trt_cp,-1.1234596661118137,0.0,PC3|3 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::bortezomib
47,GSE92742,9a55b2df380a0926,tsc2_loss_hydrogel__q77x61__9a55b2df380a0926,tsc2_loss_hydrogel,compound::pevonedistat,compound,pevonedistat,-0.20820807,-0.7824000799951637,1.041365645200129,0.0845070422535211,71,52,1,True,False,100,trt_cp,-1.160787584633789,0.0,PC3|10 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::pevonedistat
57,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::pevonedistat,compound,pevonedistat,-0.20212883,-0.813668806782788,1.2712583951071497,0.1267605633802817,71,52,1,True,False,150,trt_cp,-1.0762269376049471,0.0,HCC15|10 µM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::pevonedistat
