filter_row_id,dataset,canonical_query_hash,query_id,contrast,perturbation_key,perturbation_class,pert_iname,median_reversal_WTCS,median_reversal_NCS,max_reversal_NCS,fraction_reversed,n_signatures,n_cells,n_query_sizes,query_size_stable,exploratory,applicable_target_sizes,pert_type,q25_reversal_NCS,q75_reversal_NCS,best_context,cross_phase_status,measured_in_other_dataset,tier,tier1_eligible,row_direction_class,unique_drug_id
54,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::gdc-0941,compound,GDC-0941,0.2132747,0.6677492203486262,1.642240386838963,0.5055555555555555,180,17,1,True,False,50,trt_cp,0.0,1.0391749437336029,BT20|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::gdc0941
16,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.18958862,0.5974062399677941,1.476271875659483,0.504424778761062,113,59,1,True,False,50,trt_cp,-0.0,1.0213992768728273,PC3|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
42,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.16449302,0.5104015918417715,1.193295076654982,0.5,4,2,1,True,False,50,trt_cp,0.0,1.063926156926403,PC3|10 µM|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
40,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::dinoprost,compound,dinoprost,0.127299,0.495214021119138,1.1541771139679473,0.5,4,2,1,True,False,150,trt_cp,-0.2070357987383222,1.031365310170694,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
43,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::roxithromycin,compound,roxithromycin,0.12057241,0.4606620442771441,0.9480769935656996,0.5,4,2,1,True,False,150,trt_cp,0.0,0.928012314807141,MCF7|10 µM|6 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::roxithromycin
70,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::dinoprost,compound,dinoprost,0.09529838,0.3698561417406797,1.2506420826009417,0.5,42,7,1,True,False,150,trt_cp,0.0,0.945427083607854,HT29|3.33 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::dinoprost
76,GSE70138,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::cgs-20625,compound,CGS-20625,0.10052137,0.3626382034920192,1.1795733563800683,0.5,42,7,1,True,False,100,trt_cp,0.0,0.8887793902119289,HELA|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::cgs20625
63,GSE70138,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::milnacipran,compound,milnacipran,0.09118813,0.3540758357938261,1.2090436852543054,0.5,42,7,1,True,False,150,trt_cp,0.0,0.906977414235512,MCF7|10.0 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::milnacipran
59,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::pi-103,compound,PI-103,0.10056451,0.2993565805051438,1.7259944361055557,0.5,180,17,1,True,False,50,trt_cp,0.0,1.015421757595369,MCF10A|3.33 um|3 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::pi103
62,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::letrozole,compound,letrozole,0.083491445,0.2658221379881594,1.5490567283078036,0.5,42,7,1,True,False,50,trt_cp,0.0,0.990373722645111,HT29|0.04 um|24 h,replicated_concordant,True,exploratory_reversal,False,reversal_direction,compound::letrozole
41,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::phorbol-myristate-acetate,compound,phorbol-myristate-acetate,-0.21453942,-0.6151042909790836,1.042274478128327,0.0256410256410256,39,7,1,True,False,50,trt_cp,-1.2325150893051495,0.0,HUH7|3 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::phorbolmyristateacetate
14,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::bortezomib,compound,bortezomib,-0.19414064,-0.7474896239937582,1.188126944385936,0.0916666666666666,120,51,1,True,False,150,trt_cp,-1.084249034609258,0.0,SKMEL28|10 nM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::bortezomib
17,GSE92742,3ed553c25262a7f3,tsc2_loss_plastic__q73x60__3ed553c25262a7f3,tsc2_loss_plastic,compound::ixazomib,compound,ixazomib,-0.21642278,-0.7687535929041782,1.2200927647085154,0.1285714285714285,70,52,1,True,False,100,trt_cp,-1.0835517322230623,0.0,SNUC5|10 µM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::ixazomib
11,GSE92742,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::bortezomib,compound,bortezomib,-0.24456587,-0.7815650547064357,1.3664074630218483,0.075,120,51,1,True,False,50,trt_cp,-1.1234596661118137,0.0,PC3|3 µM|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::bortezomib
20,GSE92742,5e6e39a3cacf5878,tsc2_loss_plastic__q110x94__5e6e39a3cacf5878,tsc2_loss_plastic,compound::pevonedistat,compound,pevonedistat,-0.20212883,-0.813668806782788,1.2712583951071497,0.1267605633802817,71,52,1,True,False,150,trt_cp,-1.0762269376049471,0.0,HCC15|10 µM|6 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::pevonedistat
52,GSE70138,8d3134ad07f43cf3,tsc2_loss_plastic__q34x29__8d3134ad07f43cf3,tsc2_loss_plastic,compound::clofarabine,compound,clofarabine,-0.26545852,-0.8279271715155558,0.965033891860294,0.0952380952380952,42,7,1,True,False,50,trt_cp,-1.1340332549646113,0.0,HELA|0.12 um|24 h,replicated_concordant,True,weak_or_neutral,False,mimic_direction,compound::clofarabine
