gene,gse104335_logFC_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_logFC_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_logFC_shSRPK2_vehicle_minus_shGFP_vehicle,gse104335_P.Value_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_P.Value_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_P.Value_shSRPK2_vehicle_minus_shGFP_vehicle,gse104335_adj.P.Val_shGFP_rapamycin_minus_shGFP_vehicle,gse104335_adj.P.Val_shSRPK2_vehicle_minus_shGFP_rapamycin,gse104335_adj.P.Val_shSRPK2_vehicle_minus_shGFP_vehicle,tsc2_loss_hydrogel,tsc2_loss_hydrogel_moderated_q,residual_hydrogel,residual_hydrogel_moderated_q,hydrogel_specific_residual,hydrogel_specific_residual_moderated_q,escape_hydrogel,escape_hydrogel_moderated_q,environment_dependent_escape,environment_dependent_escape_moderated_q
LINC01800,0.0885178248087577,-0.10855499903361,-0.0200371742248526,0.261289952907572,0.177738691960143,0.790012639086329,0.516317584629756,0.392331252286468,0.91869083218492,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.1110457036849459,1.0
LINC01801,-0.001868089040121,0.0014263788859043,-0.0004417101542166,0.94017742855401,0.954300532104637,0.985839530275719,1.0,1.0,1.0,0.0160529467479613,1.0,-0.0294132150811946,1.0,-0.0294132150811946,1.0,-0.0454661618291559,1.0,-0.0624153287938556,1.0
LINC01802,,,,,,,,,,0.0160529467479613,1.0,0.0,1.0,0.0,1.0,-0.0160529467479613,1.0,-0.0160529467479613,1.0
LINC01803,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01804,1.77635683940025e-15,-0.0175436337788906,-0.0175436337788888,0.999999999999909,0.279111138901441,0.279111138901486,1.0,0.512208931990903,0.537106425041008,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01805,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01806,0.0429859161376953,0.0127299626668291,0.0557158788045244,0.46029648761259,0.823643823980818,0.345045792505346,0.694496688257526,0.956311553993171,0.588599227325462,0.1226474065021826,0.8059817992281636,-0.1328333145300152,0.92522103793938,-0.1114267904594484,1.0,-0.2554807210321979,0.6699542077223435,-0.4082445820946234,1.0
LINC01807,,,,,,,,,,0.1579159193576553,0.1287874359771355,0.0159125464233206,1.0,0.0083427703226129,1.0,-0.1420033729343347,0.7378126744336562,-0.2152745075711381,1.0
LINC01808,0.0238911310831709,0.0135728518168134,0.0374639828999843,0.653470909643559,0.79765712810862,0.486198360791056,0.84085304591566,0.939314963598143,0.705571911053298,-0.092601718439623,1.0,-0.1027470627546373,1.0,-0.0777249469496048,1.0,-0.0101453443150143,1.0,-0.048354308897926,1.0
LINC01809,-0.0443975130716963,0.0109499295552586,-0.0334475835164376,0.292860833531902,0.787155569626945,0.419879149724608,0.545144815662561,0.933271433744451,0.651649387895325,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01810,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01811,,,,,,,,,,-0.0165605357342727,1.0,0.0159125464233206,1.0,0.0159125464233206,1.0,0.0324730821575934,1.0,-0.1939656116390259,1.0
LINC01812,,,,,,,,,,0.0317564127345618,1.0,0.0,1.0,0.0,1.0,-0.0317564127345618,1.0,0.0708183596176156,1.0
LINC01813,-0.0203378200531006,-0.0116802851359048,-0.0320181051890054,0.661208737652178,0.800325225991425,0.494792678201133,0.846242421435798,0.940869029538926,0.711328494022925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01814,,,,,,,,,,0.7239410744771908,0.9132965944654128,-0.0084256205396315,1.0,1.053769146583486,1.0,-0.7323666950168224,1.0,-0.4393067493732558,1.0
LINC01815,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01816,0.0420366923014344,-0.0807259877522792,-0.0386892954508449,0.65971871501106,0.40677367967416,0.684966833798311,0.845597068684262,0.633530398710863,0.848710006535608,-0.1912277249829684,0.3293262262761956,-0.1278432760714283,0.9179056130633492,-0.1002799654969446,1.0,0.0633844489115401,1.0,0.000178615662157,1.0
LINC01817,,,,,,,,,,0.0,1.0,0.0,1.0,-0.0362749456839138,1.0,0.0,1.0,-0.0362749456839138,1.0
LINC01818,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
LINC01819,,,,,,,,,,0.0158134239590685,1.0,0.0,1.0,-0.0537505175682261,1.0,-0.0158134239590685,1.0,-0.1279256953002415,1.0
LINC01820,,,,,,,,,,0.0160529467479613,1.0,0.0,1.0,0.0,1.0,-0.0160529467479613,1.0,-0.0160529467479613,1.0
LINC01821,8.881784197001249e-16,0.0,8.881784197001249e-16,0.9999999999999,1.0,0.9999999999999,1.0,1.0,1.0,0.0,1.0,-0.0135006686578739,1.0,-0.0135006686578739,1.0,-0.0135006686578739,1.0,-0.1945515728051243,1.0
LINC01822,-0.0493224461873387,0.0697776476542153,0.0204552014668766,0.390671868742118,0.23669281417993,0.715571999209043,0.635310098729786,0.470590249340655,0.869825789580647,0.047125291050796,0.7843327180189955,-6.938893903907228e-18,1.0,0.0135731865730548,1.0,-0.047125291050796,1.0,-0.0505012714424408,1.0
LINC01823,,,,,,,,,,0.0,1.0,-0.0713996596790823,1.0,-0.0578264731060274,1.0,-0.0713996596790823,1.0,-0.1386950409539131,1.0
LINC01824,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01825,,,,,,,,,,0.0464368039365888,0.7828675398347116,0.0,1.0,0.0,1.0,-0.0464368039365888,1.0,-0.0633859709012884,1.0
LINC01826,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01827,,,,,,,,,,0.0,1.0,0.0,1.0,-0.018365472006412,1.0,0.0,1.0,-0.018365472006412,1.0
LINC01828,0.0464730262756357,0.0314988295237217,0.0779718557993574,0.206967171574727,0.377214786653499,0.0524968092716315,0.455712779478011,0.60755847415865,0.214051621706124,-0.4649807369155144,0.771042539626468,0.278077212329135,1.0,-0.5226858958318237,1.0,0.7430579492446494,0.9011244372933964,-0.3221158076907588,1.0
LINC01829,0.0154257615407314,-7.31945037841797e-05,0.0153525670369472,0.562199703708341,0.99777736359701,0.564009713134362,0.777454882340453,1.0,0.762839248842775,-0.1512116007072115,1.0,-0.1501644658710871,1.0,-0.152234074461477,1.0,0.0010471348361243,1.0,-0.0924638066020067,1.0
LINC01830,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01831,0.0502289930979418,0.0159754753112793,0.0662044684092211,0.257185050551145,0.706397952714847,0.14808713284014,0.512198153341452,0.878313835122828,0.389308779132242,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01832,,,,,,,,,,0.0,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.0435878409593707,1.0
LINC01833,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01834,-0.0989446640014648,0.0481446584065757,-0.0508000055948892,0.175562557225651,0.487078056159734,0.464286468018896,0.411095949786045,0.706693981736038,0.689508661511293,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01836,,,,,,,,,,0.1190486357004703,1.0,0.0947878394737415,1.0,0.5915433246785942,0.8266129214096724,-0.0242607962267287,1.0,0.0307911340870586,1.0
LINC01837,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0810236377664714,1.0
LINC01838,-0.0154751936594648,0.110401074091594,0.0949258804321289,0.511673426755599,0.0017212832018259,0.0038912525191577,0.738641045325507,0.0107540844932478,0.0347293197958424,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01839,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01840,,,,,,,,,,0.0,1.0,0.0,1.0,-0.0215205443568016,1.0,0.0,1.0,-0.0675630527053341,1.0
LINC01841,,,,,,,,,,-0.0488390606566375,1.0,0.0,1.0,0.2680968768336032,0.836706985079545,0.0488390606566375,1.0,0.2066422276419174,1.0
LINC01842,-0.164205710093181,-0.081635157267252,-0.245840867360433,0.19943169807662,0.503775127533257,0.0716832796238964,0.444524275287778,0.720324321212784,0.258552199408068,0.0,1.0,-0.0395979658014482,1.0,-0.0260247792283933,1.0,-0.0395979658014482,1.0,-0.0260247792283933,1.0
LINC01843,0.482680161794027,-0.445665518442789,0.0370146433512382,0.0012392708264864,0.0019391949108679,0.700443955244345,0.0099599883903502,0.01187353401251,0.859689696108634,0.0,1.0,0.061646583288165,0.9073328256270348,0.061646583288165,1.0,0.061646583288165,1.0,0.011948979197015,1.0
LINC01844,,,,,,,,,,-0.1632789104543576,0.9430597092334674,0.252435559634179,0.7060117842229764,0.0947915246060974,1.0,0.4157144700885366,0.594755566169914,0.3532290223680425,1.0
LINC01845,8.881784197001249e-16,0.0017630259195957,0.0017630259195966,0.999999999999903,0.809341720189838,0.809341720189744,1.0,0.946647125023922,0.930858308018756,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0502083782023091,1.0
LINC01846,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01847,0.0835280418396005,-0.107845783233643,-0.024317741394043,0.125425993466635,0.0595817947169214,0.627831573193252,0.332660621607015,0.182517298772912,0.810860093720664,-0.0488390606566375,0.7544584964076823,0.0,1.0,0.0,1.0,0.0488390606566375,1.0,-0.0008585434345125,1.0
LINC01848,-0.019559383392334,0.0348442395528155,0.0152848561604815,0.433586990053501,0.182604000998866,0.536945533185966,0.672493271827893,0.398545108524225,0.74326218366679,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01849,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0294824625633397,1.0
LINC01850,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01851,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
LINC01852,0.0750810305277501,-0.0623784065246582,0.0127026240030919,0.0962119251500567,0.154472704710582,0.75451366821395,0.279076444296719,0.358188537116461,0.895551283409481,-0.5910738664646374,0.2176939980736217,0.5908743905736467,0.377747545111711,0.3917471587932377,1.0,1.1819482570382842,0.1314041930892819,0.8371727182984872,1.0
LINC01853,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01854,8.881784197001249e-16,0.0,8.881784197001249e-16,0.9999999999999,1.0,0.9999999999999,1.0,1.0,1.0,-0.3815280761185097,0.0023877613009959,-0.3637070040406677,0.0111263321467581,-0.1722023660034867,1.0,0.017821072077842,1.0,0.3018748420133597,1.0
LINC01855,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01856,0.0015482902526855,-0.0447745323181161,-0.0432262420654306,0.987929832609582,0.664033743516737,0.674825694510672,1.0,0.847951656028903,0.841332899976544,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.04969760409115,1.0
LINC01857,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01858,0.0274411042531346,0.0073060194651279,0.0347471237182626,0.413224553688162,0.82345401123845,0.307188285956532,0.654437477539261,0.956137597548142,0.556375261003892,0.0,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.1259022176974645,1.0
LINC01859,0.0064465204874686,-0.0080844561258954,-0.0016379356384268,0.550264847920688,0.457176912978073,0.877823945098157,0.768596361361354,0.680797219865575,0.971520965695478,-0.0160896653781689,1.0,0.0,1.0,0.0,1.0,0.0160896653781689,1.0,-0.1377688694312357,1.0
LINC01861,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01863,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01864,-0.0372290611267081,-0.0742041269938145,-0.111433188120523,0.519100256389735,0.218292952281984,0.0819052397104264,0.744352175579539,0.447716624810162,0.280004901555089,0.0,1.0,0.0,1.0,-0.0140810730354549,1.0,0.0,1.0,-0.0140810730354549,1.0
LINC01865,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0139707525794594,1.0
LINC01866,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01867,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01868,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01869,,,,,,,,,,0.0527703352668157,1.0,0.0911448167950524,1.0,0.0001873094159779,1.0,0.0383744815282366,1.0,-0.0829275128042029,1.0
LINC01870,,,,,,,,,,0.0,1.0,0.0,1.0,-0.0140810730354549,1.0,0.0,1.0,-0.0140810730354549,1.0
LINC01871,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01872,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01873,,,,,,,,,,-0.6091913909504019,0.0912421821913748,0.2660166895661773,0.968749640601256,-0.2735099116770162,1.0,0.8752080805165792,0.1919061698663923,0.0297536845994469,1.0
LINC01874,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01875,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01876,0.0042620499928798,-0.0494860013326015,-0.0452239513397217,0.90333682602986,0.187317331928601,0.223485719515426,0.99487717689424,0.404783885015165,0.48662537452916,-0.1071088259670281,0.6828395452489973,-0.1263153732213698,0.7153683106517956,-0.0553879056607004,1.0,-0.0192065472543417,1.0,0.0517209203063276,1.0
LINC01877,0.0082884629567452,0.0026898384094238,0.0109783013661691,0.424159182225535,0.790928722994737,0.298123094260663,0.66454662518921,0.935174847532597,0.549167900830779,0.0621735426138023,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0770300566263208,1.0,0.1592501452073587,1.0
LINC01878,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01879,0.0431205431620283,-0.0565204620361328,-0.0133999188741045,0.087046818416391,0.0351392613864397,0.555834730334548,0.260454189505182,0.12233251889193,0.756368255653648,0.0158134239590685,1.0,-0.0395979658014482,1.0,-0.0579634378078602,1.0,-0.0554113897605168,1.0,-0.0598061091874694,1.0
LINC01880,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01881,0.15036424001058,-0.0442825953165684,0.106081644694012,0.039520006365493,0.480839688214652,0.117882787928992,0.149324170701476,0.700900868451644,0.346872572523418,-0.2041114690813444,1.0,0.1811565405591549,1.0,-0.2943863507434623,1.0,0.3852680096404994,0.96040496009412,0.3023497126693037,1.0
LINC01882,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01883,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01884,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
LINC01885,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01886,,,,,,,,,,0.0,1.0,0.0,1.0,0.0135731865730548,1.0,0.0,1.0,0.0135731865730548,1.0
LINC01887,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01888,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01889,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01890,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01891,,,,,,,,,,0.0,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0318056809772182,1.0
LINC01892,,,,,,,,,,-0.0165605357342728,1.0,0.0,1.0,0.0,1.0,0.0165605357342728,1.0,0.0165605357342728,1.0
LINC01893,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01894,,,,,,,,,,-0.545617298875528,0.1838814607138661,-0.3402200112507128,0.7969465787102714,-0.4305061443757192,1.0,0.2053972876248152,1.0,0.1167720057895978,1.0
LINC01895,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01896,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0961908470782614,1.0
LINC01897,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01898,-0.0112020969390878,-0.0122224489847813,-0.0234245459238691,0.843504814040999,0.829507644193704,0.681245884709004,0.963280322095825,0.95990358013123,0.846208448071686,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0655306574326849,1.0
LINC01899,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01900,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0961908470782614,1.0
LINC01901,0.0401716232299814,-0.0076956748962411,0.0324759483337402,0.248323743224215,0.816231328421869,0.342524090795516,0.504965618628026,0.951144398382287,0.58598676380372,-0.0327493952784685,1.0,-0.052328541763034,1.0,-0.0387553551899791,1.0,-0.0195791464845654,1.0,-0.0389260071963735,1.0
LINC01902,,,,,,,,,,-0.1374228191634457,0.3608610642841614,-0.037251071542726,1.0,0.0200378766613627,1.0,0.1001717476207197,1.0,-0.0470870736412439,1.0
LINC01903,,,,,,,,,,-0.0801659710444434,0.3702883737059651,0.0314816333609074,1.0,0.0174005603254525,1.0,0.1116476044053508,0.6212661192838043,0.1082934228775065,1.0
LINC01904,0.0531300703684487,0.0451548099517831,0.0982848803202319,0.453920392630931,0.522043604239287,0.18604925694469,0.68953218473987,0.735778558665138,0.440570242007283,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01905,,,,,,,,,,-0.1368170882175748,0.7125060364456578,-0.054844507144047,1.0,-0.030841440845278,1.0,0.0819725810735277,1.0,0.1114896153818275,1.0
LINC01906,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01907,0.0129080613454184,-0.011552015940349,0.0013560454050693,0.721036775074655,0.749067356162456,0.969932352681863,0.886146969521203,0.908280174784541,1.0,0.0160529467479613,1.0,0.1319626435959187,0.5025894739096809,0.1462091584606308,1.0,0.1159096968479573,1.0,0.1132070447479698,1.0
LINC01908,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01909,,,,,,,,,,-0.1455712328308673,0.7263822983842755,-0.0544002626954349,1.0,-0.0933495939497052,1.0,0.0911709701354323,1.0,0.0549484688439259,1.0
LINC01910,,,,,,,,,,-0.0168264837585922,1.0,0.1442083326950096,0.2584934595075585,0.0401256236768156,1.0,0.1610348164536019,0.5046053748691425,0.0400029404707082,1.0
LINC01911,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01912,,,,,,,,,,0.0,1.0,0.0,1.0,0.1020431904285411,1.0,0.0,1.0,0.1020431904285411,1.0
LINC01913,-0.0516519546508762,0.0528238614400225,0.0011719067891462,0.220314500050789,0.211129807069883,0.976483001645705,0.47350289404174,0.438128249179041,1.0,0.1312027647279556,0.3322884152342136,-0.0690111808826428,1.0,-0.0830922539180978,1.0,-0.2002139456105985,0.4741272670139515,-0.2478042313959457,1.0
LINC01914,,,,,,,,,,0.5523079212484884,0.0623752281967414,0.4147628723752216,0.3524871034532574,0.2435237628426104,1.0,-0.1375450488732668,1.0,0.4263679025543985,1.0
LINC01915,0.0773741404215489,-0.0252879460652666,0.0520861943562823,0.313951278898319,0.733309682151488,0.488882029946779,0.565424456045406,0.8981372041923,0.707234349953261,0.166653949217129,1.0,0.4631220446393945,0.5860269700534657,-0.6323392547824601,1.0,0.2964680954222654,1.0,0.3740001838185266,1.0
LINC01916,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01917,0.0961186091105146,-0.109698216120402,-0.0135796070098877,0.26223989361375,0.206734529142563,0.868068042494446,0.516943422605042,0.432082394387997,0.965913086387113,-0.0165605357342728,1.0,-0.0980915981778735,0.5785809810409376,-0.0980915981778735,1.0,-0.0815310624436007,1.0,-0.0815310624436007,1.0
LINC01918,,,,,,,,,,-0.2266145592596379,1.0,0.1875548112663265,1.0,0.225045793338782,1.0,0.4141693705259644,1.0,0.2369463474035603,1.0
LINC01919,,,,,,,,,,0.0158134239590685,1.0,-0.1758269065170135,0.6373290935108235,-0.2436346698512938,1.0,-0.1916403304760821,0.943882460595565,-0.276397260775062,1.0
LINC01920,,,,,,,,,,0.1213351351299592,0.9138402278172204,0.1960290803071931,0.6329656711307966,0.1960290803071931,1.0,0.0746939451772339,1.0,0.0862194393090991,1.0
LINC01921,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01922,-0.127251784006757,-0.0174522399902344,-0.144704023996991,0.0488583285975073,0.753358423892705,0.0303707123145284,0.174572044943469,0.911101991651663,0.151813223991003,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.04969760409115,1.0
LINC01923,0.0283408959706621,0.0191346009572344,0.0474754969278965,0.341776690409142,0.513239327445077,0.131465319584422,0.591650786829031,0.728109191836466,0.366026521882279,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01924,0.0165157318115243,-0.0453306833902998,-0.0288149515787754,0.515328207828999,0.102297656584546,0.27099910522357,0.741801929798796,0.270179715998729,0.53024456676723,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
LINC01925,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0335092127498923,1.0
LINC01926,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01927,,,,,,,,,,0.031287608612417,1.0,-0.0086002375867263,1.0,-0.0020889406519791,1.0,-0.0398878461991434,1.0,-0.0194057966849367,1.0
LINC01928,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01929,-0.0394278367360439,0.100108782450359,0.0606809457143154,0.416808168498728,0.0647760884128342,0.225958053861666,0.658161623880899,0.193853983019529,0.489637218400619,0.8297061048082186,0.0179956347375144,-0.2818150283039393,0.8956393251524472,-0.3496227916382196,1.0,-1.111521133112158,0.0701526733945359,-1.0148617879796134,0.9926593284879024
LINC01931,,,,,,,,,,-0.0076888411323087,1.0,0.0017566305784146,1.0,-0.0519938869898115,1.0,0.0094454717107233,1.0,-0.2071816278492499,1.0
LINC01932,,,,,,,,,,0.0,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0
LINC01933,8.881784197001249e-16,0.0,8.881784197001249e-16,0.9999999999999,1.0,0.9999999999999,1.0,1.0,1.0,-0.3494599047616791,0.619258873613266,-0.1904945454139663,1.0,0.0983838571925425,1.0,0.1589653593477127,1.0,-0.1908180609281691,1.0
LINC01934,0.0037495295206699,0.0,0.0037495295206699,0.888381377735092,1.0,0.888381377735092,0.987182169523913,1.0,0.976842359907878,-0.2021790698444874,1.0,-0.1585501405756201,1.0,0.5224761803920333,1.0,0.0436289292688673,1.0,0.3165429638932082,1.0
LINC01935,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01936,-0.0446030298868809,-0.0131737391153965,-0.0577767690022775,0.544284771987456,0.856053925625755,0.43641935769579,0.76358909219152,0.974353756448412,0.66433990211411,-0.1498792535696664,0.5800294633143191,-0.0414951880071896,1.0,-0.1919761105358436,1.0,0.1083840655624767,1.0,0.1424180447110451,1.0
LINC01937,,,,,,,,,,0.0,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0,-0.026638673994671,1.0
LINC01938,,,,,,,,,,0.0,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,-0.0330434475320351,1.0
LINC01939,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01940,0.0022514661153163,-0.0252968470255537,-0.0230453809102373,0.915361121106143,0.255806251370043,0.296727869765966,1.0,0.490725440144515,0.548209210607372,-0.0788718464508376,0.8170174276103483,-0.1762841748823984,0.2427901920020555,-0.1906035192510903,0.9041948447281084,-0.0974123284315607,1.0,-0.1772623302329376,1.0
LINC01941,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01942,,,,,,,,,,0.0,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0,0.0198731910774551,1.0
LINC01943,,,,,,,,,,-0.1584725163574181,1.0,0.3055997556556238,0.7412927346690119,0.5865511045593153,0.848254567675959,0.4640722720130419,0.7249922803455442,0.2952239932190292,1.0
LINC01944,,,,,,,,,,-0.064672561871323,1.0,-0.1980322671119856,0.1932459929759236,-0.1980322671119856,0.9178679644660586,-0.1333597052406625,0.9305595235509536,-0.1333597052406625,1.0
LINC01945,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0139707525794594,1.0
LINC01946,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01947,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
LINC01948,,,,,,,,,,-0.051034588650044,1.0,-0.0456889187707293,1.0,0.2543725484557911,1.0,0.0053456698793147,1.0,-0.0032450630564259,1.0
LINC01949,0.0765800476074228,-0.133002281188965,-0.0564222335815421,0.151892497506609,0.0269056555533197,0.274699933925022,0.37537463724889,0.099322869272792,0.533772890706808,-0.1928020304756651,0.4242422818394283,-0.0130998834341039,1.0,0.0114650365093768,1.0,0.1797021470415611,1.0,0.0583087108731295,1.0
LINC01950,,,,,,,,,,-0.0160896653781689,1.0,-0.0148565140125185,1.0,-0.0148565140125185,1.0,0.0012331513656504,1.0,-0.0642975060670345,1.0
LINC01951,-0.0323257446289054,0.0368582407633458,0.0045324961344404,0.418314003854025,0.359537696311903,0.907402940923343,0.659581102093757,0.590584385739049,0.987613029395064,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0169491669646996,1.0
