gene,mean,median,max,count
SQSTM1,0.155768274875,0.1165870625,0.632073338,16
LRP2,0.31742236420000003,0.471763321,0.63207,5
CBL,0.631805493,0.631805493,0.631805493,1
ABHD13,0.631726098,0.631726098,0.631726098,1
TMEM231,0.1665997098,0.1072910775,0.631573226,10
STAG1,0.3043974695,0.3519278675,0.631518548,10
SIRPA,0.20704106225,0.098344663,0.631474923,4
NAT6,0.3588422817142857,0.328506967,0.631342212,7
LDHC,0.1929959907,0.13774847699999998,0.631226228,10
AKAP9,0.14812182325,0.042944086,0.631116848,16
PTPN9,0.17896888333333336,0.121670004,0.630830095,6
CRMP1,0.13384261283333335,0.0512020365,0.630785,6
PGS1,0.31138651593333333,0.41628328,0.630412241,15
CDKN1C,0.09455928442857142,0.0,0.630405341,7
SLC43A1,0.2188348838,0.22292602649999999,0.63021664,10
FGD1,0.630153523,0.630153523,0.630153523,1
ZNF185,0.05594299158333333,0.0,0.630105464,12
METTL12,0.27481579074999996,0.234586421,0.630090321,4
SPX,0.19210330471428572,0.1148915,0.629965,7
MICU3,0.3445035703333333,0.34313852300000003,0.629885732,6
NELFE,0.18067893910945945,0.0761666245,0.629847024,74
ZNF850,0.29751219433333337,0.157988875,0.629816208,3
SLC7A6OS,0.33998445400000005,0.40653216150000004,0.62975297,6
SH3BP5L,0.25531252175,0.166095333,0.629717384,4
NPRL3,0.2781098536428571,0.2621538155,0.62957307,14
ZNF12,0.36401707440000003,0.565540404,0.629310421,5
SNAP23P,0.629164713,0.629164713,0.629164713,1
SIRT6,0.2462870137546667,0.213906,0.628958913,15
LRRC7,0.0745658376923077,0.0,0.628843138,13
SH3BP4,0.14456691227272728,0.000961498,0.628700885,11
RPL9P29,0.628648706,0.628648706,0.628648706,1
MDM4,0.16743825964705883,0.076973552,0.628453425,17
TCP11L2,0.1741850522,0.1455535655,0.628360993,10
RAMP1,0.157038484,0.0,0.628153936,4
ADGRB2,0.13517625786666668,0.082983472,0.628049909,15
ZYX,0.22223778460000002,0.1945006565,0.627906397,10
TANK,0.19574012147826086,0.175814973,0.627745685,23
DDAH2,0.0398676432,0.0,0.62759,70
OPN3,0.325688644,0.40867149,0.6274351,6
GGH,0.27980512,0.2009978035,0.627255583,8
WDR53,0.3168638882,0.363745438,0.627217828,5
ZNF800,0.3143351615,0.29189927800000004,0.627053046,8
FAM104A,0.2063445947142857,0.0,0.627027201,7
C9orf72,0.2723171896666667,0.23942675600000002,0.627010541,6
HSF4,0.1393175294,0.08786735,0.626963949,25
CACNA2D1,0.16667993483333332,6.75e-06,0.626816427,12
UBE2Q2,0.28668380774999996,0.2505191075,0.62673419,8
HK2,0.47266035033333337,0.622097867,0.626574684,3
LRRIQ3,0.12777545959999997,0.049189675,0.626411781,10
TANGO6,0.1641511264,0.0461087675,0.626376808,10
FYCO1,0.313612138,0.337908826,0.6261,5
CAMK2G,0.20014899207142858,0.14949634350000002,0.626043122,14
ARFGEF1,0.15918279337500002,0.076395003,0.626008387,8
CECR6,0.31297945,0.31297945,0.6259589,2
ACSL6,0.07312939103809524,0.0,0.6259,21
GPR3,0.625777478,0.625777478,0.625777478,1
CDNF,0.2078796654,0.136954943,0.62575,5
GANAB,0.2686594994375,0.27343548149999997,0.625714188,16
SLC25A27,0.396792798375,0.413841605,0.625513629,8
ASAH2,0.20857446,0.06708475,0.625205233,6
ZNF202,0.3327602532222222,0.308235425,0.624942861,9
SPHK2,0.21557104046153847,0.222111293,0.6249,13
EGFL8,0.06531243830952381,0.0141673,0.624785,42
KLRG1,0.30243973614285713,0.282631,0.624728087,7
CUTA,0.2325676096153846,0.215475385,0.624721548,26
PIGCP1,0.624394564,0.624394564,0.624394564,1
ITCH,0.32768504144444444,0.312793067,0.624378068,9
ZNF646,0.37412725525,0.3491527485,0.624358088,4
RPS15AP36,0.62428,0.62428,0.62428,1
RALA,0.1990475684,0.117082032,0.624198706,5
WDR11,0.2506399844588235,0.099423776,0.624067842,17
HSPBAP1,0.364823164,0.387141449,0.623957584,6
FHL3,0.22338499760000002,0.15347,0.623910061,5
SP9,0.623555,0.623555,0.623555,1
LRRC39,0.18584856624999999,0.05992725,0.623539765,4
ZBTB38,0.0800965139074,0.047124701,0.623363776,20
B3GAT3,0.2114687276666667,0.12082303999999999,0.62299842,6
KLHL14,0.20765666666666668,0.0,0.62297,3
FAXC,0.483158762,0.5308396945,0.622894401,4
SLC11A2,0.17960793426923075,0.167395986,0.622475849,26
CTAGE5,0.18479481664285716,0.083549213,0.622244608,14
RPL39P40,0.622103498,0.622103498,0.622103498,1
PACSIN3,0.09536089081818182,0.0,0.621939675,11
SLC39A11,0.14534595794117647,0.071307099,0.621939261,17
OSCP1,0.14485545225,0.0248414455,0.621846163,12
WDR92,0.22160627200000002,0.174550063,0.621816826,6
LRRCC1,0.21906723083333335,0.078059798,0.621708499,6
SPRYD4,0.4881130685,0.4881130685,0.621669577,2
CREB3L2,0.11624838676674999,6.7e-11,0.621654105,8
ACTR3,0.231567786375,0.1146399205,0.621566572,8
ADPGK,0.3283086117857143,0.347179887,0.621313348,14
MECOM,0.15694336189473682,0.026522441,0.621297097,19
TMEM62,0.1441281312,0.0,0.62114108,15
CCDC34,0.4843467833333333,0.593466138,0.620817361,3
PTPN23,0.36389105983333336,0.35520358350000003,0.62076,6
GLTP,0.14149184933333334,0.06466796250000001,0.620624309,6
C16orf46,0.242519965,0.174740036,0.620599788,4
OBFC1,0.36461506125,0.41902477699999996,0.620410691,4
SHOX2,0.3080455265,0.38552229849999997,0.620224541,6
ADCY6,0.3632156472222222,0.299314471,0.620081716,9
TEF,0.2557023676666667,0.146982959,0.619717178,3
SDHAP1,0.3880191225,0.4185962235,0.619533026,8
PIP5K1B,0.11653041875,0.008036175,0.619495,8
TPRA1,0.22403772281818182,0.196335633,0.619167313,11
SNRPGP4,0.61915077,0.61915077,0.61915077,1
DUSP18,0.1800808601,0.106590358,0.619014746,10
FKBP1A,0.3171470398181818,0.3372285,0.618992815,11
SBF2,0.15262011426666666,0.107743976,0.618873327,15
SEC31B,0.2789910366923077,0.237574641,0.618834669,13
CEP295,0.3879161985714286,0.387718884,0.618800998,7
PLCD3,0.2364918195,0.195164167,0.618735,12
TM9SF1,0.28676274291666665,0.33427890400000004,0.618366465,12
USE1,0.2608152919,0.19652235499999998,0.618325026,10
AAMDC,0.20463000316666669,0.1641379475,0.618318652,12
EID2B,0.5157070275,0.5157070275,0.618074611,2
MARCH2,0.183806947375,0.119152176,0.618029006,8
CD164,0.28185559236363633,0.315253547,0.61797514,11
ZFPM1,0.2837037726,0.252362402,0.617935,5
FAM151B,0.2579291312,0.193656676,0.617874783,5
LPP,0.08639505438095238,0.0,0.61785088,21
LETM2,0.16321748902666666,0.125445111,0.617781371,15
SLC50A1,0.29408287578571424,0.2752924795,0.617671788,14
SLC41A2,0.1861590581,0.10376297649999999,0.61725404,10
SLF2,0.394758991,0.364871541,0.617253824,5
P3H3,0.2505444166363637,0.247330809,0.617185957,11
STARD10,0.18615072426086957,0.039885058,0.61704959,23
MT-ND4,0.616873096,0.616873096,0.616873096,1
TMEM55B,0.31267288485714284,0.434610621,0.616840939,7
CBLN1,0.33806983333333335,0.3973945,0.616815,3
MASP2,0.167297371,0.02625625,0.616676984,4
PIP5K1C,0.1896241795,0.131710839,0.61647826,6
TIFA,0.5215455755,0.5215455755,0.616460347,2
SETD9,0.26766042290909087,0.275905868,0.616385,11
RNF213,0.2144400567,0.188297415,0.616310572,20
NDUFB5,0.17295838325000001,0.1034101675,0.616287223,16
UBE2Z,0.3446499915,0.4326595465,0.61620156,8
TAX1BP3,0.572475622,0.572475622,0.61603713,2
GALNT11,0.17113583946153849,0.083358889,0.615986463,13
TFPT,0.4880028907058823,0.595523327,0.615945,17
SMPDL3A,0.35659410433333333,0.248889678,0.615557425,3
MTCH1,0.38612485557142856,0.461666552,0.6155234,7
ERP29,0.453068194,0.494363882,0.615466117,5
ZNF2,0.257023742,0.297044564,0.615454887,5
KALRN,0.07775764331818182,0.007458820499999999,0.61532,22
RIMS3,0.33884464400000003,0.33884464400000003,0.615142528,2
TTC9C,0.3852486908333333,0.42642475550000003,0.615041268,6
RALGPS2,0.29734533144444447,0.311897079,0.615002028,9
TMEM261,0.376164117,0.513530281,0.61496207,3
CST3,0.470103296,0.511316462,0.614308611,3
NMNAT2,0.27429061875,0.24156873750000002,0.614025,4
KIF9,0.15951061415384615,0.0674905,0.614008072,13
UPF3BP1,0.613654775,0.613654775,0.613654775,1
PTGER4P2,0.613590974,0.613590974,0.613590974,1
SLC25A24,0.465022126,0.526132483,0.613484285,4
KRIT1,0.22072305883999999,0.183948959,0.613104214,25
TRIM69,0.10088802007142858,0.0,0.612995,14
TRPC1,0.3924402562,0.35503103,0.612976523,5
TRIP11,0.4005742554,0.466672715,0.612700639,5
KCNN2,0.10156095485714287,0.0,0.612696938,7
PDS5A,0.1438319227,0.0649190755,0.612684272,10
C2orf61,0.11748775016666667,0.006055,0.612317001,6
PCNXL3,0.3450224394,0.344716066,0.612221819,5
CREB3,0.33534610233333334,0.358644338,0.612220815,3
GAPDHP21,0.612035,0.612035,0.612035,1
C8orf58,0.15077727128571428,0.075026693,0.611500961,7
ZNF706,0.2433283638,0.220992917,0.611497063,15
BOLA2P2,0.6003019439999999,0.6003019439999999,0.611482966,2
APOL2,0.1938089942222222,0.176001969,0.61137776,9
ARF4,0.28232665355555553,0.20448381,0.611088661,9
RAB11FIP1P1,0.610993726,0.610993726,0.610993726,1
INTS4,0.20573163363636365,0.197997706,0.610955888,11
AMDHD1,0.21570632350000002,0.12598689999999999,0.610851494,4
RHEBL1,0.464730947,0.4565580555,0.610827717,4
DHDDS,0.15200103532,0.087158512,0.610738279,25
RAC1,0.28533842433333334,0.1943177515,0.610687575,6
PDZK1,0.08720804642857143,0.0,0.610455537,7
POPDC3,0.37684910850000003,0.395032568,0.610261004,4
TTC26,0.25157675560934,0.1855717365,0.610126942,10
GLMP,0.2791069928,0.298395581,0.609942502,15
IL9R,0.22231757775,0.1397601555,0.60975,4
PHC1P1,0.609749892,0.609749892,0.609749892,1
MTAP,0.26696042023076927,0.295851321,0.60972102,13
ARHGEF37,0.3952439036666667,0.51237443,0.609463781,3
IFI27,0.12010620892142856,0.02294041845,0.609429452,28
ALDH6A1,0.2957598735714286,0.222412649,0.609001087,7
GLB1L,0.18556420066666668,0.1491011305,0.608736365,12
NRIP1,0.23324147974999998,0.1621395535,0.608686812,4
AP4E1,0.16690429257142858,0.121258564,0.608487552,7
TLK1,0.176097345,0.033324847500000004,0.608453852,12
C14orf119,0.606860281,0.606860281,0.608359057,2
C12orf50,0.164346636,0.0,0.608026447,5
BPHL,0.229265893,0.1703349205,0.607855827,12
SSC4D,0.33156651049999997,0.33156651049999997,0.607723021,2
C12orf75,0.287155009125,0.24033280350000003,0.607693524,8
SLC25A29,0.1393930036,0.046088744,0.607555238,20
N6AMT1,0.4463472,0.486972947,0.60752264,3
EMSY,0.19799195894444443,0.08268025,0.607433496,18
ZNF605,0.2584303251666667,0.18525772499999998,0.607337637,6
ETV4,0.1977266520909091,0.1020615,0.607125617,11
C7orf26,0.2736983905,0.19814784749999997,0.607095173,6
DPM1,0.26545534033333335,0.20678254000000001,0.607011036,6
CAMK4,0.1281546653846154,0.0,0.606833547,13
RRAGB,0.2878346193333333,0.270474074,0.606595696,6
ADPRHL1,0.47791017966666666,0.59724,0.606579812,3
C11orf84,0.492182737,0.553190227,0.606568957,3
ATP5H,0.3163429606,0.276716979,0.605918042,5
ARHGAP22,0.11721803133333333,0.054997601,0.605755571,15
TNK2,0.15304767931818183,0.10307226,0.605746155,22
ARL6IP6,0.4202629398,0.403027653,0.605520414,5
HERPUD2,0.3250678251428572,0.409724564,0.605360506,7
NPTN,0.2461210024,0.1093187125,0.605149212,10
TSGA10,0.2532159714736842,0.205111903,0.605045,19
SPEG,0.09475300396,0.043058612,0.604937713,25
RILPL1,0.431616096,0.58834872,0.604925673,3
SEPT14P13,0.604805105,0.604805105,0.604805105,1
ABCF3,0.23006835833333333,0.2723502935,0.604662756,18
INSM1,0.60465,0.60465,0.60465,1
PLEKHA8P1,0.4624107825,0.493900115,0.604568466,4
DNM1,0.22959920653333335,0.2628205,0.604553374,15
GPX1,0.39882636925,0.495392666,0.604520145,4
MNT,0.19505143766666666,0.044325994,0.604406235,9
GXYLT2,0.25682773,0.166211385,0.604271805,3
STAC3,0.34462960785714286,0.3001045,0.604252449,7
HAP1,0.1645579357142857,0.083447,0.60415,7
PTGR2,0.316953374,0.36137571,0.60413256,7
FAHD2A,0.48080129099999996,0.5046699935,0.604041118,6
ARHGEF3,0.10528649453333333,0.0,0.60394572,15
TEX2,0.176579015,0.080683278,0.603607199,10
HAUS8,0.32219732,0.2830085055,0.603212507,8
CAMK2B,0.05140611019230769,0.0,0.60314,26
BMS1P4,0.409839425,0.409839425,0.602849801,2
ISCA1P1,0.602465971,0.602465971,0.602465971,1
KRBOX4,0.40668244628571426,0.47140277,0.602406335,7
FBF1,0.21974670333333335,0.18904514,0.602379436,12
NSRP1,0.2277160675882353,0.214297104,0.602263591,17
LRRC57,0.3055853813333333,0.3373153255,0.601883408,6
CHCHD2P6,0.601735,0.601735,0.601735,1
HDX,0.2827025498333333,0.231907855,0.60173,6
LIMA1,0.11215288887500001,0.0,0.601695245,16
ZMYM6NB,0.601667753,0.601667753,0.601667753,1
MUT,0.601593625,0.601593625,0.601593625,1
HACE1,0.23109650091666667,0.2327883625,0.601482513,12
SLC26A6,0.1677370515652174,0.14899,0.601402209,23
BLOC1S5-TXNDC5,0.601395957,0.601395957,0.601395957,1
NUCB2,0.24012624864999998,0.2443197975,0.601386006,20
MPLKIP,0.601141371,0.601141371,0.601141371,1
MTND2P28,0.601088836,0.601088836,0.601088836,1
SUCLG2,0.2603609355,0.16480367299999998,0.601050396,4
ASPM,0.325432024,0.3503925845,0.600942927,4
GSDMD,0.07308334685000001,0.00028113315,0.60091751,18
YAE1D1,0.26409610666666666,0.2601082695,0.600866938,6
WDR13,0.26110259308333333,0.27499508949999996,0.600802898,12
MRPL34,0.24608925216666666,0.168678108,0.600778212,6
YKT6,0.38764014728571433,0.366342531,0.600675733,7
FFAR2,0.20658065433333336,0.01907133,0.600670633,3
LRRTM4,0.20699918671428572,0.2021995,0.600660385,7
PGBD1,0.600489016,0.600489016,0.600489016,1
ROCK2,0.250882234,0.1423525,0.600419735,9
ARVCF,0.1596095298181818,0.06899,0.600385828,11
GAS2L3,0.367142687,0.37590402,0.600335,9
SOS2,0.2587093658333333,0.1971929525,0.599838802,6
GSS,0.5095944530000001,0.5095944530000001,0.599574018,2
ITGAV,0.28500578675,0.185498364,0.599465701,8
TRAPPC6A,0.4481016876,0.559925,0.59941,5
PPFIBP1,0.15544489905555556,0.13096526149999999,0.599398508,18
CLN8,0.23141388775,0.21533824599999998,0.599253264,8
ANO6,0.22495473714285713,0.136068384,0.599182192,7
IKBKG,0.18071471246666665,0.073382,0.599153202,15
C2orf68,0.44003336979999996,0.474261459,0.599050995,5
ING4,0.2181789966111111,0.1803732065,0.598993792,18
DCTD,0.25079092370588235,0.196594325,0.5987489,17
RBBP9,0.2618559515,0.224337766,0.598748274,4
SMCR8,0.598656339,0.598656339,0.598656339,1
GNAI3,0.598437229,0.598437229,0.598437229,1
CFL1,0.2644675742,0.318988729,0.598065813,15
DNAJC24,0.29612837890909094,0.265585176,0.597791295,11
TECPR1,0.13932613652941175,0.085745,0.597762672,17
POR,0.13789043112500002,0.09798566,0.597731028,24
B3GNT5,0.1073315695,0.024069266,0.597644398,12
HECTD4,0.21246450557142857,0.093974894,0.597633045,14
BTD,0.1773420145,0.0705965865,0.597524696,12
AAK1,0.17086957276923076,0.063353329,0.597364876,13
TNFAIP8,0.2664925572857143,0.231085869,0.59735075,7
EFHD2,0.317982098,0.317982098,0.5973189,2
BACE1,0.19715959916666667,0.16939630900000002,0.597248288,12
TBC1D3L,0.14922898125,1.075e-06,0.596913775,4
TMEM192,0.5088480226666666,0.496271377,0.596899934,3
USP25,0.2129953226,0.08587932100000001,0.5966721,10
PCDH1,0.1141671635,1.54e-07,0.59645,8
SSFA2,0.26590397,0.299863532,0.596270615,15
C2orf15,0.33938675933333334,0.421906532,0.596253746,3
PLOD3,0.2089199694375,0.13008810199999998,0.596228996,16
LSM14B,0.4037892254,0.428992961,0.596140481,5
C19orf68,0.37445868466666665,0.52741,0.595966054,3
SLX1A-SULT1A3,0.23215319366666667,0.14651286700000002,0.595846212,6
KCNC1,0.16560119875,0.033283025,0.595838745,4
POC1B-GALNT4,0.3969272695,0.3969272695,0.595758311,2
SLC5A3,0.595758014,0.595758014,0.595758014,1
C11orf80,0.144602543,0.1106955345,0.59571,18
FADS1,0.11474506990476191,0.056172032,0.595504234,21
VPS13D,0.10779620499999999,0.004604939,0.595358508,14
TBC1D1,0.17327733718,0.090265089,0.595315,19
RPL3P2,0.0850265632857143,0.0,0.595185943,7
UVSSA,0.226864587,0.1863753675,0.595063608,8
POMGNT1,0.192296681,0.149827365,0.594838916,10
NID2,0.2450955468888889,0.232653004,0.594809993,9
USP32P2,0.13317799225000002,0.090671548,0.594782962,8
NRXN3,0.09311764513333333,0.0,0.59475,15
MOCS3,0.594737511,0.594737511,0.594737511,1
IL13RA1,0.25650057633333334,0.175176,0.594325729,3
HBEGF,0.19808440900000002,0.0,0.594253227,3
MAP3K11,0.263321069,0.174603847,0.594201725,13
PPIC,0.3308844415,0.3308844415,0.59415046,2
KBTBD4,0.17974699889999998,0.11060136599999999,0.593950272,10
G6PC3,0.2199592595,0.143676139,0.593904287,8
RGL2,0.17856226808474576,0.141898514,0.593789386,59
TCEANC,0.3722340648,0.438460959,0.593278118,5
KBTBD2,0.198370712625,0.128952126,0.593240156,8
C10orf88,0.3822516875,0.3499589165,0.593006417,4
ADAM10,0.1818024446470588,0.112631612,0.592936111,17
UBXN4,0.275734908,0.3089327445,0.592794347,8
HGSNAT,0.1904046265,0.147303472,0.592360119,10
EOGT,0.2607976934,0.24427188849999998,0.592324089,10
ZFPL1,0.14058592114285715,0.031549764,0.592292127,14
NCOA6,0.1633342322222222,0.087960807,0.592216941,9
HNRNPA3P6,0.592161097,0.592161097,0.592161097,1
CLHC1,0.29341388353846154,0.26225851,0.59215,13
C5orf63,0.2080087735,0.132445664,0.592058336,8
CDC25B,0.35997683355555554,0.372966679,0.59203334,9
PPP4R4,0.15761733127272726,0.0,0.591995822,11
ZSCAN12P1,0.2959463575,0.2959463575,0.591892715,2
ARHGAP10,0.17616590299999998,0.00606515,0.591677157,7
MFI2,0.3388886705714286,0.370211357,0.591534966,7
CAP2,0.16955387244444445,0.180672912,0.59152,9
C6orf89,0.39851582375,0.41854960900000004,0.591449577,4
SKAP2,0.1640058518888889,0.068372463,0.591386478,9
PTRH1,0.199306690625,0.1530375645,0.590786417,8
BTBD10,0.18776402072727272,0.1412135,0.590752086,11
PVRL1,0.17820520142857146,0.126522659,0.590494053,7
CNN2,0.1996166566666667,0.17014495899999998,0.59041129,12
FER1L4,0.17032847815384616,0.142229982,0.590355,13
LRRC8D,0.19346145914285715,0.132645215,0.590213729,7
OTX1,0.12006344533333334,2.745e-07,0.590200554,6
SLC7A8,0.1913879460625,0.1303116495,0.590169328,16
FARS2,0.35407468525,0.3599826275,0.590051061,4
PANX1,0.3345573105,0.3345573105,0.589950121,2
RGL4,0.0838416726,0.0,0.589850226,10
SOX21,0.589745,0.589745,0.589745,1
CFAP44,0.1919066715,0.17947825,0.589696969,14
ST3GAL1,0.15290941919999998,0.072478251,0.5895881,15
KIF13A,0.15337019658333334,0.026222700499999998,0.589465522,12
SPATA2,0.294666356,0.294666356,0.589332712,2
ERN1,0.23727453625,0.1838164535,0.589313782,8
SPA17,0.30432399275,0.289284422,0.589295127,4
FSTL1,0.2753671982,0.162786868,0.589265346,10
NUAK1,0.34433608275,0.3061715485,0.589166779,4
CHCHD3,0.159935321,0.09044735400000001,0.589001668,8
OGFRL1,0.40996821099999997,0.40996821099999997,0.588878704,2
UPF3A,0.24483303966666667,0.215734339,0.588863188,12
CEP350,0.1683675,0.065145578,0.588728433,11
GTF2H5,0.588720482,0.588720482,0.588720482,1
PMS2P1,0.588636678,0.588636678,0.588636678,1
TRNP1,0.483986841,0.483986841,0.588600336,2
ADAMTS19,0.3138455,0.3333985,0.588585,4
GPRIN3,0.3483433185,0.3483433185,0.588480223,2
FAM159B,0.29838210000000004,0.4005795,0.58847,5
PRPS1P2,0.588462644,0.588462644,0.588462644,1
RAPGEF2,0.2283642796153846,0.128620502,0.588426833,13
PLAC8L1,0.2941308565,0.2941308565,0.588261713,2
TMEM212,0.11763709380000001,0.0,0.588185469,5
PIGU,0.21222861333333332,0.13852929149999998,0.588126537,6
EPS15L1,0.21458858075,0.19183315099999998,0.588075651,16
CFI,0.267940378,0.307099701,0.587947988,7
CNST,0.21954794125,0.131470275,0.587878402,4
SLC10A3,0.3145508912,0.223749932,0.587823657,5
WIPF1,0.08882987772222223,0.026621644,0.587743583,18
EFTUD1P1,0.30033442,0.26158734,0.58773,4
HLA-L,0.08877256761538461,0.0,0.58747275,13
C5orf28,0.3520312333333333,0.389375979,0.587467663,6
C19orf45,0.15383835057142856,0.0431005,0.587445,7
ZNF232,0.3592893185,0.381631472,0.587425379,8
BET1L,0.28342966385714286,0.352379095,0.587117958,7
PEX10,0.22595430275,0.0987766645,0.587105928,8
HESX1,0.33683173066666666,0.423446953,0.587048239,3
ZFAT,0.09769801232235294,0.0,0.586899068,17
HERC5,0.2680744394,0.112310532,0.586834337,5
GTF2IP20,0.58673966,0.58673966,0.58673966,1
CHD2,0.1853957944,0.1428245935,0.586581551,20
SMIM7,0.23151492714285715,0.196441576,0.586463816,21
SESTD1,0.27010278788888886,0.320109193,0.586418017,9
GNG13,0.586373648,0.586373648,0.586373648,1
ADAM17,0.1538879745,0.014625246,0.586301406,4
UAP1L1,0.28672240075,0.2059149785,0.586253287,4
DOK4,0.06357583967677777,0.0,0.586136927,18
ZNF197,0.256482056,0.28438212399999996,0.586125039,12
TBC1D17,0.31392298244444444,0.337004689,0.585975646,9
SV2A,0.5050711050000001,0.5050711050000001,0.585946205,2
RHOBTB3,0.161575712125,0.1244502365,0.585810127,16
SHROOM1,0.212501962,0.149722475,0.585669232,8
GAS8,0.16434469480952382,0.1082445,0.585621737,21
ADAM9,0.2136057621111111,0.196888459,0.585523311,9
TTC30B,0.585476389,0.585476389,0.585476389,1
GPSM2,0.28530602266666666,0.29409828650000003,0.585309178,6
STAG3L2,0.2849338106,0.376753841,0.585269416,5
CRCP,0.2814619092857143,0.402366769,0.585048104,7
WSB1,0.18211084876470587,0.1563425,0.584831481,17
ARL4C,0.5118146725,0.5118146725,0.58466242,2
ISG15,0.3865818113333333,0.290845641,0.584355557,3
PGPEP1,0.18740853477777777,0.1913005,0.584285,9
BDKRB2,0.294343599,0.156182812,0.584231116,3
DUS4L,0.1669186518181818,0.08867315,0.584210239,11
TMEM136,0.307130522,0.283683905,0.5841623,5
MFSD5,0.23187718140000002,0.256168995,0.584004685,5
LRP5L,0.196974662875,0.146946,0.583890765,8
C8orf82,0.3072058816,0.420238697,0.583864465,5
ZNF432,0.22950362014285713,0.073150646,0.583420996,7
BLOC1S5,0.4005269246666667,0.387960163,0.583350703,6
SOX5,0.080974559375,0.0,0.58334,16
LRRC4,0.1786664585,0.06569875,0.583268334,4
MEF2A,0.22033623976923078,0.201772633,0.58325741,13
FAM160B1,0.28655207075,0.2163349115,0.582942643,4
