gene,102cell_siSTAT3_minus_siCtrl,102cell_rapamycin_minus_siCtrl,102cell_siSTAT3_minus_rapamycin,103cell_siSTAT3_minus_siCtrl,103cell_rapamycin_minus_siCtrl,103cell_siSTAT3_minus_rapamycin
NAGA,-0.09081212802722671,0.07301988282629157,-0.16383201085351828,-0.36056322937567353,0.13654174266696062,-0.49710497204263415
TCEA1,0.10581978644233292,-0.20422190111986094,0.31004168756219386,0.11272075578351526,-0.04953490347530032,0.16225565925881558
ZNF813,-0.04436887767508857,-0.29739673268735517,0.2530278550122666,0.05597667610620194,-0.11980219258116165,0.1757788686873636
ZNF765,0.13605704463797608,-0.2963911856164394,0.4324482302544155,0.08089127849536348,-0.26437662561028175,0.34526790410564523
RP11-242C24.2,-0.07928034078784392,-0.07928034078784392,0.0,0.0,0.0,0.0
SEPT3,-0.10319372239932534,-0.5289294621879139,0.4257357397885886,-0.0487447342704046,0.1999374921746937,-0.2486822264450983
ZNF665,0.15486515603945783,-0.40223765456875993,0.5571028106082178,0.007238067199089926,-0.12391412644790156,0.1311521936469915
CNN2P4,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM18,0.0,0.0,0.0,0.0,0.0,0.0
SOD2P1,0.0,0.0,0.0,0.0,0.0,0.0
OSBPL10,-0.12415274143399246,-0.2642891612160083,0.14013641978201585,-0.007078784040419173,-0.13384756848136448,0.1267687844409453
RP11-561N12.6,0.0,0.0,0.0,-0.9507952245799851,-0.7341138010484465,-0.21668142353153863
RPL21P75,0.6849865560800767,1.1484070260763322,-0.4634204699962554,0.0,0.0,0.0
COL4A4,0.006293010903875462,-0.0253889558153354,0.03168196671921086,-0.07362560938559201,0.02014344104034177,-0.09376905042593378
LRRC3B,0.0,0.0,0.0,0.0,0.0,0.0
TAF9BP1,0.0,0.08392243817286289,-0.08392243817286289,0.13597516273874694,0.1298285987433058,0.00614656399544114
GATM,-0.03525281297188965,-0.25918208587797176,0.2239292729060821,0.4495657327668196,0.18942264682950832,0.2601430859373113
TMEM106B,0.05937723653977134,-0.1549119695465384,0.21428920608630975,0.27880142968437127,0.37655880294095034,-0.09775737325657907
RP11-75L1.2,0.2575327958351412,-0.30190955325000357,0.5594423490851448,-0.0976985122605405,0.17398439989903602,-0.2716829121595765
CYB5P4,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC4P1,0.0,0.0,0.0,0.0912523177338329,0.0,0.0912523177338329
GLTSCR1,-0.44492516773265756,-0.5606889415528165,0.1157637738201589,-0.0688087423852708,0.1750516819104444,-0.2438604242957152
GUSBP5,-0.4329448425881214,-0.4146952588614268,-0.018249583726694607,-0.0724336745155858,0.11508791833736254,-0.18752159285294834
PPM1N,-0.20531814496671452,0.5286279496165611,-0.7339460945832756,0.47798831005966924,0.18911813746233264,0.2888701725973366
STK16,0.15293833413106483,0.5147805869852444,-0.3618422528541796,-0.001804635623023465,0.2746656763336919,-0.27647031195671534
RPS17P1,0.0,0.0,0.0,0.0,0.0,0.0
OR12D3,0.0,0.0,0.0,0.0,0.0,0.0
OR2G1P,0.0,0.0,0.0,0.0,0.0,0.0
RPL13P,0.013707291692627258,0.0,0.013707291692627258,0.0,0.0,0.0
RPL5P8,0.0,0.07500364870140026,-0.07500364870140026,0.0,0.0,0.0
FITM2,0.09453134167319766,-0.12153973075925206,0.21607107243244972,0.16462356959455215,-0.1212477206725362,0.28587129026708835
LEUTX,0.0,0.0,0.0,0.0,0.0,0.0
EAF1,-0.045675556166942854,-0.5754088726834192,0.5297333165164764,0.05852926133344205,-0.1943395581793399,0.25286881951278195
HNRNPH1P2,0.0,0.04663521772471826,-0.04663521772471826,0.0,0.0,0.0
MSRB1P1,0.0,0.0,0.0,0.0,0.0,0.0
MAP4K1,-0.010248665095069498,0.8153458479487148,-0.8255945130437843,-0.25201072284509574,0.047602168582322246,-0.299612891427418
TIGD7,-0.3770997558495366,-0.15791854547436612,-0.21918121037517047,0.13762403849947535,0.026534541129161315,0.11108949737031404
ZNF200,-0.07710473276799235,-0.3987130016895124,0.32160826892152006,0.15583625290148273,-0.032004456608668796,0.18784070951015153
ZNF213,-0.28781396642188906,0.3425382486068904,-0.6303522150287795,-0.2543560470027535,-0.05252139662082733,-0.20183465038192616
NFKBID,-0.6588467187466711,-0.8143425290187669,0.1554958102720958,-0.3193553698472047,-0.5883836039379147,0.26902823409071
RBAK-RBAKDN,-0.5750289717325565,-0.7593932047483849,0.1843642330158285,0.0442402074612413,-0.12078800103613013,0.16502820849737143
RP1-190J20.2,0.0,0.0,0.0,0.0,0.10741805006994147,-0.10741805006994147
OR51E2,-0.01963336365372701,-0.03853748840294111,0.018904124749214102,0.007966063071749963,-0.09691026504246969,0.10487632811421965
OR51E1,0.0,0.0,0.0,0.0,0.0,0.0
KRT18P17,0.12037827299563991,0.03849477188534861,0.0818835011102913,0.005070091289166231,-0.06635320963634525,0.07142330092551148
ZSCAN29,-0.1257187367513648,-0.7333243607212774,0.6076056239699126,-0.19247256326111373,-0.38426093266719974,0.191788369406086
HIST1H2BN,-0.16518984160596428,-0.4102645486785428,0.2450747070725785,0.19885525360892298,-0.3454767308842397,0.5443319844931627
UBE2G1,0.20606820346848487,-0.33954395038563856,0.5456121538541234,0.17974763402766225,0.039350173001005295,0.14039746102665696
AP000354.2,0.0,0.16782419103113508,-0.16782419103113508,0.0,0.0,0.0
GPAT4,-0.04514283488856652,-0.14873169568153788,0.10358886079297136,0.053729291487228714,0.047989940613176074,0.00573935087405264
ATP5HP3,0.0,0.0,0.0,0.0,0.0,0.0
NRL,0.07754193116368513,0.28464510755973216,-0.20710317639604703,-0.053416875046428114,0.2541478643054673,-0.30756473935189543
CPNE6,0.0,0.0,0.0,-0.03652977850992165,0.0010822723371792312,-0.037612050847100884
KRT18P29,0.04484983408553293,0.0,0.04484983408553293,0.0,0.0,0.0
RP5-1100H13.3,0.0,0.0,0.0,0.0,0.0,0.0
API5P2,0.0,0.0,0.0,0.008316459981855873,0.0031130460945620886,0.005203413887293784
HRH1,0.012508281462356718,-0.6098114809224575,0.6223197623848142,-0.04787209115250457,0.27636823562789203,-0.3242403267803966
NUDT19,-0.06927756137008423,-0.23913708223021057,0.16985952086012635,0.09315557798844853,-0.21848961635246233,0.31164519434091087
NFE2L2,-0.04607865554065338,-0.18880256618598867,0.1427239106453353,0.17827145138443878,0.18239582897397266,-0.0041243775895338786
DHRS4L1,0.19323266004104928,0.2060870335330927,-0.012854373492043436,0.39602638715452504,0.5527393166950483,-0.15671292954052318
TM2D2,0.12537742861417467,-0.14601246091498332,0.271389889529158,-0.030459226200179046,-0.02173137019628335,-0.008727856003895695
C5orf28,-0.11739466022981881,-0.2753313110207136,0.1579366507908948,-0.3840315065115356,-0.1497330319248844,-0.2342984745866512
RAPGEF4,-0.029194977969951186,-0.3726799639797034,0.3434849860097522,0.19356948095702886,0.05936456250501232,0.13420491845201654
RP3-522P13.2,0.06493291747519228,0.0,0.06493291747519228,0.0,0.0,0.0
ZNF99,-0.04585079280608617,-0.03970313902749477,-0.006147653778591396,-0.03581656935629723,0.020694300858566023,-0.05651087021486325
ZNF676,-0.009057744194180027,-0.009057744194180027,0.0,-0.01881567368207232,-0.03723232609341673,0.01841665241134441
ZNF208,-0.3875886107159227,-0.09509462811122177,-0.29249398260470094,0.12777678169286366,0.2518353567284497,-0.12405857503558604
TULP3,0.0017175951732282257,-0.3510551441410996,0.35277273931432784,-0.08520437203292808,0.10205107188988105,-0.18725544392280913
WDR60,-0.07503223743257426,-0.43622437680501447,0.3611921393724402,-0.17075653429201942,-0.35161621754877403,0.1808596832567546
ITIH5,-0.09276136700864446,0.07585128451939194,-0.1686126515280364,0.09964786508723894,0.05008239241122636,0.04956547267601258
SMU1,0.03600070746658535,-0.3953940031345615,0.43139471060114687,0.1275654822142105,-0.05653455524567352,0.18410003745988401
NGDN,0.06513130545712276,-0.2462987628995874,0.31143006835671017,0.23139189945319316,0.02252843423494877,0.2088634652182444
DDHD2,-0.03181885067303192,-0.705624269667859,0.673805418994827,-0.0020776256307195595,-0.015455899686086738,0.013378274055367179
RP11-667M19.4,0.29511761203432174,0.0,0.29511761203432174,0.0,0.0,0.0
PAXIP1,-0.20544642372364352,-0.46363956966939934,0.2581931459457558,-0.04172709927124174,-0.0024476616158013442,-0.0392794376554404
PAFAH1B1,0.13971136962117914,-0.6617042749407487,0.8014156445619278,0.07488335423262171,-0.2102396714743886,0.2851230257070103
CES4A,-0.6737519628887031,-0.8373958735228805,0.16364391063417738,-0.180436035270374,0.138203086442922,-0.318639121713296
ATP5F1P3,0.0,0.0,0.0,0.0,0.0,0.0
PCNAP3,0.0,0.0,0.0,0.0,0.0,0.0
RP11-414H17.2,0.0,0.0,0.0,0.0,0.0,0.0
RP6-218J18.2,0.1304334777892449,0.03235959870385825,0.09807387908538666,-0.10210446019223425,0.052631681204717215,-0.15473614139695147
ARPC4-TTLL3,-0.5416755679580199,-0.7323418660239085,0.19066629806588864,-0.5343784302612922,0.03226697231238429,-0.5666454025736765
ARPC4,0.32271855898935975,0.2030427164342754,0.11967584255508434,0.21483122928779608,0.32461161857344756,-0.10978038928565148
MYO9B,-0.28821220515831847,-0.4011945179268226,0.11298231276850412,0.002999479252836501,0.04129899001794701,-0.03829951076511051
REPIN1,-0.025913134306154717,-0.35518110345786624,0.3292679691517115,-0.16393428263494858,-0.23206100835831478,0.0681267257233662
ERMN,-0.31369174879960815,-0.3410166124322231,0.02732486363261491,-0.1867730973076757,0.004831241876874087,-0.19160433918454978
RPL23AP29,0.0,0.16957358225334598,-0.16957358225334598,0.0,0.0,0.0
ATP5F1P4,0.0,0.0,0.0,0.0,0.0,0.0
PLAA,-0.02649713528767972,-0.29498365039015706,0.26848651510247734,0.06928979237484612,0.13162956938257064,-0.06233977700772453
JMJD7,-0.29125137926654077,-0.5514801797041797,0.26022880043763896,-0.22822536920982417,-0.3268695644188786,0.09864419520905443
RP11-680H20.1,-0.00369738479933468,0.20979143527263544,-0.21348882007197012,0.40390792959984406,0.0,0.40390792959984406
RPS2P55,0.3768399213074728,0.4127259730464261,-0.03588605173895332,-0.2897636563212829,-0.2897636563212829,0.0
PGAM1P4,0.0,0.0,0.0,0.0,0.12895361618706067,-0.12895361618706067
AC013442.1,0.0,0.0,0.0,0.0,0.0,0.0
HAGH,-0.08097045423921934,0.7532296324609842,-0.8342000867002035,-0.20436793411637577,0.2917524644865743,-0.4961203986029501
CAPSL,-0.03971153265030352,-0.04061193526656192,0.0009004026162584,0.08085136277536131,-0.46146664906060386,0.5423180118359652
NXNP1,0.0,0.0,0.0,0.0,0.0,0.0
ARF4P3,0.0,0.0,0.0,0.0,0.0,0.0
RP11-146N23.1,-0.09246090249194144,-0.0033066530351669315,-0.08915424945677451,0.0,0.0,0.0
AKAP8L,-0.1382152493716724,-0.20519809795733224,0.06698284858565984,0.07598431038915532,-0.19329913909568575,0.26928344948484106
RP11-549L6.2,0.0,0.0,0.0,0.0,0.0,0.0
EEF1E1-BLOC1S5,0.7673751298025294,0.0,0.7673751298025294,0.0,0.0,0.0
CNTN4,-0.010331031215256817,-0.0008906986569739185,-0.009440332558282898,-0.029511122490966855,-0.029511122490966855,0.0
RPL21P17,-0.16442459382107358,0.02282247309500554,-0.18724706691607912,0.0,0.0,0.0
CPSF1P1,0.009907897989219983,-0.3111440586084784,0.32105195659769836,0.0,0.0,0.0
CYP4F30P,-0.0897201053194113,0.016998645954802993,-0.10671875127421429,-0.1694388916258856,-0.1694388916258856,0.0
POTEKP,0.0,0.0,0.0,0.0,0.0,0.0
ARL16,0.056384823000616535,0.34337649701769735,-0.2869916740170808,0.1352195012859303,0.008899783442024578,0.12631971784390572
TMEM80,-0.1364277526713238,0.3301427232781493,-0.4665704759494731,-0.23169278978248187,-0.21524525077753154,-0.01644753900495033
CEP250,-0.1512141120639665,-0.5708374848808804,0.41962337281691386,-0.015535277519297175,-0.1357208933412668,0.12018561582196963
SMCO1,-0.028512404061291456,-0.08787501974323172,0.05936261568194027,-0.11650630865761379,-0.12075440568672614,0.004248097029112358
AC079776.2,0.0,0.0,0.0,0.0,0.0,0.0
WEE2,-0.000424882667939986,0.02993453295498139,-0.030359415622921375,0.06549058068129822,-0.012354892075729889,0.0778454727570281
CCDC64,-0.4933178605876751,-0.3230560875487769,-0.17026177303889822,0.21518649497423342,0.16779643434828245,0.04739006062595097
PDZD2,-0.08814691949367681,-0.5292921187714201,0.44114519927774337,-0.09452744434174165,-0.07355327237171444,-0.02097417197002721
KDM7A,-0.10682937782045299,-0.6132274785922678,0.5063981007718148,0.2759301728740664,0.04141500224876804,0.23451517062529836
LDHAP4,0.2438307006227167,-0.005540602502732556,0.24937130312544925,0.005378742571930384,-0.2462542195452414,0.2516329621171718
MYCBP,0.14240223494020654,0.25889242162086123,-0.1164901866806547,0.10013497133422744,0.41054860084767464,-0.3104136295134472
RASSF7,-0.14555677328097816,0.6602980107235781,-0.8058547840045562,-0.8175690512765388,0.27852276171069335,-1.0960918129872321
SNRPEP2,0.0,0.0,0.0,0.0,0.0,0.0
RP3-412A9.15,0.09585368402338659,0.1828626144540484,-0.0870089304306618,0.0,0.0,0.0
TMEM213,0.05088358010188421,-0.1772051203144453,0.2280887004163295,-0.11981846093308368,-0.2020286776047759,0.08221021667169223
TMEM209,-0.02195036053892796,-0.5188124623395263,0.4968621018005983,0.04422950557997751,0.09357662477429596,-0.049347119194318445
PTMAP2,0.3341415496580106,-0.0387142648268054,0.372855814484816,-0.7815183487956238,-0.7815183487956238,0.0
PRCD,-0.29521176075957367,-0.32261583524077275,0.027404074481199137,-0.27647416318088647,0.9855948581042187,-1.2620690212851051
RPL7P60,-0.15722107050302475,-0.24054110340460513,0.08332003290158038,0.009779070079306923,-0.12878116857866026,0.13856023865796718
TEN1,-0.005453516896831712,0.29834855354173406,-0.3038020704385658,0.22779545441554738,0.18087704777458846,0.04691840664095892
RP11-488L18.1,-0.02363434268939574,-0.02363434268939574,0.0,0.0,0.0,0.0
RP11-332P22.2,0.0,0.0,0.0,0.0,0.0,0.0
ATHL1,-0.41330843307221476,0.018576071765273205,-0.43188450483748797,-0.5568022821825207,0.06040513595559416,-0.6172074181381149
ALG3,-0.08343036436489015,-0.058449842985775824,-0.02498052137911433,-0.0651399316161907,-0.11957420905503024,0.05443427743883955
AMZ2P1,0.0359754367009848,0.5749397652936645,-0.5389643285926797,-0.0798805793479418,0.045353022170268265,-0.12523360151821006
PLEKHM1P,-0.30759962504700944,-0.5587248422008133,0.25112521715380387,-0.33500841827897254,-0.40941358514656123,0.07440516686758869
PTMAP8,0.0,0.0,0.0,0.0,0.0,0.0
ZNF709,0.11958996571713731,0.05183431153876494,0.06775565417837237,-0.0013030208428992385,0.00885331673018741,-0.010156337573086649
PDCD1LG2,-0.2778800316901018,-0.6973355766565392,0.4194555449664375,0.03944190778153445,-0.174658014995686,0.21409992277722045
RNF152P1,0.0,0.0,0.0,0.17913265148844673,0.0,0.17913265148844673
ZNF788,-0.22776970950951125,-0.48886047798456356,0.2610907684750523,-0.07852725444325959,-0.19071162282459575,0.11218436838133616
UBE2V1P2,0.18473096702602076,0.0,0.18473096702602076,0.0,0.5046671680131016,-0.5046671680131016
RAB2B,-0.008855652053124885,-0.29654084905290823,0.28768519699978334,-0.0442659674924224,0.08042315580000547,-0.12468912329242787
PGBD4,-0.13691404860991363,-0.138960106362237,0.0020460577523233603,0.09261655603289098,-0.10044366099018531,0.1930602170230763
TPM3P2,0.0,0.0,0.0,0.0,0.0,0.0
EI24P2,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1P41,0.06485319741452675,0.0731458127907128,-0.008292615376186058,0.0,0.0,0.0
MED13,0.0690059210921925,-1.2676444526627773,1.3366503737549698,0.20443546442314098,0.08191562605414848,0.1225198383689925
ROBO3,-0.26995456173455734,-0.05360085844989548,-0.21635370328466186,-0.35400892305392384,0.026203587024622887,-0.38021251007854673
CTAGE14P,0.0,0.0,0.0,0.0,0.0,0.0
C19orf38,0.04129037307887695,1.3033593562758323,-1.2620689831969554,-0.11116114522663473,0.3417215899022284,-0.4528827351288631
IQCJ,0.07843809458204805,0.12197528631916434,-0.04353719173711629,0.1368097277357894,0.0017265011133431804,0.1350832266224462
C12orf74,0.0,0.0,0.0,0.0,0.0,0.0
C17orf67,-0.08128520767499925,-0.14760348367362097,0.06631827599862172,-0.38170703015358964,-0.22419832607682233,-0.15750870407676731
KIAA1211L,0.1131252369076925,0.284202543620254,-0.1710773067125615,0.0,0.0,0.0
CHMP1A,-0.05071536899189866,0.017022284449088154,-0.06773765344098681,-0.21824148518109787,-0.13506476798063982,-0.08317671720045805
ZNF846,0.22903161739625633,0.3065279522434481,-0.07749633484719176,0.05570183727547251,0.09533056081363034,-0.03962872353815783
TTC28,0.041534888380935,-0.5471298602871402,0.5886647486680752,-0.3464314237654369,-0.3977759602850659,0.051344536519629
KRTAP12-3,0.0,0.0,0.0,0.0,0.0,0.0
NAV3,-0.40119467716445545,-0.7017850980643752,0.3005904208999197,0.22443541171719783,-0.8163587915508566,1.0407942032680544
MUC16,0.053711308858988435,0.03702735621577803,0.016683952643210403,0.0,0.0,0.0
KRTAP10-9,0.0,0.0,0.0,0.0,0.0,0.0
PRKRIP1,-0.11332936379838099,-0.12923048748151356,0.015901123683132568,-0.0313466968725189,-0.33611849696934737,0.30477180009682847
SOCS6,0.03494434531735768,-0.2980574287931419,0.3330017741104996,-0.01939232625922216,-0.10763131730326858,0.08823899104404642
NSG1,-0.9827561249587466,-2.0657166543135883,1.0829605293548417,0.2796049082542158,-0.43199469378435396,0.7115996020385698
RPS3AP33,0.0,0.12113837303549548,-0.12113837303549548,0.0,0.0,0.0
STARP1,0.0,0.0,0.0,0.0,0.0,0.0
INTS10,-0.15314697746885564,-0.2784384789590826,0.12529150149022694,-0.011292319692843833,-0.2770664655150803,0.26577414582223646
MAP2K7,-0.2410013316126971,0.017759727373567458,-0.25876105898626456,-0.26560637364178463,-0.10421867405206964,-0.161387699589715
RNASE4,0.04830281912833412,0.033616649872820314,0.014686169255513803,0.11741755414348543,0.9375517178141255,-0.8201341636706401
FRS2,-0.03200365101748748,-0.8626527192450211,0.8306490682275336,-0.1479963854854045,-0.11679252410771834,-0.03120386137768616
HMGN2P39,0.0,0.0,0.0,0.0,0.0,0.0
ALG9,0.13227835857252312,-0.054469022275625,0.18674738084814813,0.16315200080648484,-0.06060972703090428,0.22376172783738912
RNASE11,0.0,0.06895072481096524,-0.06895072481096524,0.0,0.0,0.0
EPHB1,0.006293950618463828,0.11632701072227158,-0.11003306010380776,-0.05271292968120249,0.0019337386475435925,-0.05464666832874608
NPS,0.0,0.0,0.0,0.0,0.0,0.0
PDCL3P5,-0.09689606307072232,0.22992739140097923,-0.3268234544717016,0.0,0.0,0.0
COLCA2,0.0,0.0,0.0,0.0,0.0,0.0
CMIP,-0.1383928517286357,-0.05707283558356746,-0.08132001614506823,-0.26213823844211515,-0.13086247672806373,-0.13127576171405142
ALDOAP2,0.0,0.0,0.0,0.0,0.0,0.0
AC073091.2,0.0,0.0,0.0,0.0,0.0,0.0
PMS2P5,-0.4096279517824546,-0.23559092529963266,-0.17403702648282193,0.016296033987491132,-0.44664869963262355,0.4629447336201147
CTDSP2,-0.12010814851305085,-0.1525704376207937,0.03246228910774285,0.01932660648556528,0.26502850023477365,-0.24570189374920837
MBLAC1,0.15735012633454237,-0.004739824006536719,0.1620899503410791,-0.26678277753554513,-0.08655769762019361,-0.18022507991535153
RP11-302B13.5,0.64008560666694,-0.6425034262673277,1.2825890329342677,-0.0766199374597194,-0.004101919489755579,-0.07251801796996382
CXADRP1,0.0,0.0,0.0,0.16606496097933474,0.15874805913127935,0.0073169018480553905
FAM153C,0.14330947099481894,0.09693681371989582,0.046372657274923124,-0.008901139346220388,-0.5868651230787378,0.5779639837325175
RPL31P1,0.0,0.0,0.0,0.0,0.0,0.0
SLC9B1P2,-0.24367266457794626,-0.24435874414111147,0.000686079563165215,0.0,0.0,0.0
ATP5F1P2,0.0,0.0,0.0,0.0,0.0,0.0
RGPD2,0.530084426092284,0.01502067903631732,0.5150637470559667,0.3523692396214011,-0.166450829710295,0.5188200693316961
KHSRP,-0.13467453528625128,-0.4603055218396648,0.3256309865534135,0.019798193927656804,0.11396349002692041,-0.0941652960992636
CBSL,-0.14245696334919344,-0.22932375372824776,0.08686679037905431,-0.28992143729990016,-0.21345606224439656,-0.0764653750555036
AC133644.3,0.0,0.0,0.0,0.0,0.0,0.0
CCBE1,0.12214160081714454,-0.32801247364293395,0.4501540744600785,0.045744267921869586,-0.44881620446268844,0.494560472384558
EFCAB9,-0.0941914706211845,-0.0941914706211845,0.0,0.0,0.0,0.0
APOF,-0.06281697659132192,0.0248783661683393,-0.08769534275966122,0.1444851525208375,0.13596818381083725,0.008516968710000211
RP11-7D5.2,-0.0016516592630074767,-0.08282764472665535,0.08117598546364788,0.0,0.12375292769269872,-0.12375292769269872
RGPD1,0.04061097286948362,-0.23481149910123972,0.27542247197072334,-0.14670023564144463,-0.040937694520365886,-0.10576254112107875
CD200R1L,0.027687287082881484,-0.1645880709188949,0.1922753580017764,0.06569058981669108,0.0,0.06569058981669108
CRYBB2,-0.12752515651932397,-0.1289729910073483,0.0014478344880243244,0.0,0.0,0.0
RPLP2P1,-0.009129754288165315,-0.29564545188610336,0.28651569759793805,0.0,0.418478188242955,-0.418478188242955
VSTM5,0.3405008740646842,-0.03587109013475614,0.37637196419944036,-0.026740509877880958,0.03523620314181358,-0.06197671301969454
VIMP,0.06697229806638383,0.05158946473226145,0.015382833334122381,0.1098515552072481,0.1815388734895116,-0.07168731828226349
NSF,0.16248282655954505,-0.35857242158983826,0.5210552481493833,-1.8658143972993462,-0.35746727726455596,-1.5083471200347902
BCRP2,0.00338319501916029,0.12319426721892102,-0.11981107219976073,-0.27270037838274463,-0.05706554900136607,-0.21563482938137857
LA16c-60H5.7,0.1660322118754718,-0.16241117945412542,0.3284433913295972,-0.3450355932110356,-0.4146554809498213,0.06961988773878569
GUCD1,-0.07785170656643192,-0.04333934568767983,-0.03451236087875209,0.023294629278275636,0.08653353868684377,-0.06323890940856813
LONRF1,-0.22035191092766393,-0.28522022871126484,0.06486831778360092,-0.4003188432057614,0.33176488377146773,-0.7320837269772291
ZFP90,0.0023334000061066007,0.21763949479536127,-0.21530609478925467,0.26665889283048294,0.38327494544493845,-0.11661605261445551
RPS3AP26,0.44635531642833404,0.8489941755624495,-0.40263885913411546,-0.013754016995092266,0.34533244221117276,-0.35908645920626503
BBIP1,-0.05370737256075575,0.28806994292020427,-0.34177731548096,-0.22228316762017286,-0.23007870203032965,0.00779553441015679
TRIM77,0.0,0.0,0.0,0.0,0.0,0.0
GNAT3,0.0,0.0,0.0,0.0,0.0,0.0
LDHAP7,-0.48740093762741266,-0.3118162986793934,-0.17558463894801926,0.09984626459177463,0.09142672015699164,0.008419544434782988
AL590763.5,0.10483648382951122,0.1065123472196835,-0.001675863390172283,-0.05356792063716282,-0.05356792063716282,0.0
NPM1P10,-0.07209111613749551,-0.07209111613749551,0.0,0.0,0.0,0.0
NIFKP1,0.0,0.0,0.0,0.0,0.0,0.0
C15orf38-AP3S2,0.16300927025581302,0.1877519399817169,-0.024742669725903887,0.00860710614339677,0.1467093477180308,-0.13810224157463402
RCN1P2,-0.46181257533841436,0.022813492822638448,-0.4846260681610528,-0.10082121705747071,-0.03272291531098803,-0.06809830174648268
SMARCE1P6,0.0,0.09129362233913682,-0.09129362233913682,0.0,0.0,0.0
GOLGA2P2Y,0.0,0.0,0.0,0.0,0.0,0.0
POM121C,-0.26558169478520455,-1.362441262575678,1.0968595677904736,0.1307628069836877,-0.1496314477550591,0.2803942547387468
MPP3,-0.36948287030166904,-0.6413981518771199,0.27191528157545086,-0.29693262865540504,-1.017471929107106,0.7205393004517009
OR7E162P,-0.09727215690715008,-0.11249141187133058,0.015219254964180508,-0.07431577845513763,-0.07880745337011343,0.004491674914975791
SPINK13,-0.09017834428787425,0.12317111265108202,-0.21334945693895627,0.0,0.0884332279410628,-0.0884332279410628
HIGD1C,-0.24980695559172691,-0.24980695559172691,0.0,0.0,0.0,0.0
TMPRSS12,0.02767986713230073,0.026648552507314453,0.0010313146249862765,-0.021946261847545067,0.001048909335808805,-0.022995171183353872
NOTO,-0.057906313933506315,-0.0230774521844386,-0.03482886174906771,0.03200367885347354,0.05980830656651215,-0.027804627713038606
KRT42P,-0.2958687672332089,-0.4187231711340827,0.12285440390087386,0.03085635749291772,-0.027153485185640647,0.05800984267855837
KRTAP9-1,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP4-1,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP2-2,0.0,0.0,0.0,0.0,0.0,0.0
PAX1,-0.01890231884781679,-0.3565535754908883,0.3376512566430715,0.002182055680891394,-0.027725353208758814,0.029907408889650208
KRT18P33,-0.1657396089686101,-0.11022795719799605,-0.05551165177061403,0.0,0.0,0.0
WDR73,0.07854476786519982,-0.02747879805406228,0.1060235659192621,0.010169689184048814,-0.3643348035153675,0.3745044926994163
RAB1A,0.025401942237029296,-0.12305049125192014,0.14845243348894943,0.1882836990748551,-0.06799892084074788,0.25628261991560297
KRTAP5-11,-0.25849710853873886,0.055249070677538814,-0.3137461792162777,-0.6240417204775415,-0.5054135323699425,-0.11862818810759906
KRTAP5-8,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP5-7,0.0,0.0,0.0,0.12540379909864535,0.0,0.12540379909864535
FRMD4B,0.2669895215700513,-0.19048377701310004,0.45747329858315133,0.10709179452349149,0.02062118343904218,0.08647061108444931
RPS4XP3,-0.4462724837583232,-0.15843618594813946,-0.2878362978101837,0.0,0.0,0.0
CFAP53,0.06641139313784672,0.16401263246724584,-0.09760123932939913,-0.08442581244911562,0.16855370782278856,-0.2529795202719042
TMF1,-0.11805798931329381,-0.9715189039864445,0.8534609146731507,0.02318733185354649,-0.21471302847186724,0.23790036032541373
SDHCP2,0.0,0.0,0.0,0.0,0.0,0.0
USP34,-0.05669706358880422,-0.3556324328524454,0.29893536926364117,0.02755471774506635,-0.1779276611857723,0.20548237893083865
RP11-74E24.2,0.0,0.0,0.0,0.13812243830076126,5.920041094336465e-10,0.13812243770875715
RBBP4P5,0.04489458651698129,0.0,0.04489458651698129,0.0,0.0,0.0
GAPDHP15,-0.001168216103949092,0.21629830998855093,-0.2174665260925,0.2663005266781946,-0.09094066683763932,0.35724119351583394
PCDHGA11,0.08389639237511304,0.23279785503256,-0.14890146265744697,-0.026877767174805722,0.16127269208057715,-0.18815045925538287
RBBP4P4,0.04395345132438654,-2.035411940175073e-05,0.043973805443788296,0.0,0.0,0.0
PCDHGB7,-0.18535901744467687,-0.4670052866088129,0.28164626916413604,-0.11425676532410678,-0.006916676082971307,-0.10734008924113547
GSTP1,-0.0819037307914563,0.4630461056775985,-0.5449498364690548,-0.3486468191259906,0.0476244064634086,-0.3962712255893992
PCDHGA8,0.07909576615661487,0.03072467378970653,0.04837109236690834,-0.02721862598897601,-0.06308633698281649,0.03586771099384048
PCDHGA10,-0.025504396654982178,0.06784741168909184,-0.09335180834407401,0.0,0.06421500231651621,-0.06421500231651621
PGGT1BP2,0.0,0.0,0.0,0.0,0.0,0.0
C2orf74,-0.11451188393851774,0.49065319712274036,-0.6051650810612581,0.11230127494924469,0.33956140534714896,-0.22726013039790427
PCDHA12,-0.020345851343050655,-0.04988736341358079,0.029541512070530136,0.03147756502074811,0.18019161135216805,-0.14871404633141994
SFTPA1,0.0,0.024656694245448602,-0.024656694245448602,0.0,0.0,0.0
SLC38A1,-0.10264884755557091,-1.3177273196201806,1.2150784720646097,0.05005726905083474,-0.4234385863348953,0.47349585538573
