pool,candidate_program,gene,weight,rank_position,selected_rank,selected_seed
unrestricted_lam,program_2,SFTPA1,2.673978805541992,15,3,0
unrestricted_lam,program_2,CCL2,2.5535731315612793,16,3,0
unrestricted_lam,program_2,AIF1,2.4814352989196777,17,3,0
unrestricted_lam,program_2,TIMP1,2.4490771293640137,18,3,0
unrestricted_lam,program_2,RGS5,2.278475761413574,19,3,0
unrestricted_lam,program_2,CXCL11,2.1313674449920654,20,3,0
unrestricted_lam,program_2,DES,2.110231876373291,21,3,0
unrestricted_lam,program_2,STAT1,2.1045048236846924,22,3,0
unrestricted_lam,program_2,RETN,2.0339231491088867,23,3,0
unrestricted_lam,program_2,HOXA10,2.013059616088867,24,3,0
unrestricted_lam,program_2,HSPA1B,1.932069182395935,25,3,0
unrestricted_lam,program_2,TREM2,1.930020809173584,26,3,0
unrestricted_lam,program_2,NCALD,1.7980674505233765,27,3,0
unrestricted_lam,program_2,CEACAM6,1.7078090906143188,28,3,0
unrestricted_lam,program_2,MMP9,1.491188645362854,29,3,0
unrestricted_lam,program_2,ESR1,1.4523875713348389,30,3,0
unrestricted_lam,program_2,LRRK2,1.3867708444595337,31,3,0
unrestricted_lam,program_2,VEGFA,1.1308249235153198,32,3,0
unrestricted_lam,program_2,DPPA4,1.0866748094558716,33,3,0
unrestricted_lam,program_2,DHCR24,1.0733277797698975,34,3,0
unrestricted_lam,program_2,AKT1,1.0536024570465088,35,3,0
unrestricted_lam,program_2,TNFAIP3,1.0479495525360107,36,3,0
unrestricted_lam,program_2,CXCL14,0.9204538464546204,37,3,0
unrestricted_lam,program_2,EGFL6,0.8840668201446533,38,3,0
unrestricted_lam,program_2,EGFR,0.8724035620689392,39,3,0
unrestricted_lam,program_2,SFTPA2,0.8459193110466003,40,3,0
unrestricted_lam,program_2,JUN,0.8448132276535034,41,3,0
unrestricted_lam,program_2,SERPINE2,0.8418949246406555,42,3,0
unrestricted_lam,program_2,CLEC2D,0.8191503286361694,43,3,0
unrestricted_lam,program_2,HIF1A,0.8100781440734863,44,3,0
unrestricted_lam,program_2,GRK5,0.6988295912742615,45,3,0
unrestricted_lam,program_2,HEY1,0.6948266625404358,46,3,0
unrestricted_lam,program_2,DUSP4,0.6258103847503662,47,3,0
unrestricted_lam,program_2,NDRG2,0.6218742728233337,48,3,0
unrestricted_lam,program_2,TYMS,0.60172039270401,49,3,0
unrestricted_lam,program_2,CD1E,0.5928847193717957,50,3,0
unrestricted_lam,program_3,MYH11,5.4744954109191895,1,3,0
unrestricted_lam,program_3,SFTPA1,5.062483787536621,2,3,0
unrestricted_lam,program_3,HMGA2,4.889855861663818,3,3,0
unrestricted_lam,program_3,CCL2,4.735964298248291,4,3,0
unrestricted_lam,program_3,DES,4.018085956573486,5,3,0
unrestricted_lam,program_3,TREM2,3.81610107421875,6,3,0
unrestricted_lam,program_3,STAT1,3.4647815227508545,7,3,0
unrestricted_lam,program_3,RGS5,3.220848560333252,8,3,0
unrestricted_lam,program_3,SFTPC,1.9952834844589233,9,3,0
unrestricted_lam,program_3,DHCR24,1.8288637399673462,10,3,0
unrestricted_lam,program_3,NES,1.5480515956878662,11,3,0
unrestricted_lam,program_3,JUN,1.4407751560211182,12,3,0
unrestricted_lam,program_3,RP5-887A10.1,1.4216725826263428,13,3,0
unrestricted_lam,program_3,KRT19,1.2806682586669922,14,3,0
unrestricted_lam,program_3,SFTPA2,1.1654624938964844,15,3,0
unrestricted_lam,program_3,EGFL6,1.1178003549575806,16,3,0
unrestricted_lam,program_3,BCL2,1.1141436100006104,17,3,0
unrestricted_lam,program_3,CTSS,1.0965166091918945,18,3,0
unrestricted_lam,program_3,VIPR1,1.046798825263977,19,3,0
unrestricted_lam,program_3,TGFBR2,0.9872916340827942,20,3,0
unrestricted_lam,program_3,NDRG2,0.9650005102157593,21,3,0
unrestricted_lam,program_3,CXCL14,0.9531427621841431,22,3,0
unrestricted_lam,program_3,CCR7,0.9520223140716553,23,3,0
unrestricted_lam,program_3,CCL20,0.9417540431022644,24,3,0
unrestricted_lam,program_3,RP1,0.9225577116012573,25,3,0
unrestricted_lam,program_3,AC092580.4,0.9076101779937744,26,3,0
unrestricted_lam,program_3,CD300LG,0.8512689471244812,27,3,0
unrestricted_lam,program_3,HOXA10,0.8495701551437378,28,3,0
unrestricted_lam,program_3,KLF2,0.7990816235542297,29,3,0
unrestricted_lam,program_3,ZBTB16,0.7502774596214294,30,3,0
unrestricted_lam,program_3,TPM1,0.7470064163208008,31,3,0
unrestricted_lam,program_3,AGR2,0.7452724575996399,32,3,0
unrestricted_lam,program_3,DNASE1L3,0.7185843586921692,33,3,0
unrestricted_lam,program_3,TCL1A,0.7066122889518738,34,3,0
unrestricted_lam,program_3,HDC,0.703982412815094,35,3,0
