gene,KO_vehicle_minus_WT_vehicle,KO_rapamycin_minus_KO_vehicle,KO_rapamycin_vs_WT_vehicle_descriptive
SDAD1P1,-0.12515286850000007,0.07316444016666668,-0.05198842833333339
SWI5,-1.6268663396666656,-1.2680025733333338,-2.8948689129999994
FAR1,0.48613796633333295,-0.3324207063333331,0.15371725999999986
CFAP36,,,
ZC3H6,-0.18440354483333343,0.24140602450000004,0.057002479666666606
MIF,27.38759713000001,-3.6114537433333425,23.776143386666668
NOVA1,17.846274024777784,11.30445448474999,29.150728509527774
FBXL4,,0.41282894600000003,
TNFSF10,0.5021376716666666,-0.27805619949999993,0.22408147216666663
GLCE,-0.21760384066666738,3.0486015018333337,2.8309976611666663
SELO,-1.6467731806666661,-2.1938688990000004,-3.8406420796666665
LINC00894,-0.6610904012777781,0.03819945716666684,-0.6228909441111112
LOC100128905,0.2832849049999999,-0.7666164630000001,-0.48333155800000016
USP9X,-0.04967803066666654,0.004045503999999922,-0.04563252666666662
LOC147004,,,
LINC01431,,,
ZNF597,0.1376219763333335,0.5695798279999997,0.7072018043333332
SLC25A3,-1.9107322439999876,5.996695223111104,4.085962979111116
CSMD2,-0.28704129266666656,0.22251081283333352,-0.06453047983333304
TMX4,-11.970819760000003,4.415574769999997,-7.555244990000006
LRRC45,-0.8189083923333333,-1.3494904036666666,-2.168398796
EARS2,-4.399077893333333,0.8105627093333343,-3.5885151839999985
RAP1A,-0.2502926681111117,0.7875946628888895,0.5373019947777777
UBE2J1,-0.0971418066666665,1.0238975819999983,0.9267557753333318
ATAD5,-0.13034961999999983,-0.34207677233333356,-0.4724263923333334
WHAMMP3,0.1728655583333334,-0.04682950699999999,0.1260360513333334
HS1BP3-IT1,-0.08591263249999992,,
FRMD5,3.1166028079999997,0.23611651700000014,3.352719325
HOXA10,-0.08036194433333321,0.517999179666667,0.43763723533333376
CASC15,-0.1835590834444445,-0.48566557422222223,-0.6692246576666667
OSCP1,-0.7992409003333334,0.5482878956666664,-0.25095300466666703
PLD1,0.2763883363333335,1.2403813540000004,1.5167696903333339
ARPIN,-1.3355620713333343,1.639995449333333,0.3044333779999988
TMEM63A,0.06795171583333337,0.31326126033333357,0.38121297616666694
GMDS-AS1,3.295994790111113,4.351674739333333,7.647669529444446
ZNF215,-0.12732421666666682,-0.1008978741666664,-0.22822209083333322
RHAG,-0.019214166666666754,-0.11263474533333329,-0.13184891200000004
GPANK1,-6.930020589999998,7.139509490000002,0.20948890000000375
TCF7L2,0.010305259333333039,0.6942830268333335,0.7045882861666666
KRI1,-0.017765488999999857,-0.16841086199999955,-0.1861763509999994
RNASET2,2.964407401333334,6.324447291166667,9.288854692500001
MMP27,,,
CD44,-13.974255021666664,28.369689703333336,14.395434681666671
BTNL9,-0.0516631601666665,-0.10831376891666677,-0.15997692908333327
PAPD5,-1.1446618236666666,0.9244315883333325,-0.22023023533333408
DNAJC3,0.615443679166666,-1.1090199140833326,-0.4935762349166666
RNF43,,,
LRRCC1,3.3821881733333328,2.1534304009999996,5.535618574333332
ELP6,-7.761063419999999,-0.06087907999999942,-7.821942499999999
USE1,-40.14847134333333,18.786010989999998,-21.362460353333326
RPL32,109.83678910000003,136.41055445,246.24734355000004
LOC105377267,,,
MS4A6A,,,
DHX37,1.0704045843333336,-0.9699726690000006,0.10043191533333307
PCGF3,0.08913306183333325,-0.11167120450000001,-0.02253814266666676
WNK1,1.9585847228888902,0.46627126216666603,2.424855985055556
TMEM75,-0.08083694833333332,0.09306257666666662,0.012225628333333294
ABCG1,0.07651836377777776,-0.16395540263888897,-0.0874370388611112
RNF133,,,
TEX2,0.5733690341666673,0.3412343138333327,0.914603348
BOLL,0.279094976,-0.1836681733333333,0.0954268026666667
DHX36,0.3335391333333355,-0.23398967666666692,0.09954945666666859
GPNMB,19.523026621666673,-11.489839206666677,8.033187414999997
SLC7A5,-0.46094512683333366,-0.33052542716666666,-0.7914705540000003
USP9Y,-0.0890948359999999,0.1602909303333333,0.0711960943333334
RD3L,,,
KIAA1549,4.894133598666665,3.572175527333332,8.466309125999997
H6PD,-0.041593122666666815,1.3044375415555551,1.2628444188888883
CRIM1,-0.17911129566666606,2.547643803666666,2.368532508
KCNK17,,,
TMPRSS11B,,,
SNX24,0.3606308863333334,1.8020870321111104,2.162717918444444
MAGIX,1.0746363933333338,-5.908854542666667,-4.834218149333333
HEMGN,1.018118574999999,0.03779920700000261,1.0559177820000016
RPL28,1.6841680715000003,4.201218189833333,5.885386261333333
TTC22,-0.24865250799999972,0.21036178983333365,-0.03829071816666607
RABEP2,0.24961480750000042,-0.052827059333334425,0.196787748166666
FRMD7,-0.13019572533333335,-0.00011427166666666544,-0.130309997
C9orf78,1.3161529590000018,3.0058393810833337,4.3219923400833355
TMEM128,-1.2058926309999993,4.0337499569999995,2.827857326
LINC01229,,,
DNAJC30,-1.3756389833333316,10.086553483333336,8.710914500000005
KCNIP4,,,
ZSWIM1,0.05871436066666691,0.05773192233333324,0.11644628300000015
STRA6,0.21580988850000038,-0.36012955066666685,-0.14431966216666647
SIAE,-0.08396300299999993,0.46846398300000003,0.3845009800000001
SNF8,-11.322950724166663,6.322070305999997,-5.000880418166666
ATG4A,0.8430355009999997,-0.5607656269999994,0.28226987400000025
MACF1,-2.0011657640000013,4.079445158666669,2.0782793946666676
GSS,-0.5063508617777757,-0.5702076896666668,-1.0765585514444425
SLC6A2,2.387565218333333,-0.31586399083333383,2.0717012274999993
GLB1L,2.158439097666667,0.9491600908333337,3.107599188500001
RAPGEF6,0.41724058683333265,-0.7152799365,-0.29803934966666734
COMMD9,1.0121878095000012,-0.149640865666667,0.8625469438333342
CCNI,-31.207812950000005,38.522718983333334,7.31490603333333
LINC01590,0.08768660200000011,0.12829264533333318,0.2159792473333333
AGAP3,2.9476142780000014,10.4225762435,13.370190521500001
PCNX4,-2.7920901931666675,-0.045341383333333596,-2.837431576500001
GGNBP2,-3.175946306666667,3.0088699266666676,-0.16707637999999925
SEMA6B,-0.40146906866666654,0.6688439056666667,0.2673748370000002
WDR34,-14.136233343333334,3.171810063333332,-10.964423280000002
LYPLAL1,24.481106444333328,6.001333828333344,30.482440272666672
ERICH4,,,
LINC00969,0.06949358916666659,0.10844765300000003,0.17794124216666662
MRPS25,8.929372416666663,-3.780539923333329,5.148832493333334
SLC2A10,3.8638426466666633,7.329170263333333,11.193012909999997
FAM8A1,2.364528403999998,7.073688346666669,9.438216750666667
SPN,-0.7739656786666647,0.8671149846666673,0.0931493060000026
LST1,,,
RECQL5,-0.374317295,0.19215339750000027,-0.18216389749999973
DHRS3,19.887669576666664,33.59962007333335,53.48728965000001
KRT5,,,
CCDC85C,-0.24969212333333246,0.18151117999999755,-0.06818094333333491
CHPT1,-0.8274451833333352,-0.5903878266666673,-1.4178330100000025
DTWD1,-0.3758819383333325,8.623281494222221,8.247399555888888
KRT1,,,
BACH2,,,
PPP3CB,0.15147739766666657,-0.17292195966666668,-0.02144456200000011
COMT,38.87997461116666,-7.505513235833327,31.374461375333336
SLC30A5,-2.9907232351666657,8.500791154333333,5.5100679191666675
RBM38,-0.27687418266666697,-0.11001563966666694,-0.3868898223333339
LOC105376530,-0.357331614,-0.8811470426666668,-1.2384786566666668
C7orf26,-0.7980960130000003,-0.20507117633333327,-1.0031671893333336
CENPQ,-0.29053130300000074,-0.7026262386666664,-0.9931575416666671
DDIT4L,,-2.6770325770000003,
RPL35A,-0.17142683116666657,108.63864884583333,108.46722201466666
AHNAK,-34.44551527088889,16.368375415888895,-18.077139855
OMA1,-0.17755570850000035,1.5877455136666674,1.410189805166667
CYR61,-28.265266489999995,49.71555975666668,21.450293266666684
ARFGEF1,0.07111161099999985,-0.07929552166666642,-0.008183910666666572
ABCG5,-0.37590675633333326,-0.14533315666666669,-0.5212399129999999
CLDN8,-0.309610965,0.11785419100000005,-0.19175677399999996
BTF3,-0.3067391348333335,-0.303611926,-0.6103510608333335
PVRIG,-0.11591901833333329,0.11076179233333339,-0.005157225999999904
GNG11,34.67491039333332,40.78016409999999,75.45507449333331
TMEM116,-7.3270369376666675,3.4475609919999997,-3.879475945666668
MCM8,-2.368705211499999,-1.3208326163333348,-3.689537827833334
LZTS1,,,
RPS6KA3,0.8882170024444442,-0.47809656600000006,0.4101204364444442
CASP4,4.416925550166665,-2.2442297814999996,2.1726957686666655
TMUB2,-0.18416234833333345,2.9125502235000003,2.728387875166667
WDR17,,,
ULK1,-2.52711824,11.128819923333332,8.601701683333332
HNRNPR,-5.532498528166666,2.3320599784999985,-3.200438549666668
CTDP1,0.12460718766666656,0.41243580366666666,0.5370429913333332
CDK2AP1,-4.554318643333332,-0.9012707600000027,-5.4555894033333345
BSCL2,2.2490354799999963,4.78157246333334,7.030607943333337
LINC00106,,,
BCLAF1,0.3582239979999997,-0.8252151593333323,-0.4669911613333326
BUB3,-2.697497343333339,12.501804156666665,9.804306813333326
HGD,0.038271181500000084,0.11164117949999963,0.14991236099999972
NUDT1,-13.52659868333333,4.4017392633333365,-9.124859419999993
KRT37,-0.653187538000001,0.11261659133333346,-0.5405709466666675
MDM1,-0.8422215071666668,-0.38621773016666605,-1.2284392373333328
SLC12A4,-0.4377059845,0.6659450485000005,0.2282390640000005
GPR12,,,
RASSF2,0.1353615496666669,-0.22632518200000007,-0.09096363233333316
IQCE,1.9043196443333326,1.4287176693333343,3.333037313666667
MOGAT1,-0.21001458699999997,,
SKAP2,-3.546986256666666,-1.7818819280000007,-5.328868184666667
PDZK1,,,
TXNL4A,6.1289491,-1.4619627133333353,4.6669863866666645
ALDOC,-0.12140267333333332,-1.6010245813333333,-1.7224272546666666
KANK1,-0.06316549866666654,-0.13466844733333327,-0.19783394599999982
GRK1,0.09496159633333301,0.10810338799999997,0.20306498433333298
SPRYD7,-0.028191159666666632,0.2865242800000001,0.25833312033333344
GPR137B,4.460946547,2.1877532806666666,6.6486998276666665
LOC105372881,0.7814134070000002,0.931366189,1.7127795960000003
RAB6A,3.204468996666664,2.7216582233333355,5.92612722
ATG10,-12.267736099999993,-16.649970373333332,-28.917706473333325
ADAM10,4.580382007166666,2.1297146655,6.7100966726666655
C2orf81,0.7261948833333349,-1.6929983633333343,-0.9668034799999994
IST1,-5.3599359244999984,4.147264346166665,-1.2126715783333335
UNC5C,-1.6322722523333368,5.844010496833334,4.211738244499998
LRP10,2.6199459201666677,2.224723189333334,4.844669109500002
FIBP,0.38820778999999916,0.3705454296666666,0.7587532196666658
GPR146,-0.2057778225000002,0.13875975200000012,-0.06701807050000008
GSE1,-3.1543151338333324,0.04938577816666623,-3.104929355666666
CSPG5,,,
SLC22A5,-0.2686523873333333,0.022555638999999905,-0.2460967483333334
ALG1L9P,,,
VHL,3.822178620666667,-0.06784657433333319,3.754332046333334
PLIN3,3.084821316666666,-1.509206416666668,1.575614899999998
FAM120A,11.371784076388877,6.920826390333346,18.292610466722223
OSGIN2,8.986743670000001,3.5546053099999995,12.54134898
ERLIN1,2.7051352939999997,1.36642374,4.071559034
LOC101927124,0.4536736904999996,-0.3757074733333332,0.07796621716666641
BLOC1S4,0.06873128116666671,-0.23636976500000006,-0.16763848383333335
TP53I11,-3.475698223,1.5927803166666656,-1.8829179063333346
UBE2L6,39.88666266,14.899149566666651,54.78581222666665
PCAT29,-0.13778301166666673,-0.08679141366666665,-0.22457442533333338
LPIN1,15.985175146666665,-8.814568019999996,7.170607126666669
ATXN7L3,0.7350236520000006,-0.348073042166666,0.3869506098333346
TSPAN1,-0.1426656639999997,-0.5785986076666668,-0.7212642716666665
IER5,-7.483929775,-3.0931976306666664,-10.577127405666666
PRSS23,5.691586673499998,-0.7165857918333316,4.975000881666666
SEC11A,9.770470943333336,15.47274058333334,25.243211526666677
NEUROD1,-0.014311718166666543,-0.11087062883333343,-0.12518234699999997
NUCB2,6.236809113333335,-1.5116231566666691,4.725185956666666
MIR210HG,0.27294914733333386,-0.9393710993333337,-0.6664219519999999
MARS,2.254248010000003,-5.802619088666669,-3.5483710786666656
SIX4,-0.1349521463333332,-0.008314876333333387,-0.14326702266666658
TMEM178B,-0.13014425266666674,0.4766909513333334,0.34654669866666665
LINC00852,2.018250233333333,-3.229246939999996,-1.2109967066666627
OR8D2,0.28043322433333406,-0.47834472033333375,-0.1979114959999997
DHX32,6.798158057666668,-1.662838235666669,5.135319821999999
HNRNPA3,-26.315512506666664,3.23684074333333,-23.078671763333336
POLR2I,1.369906382,-0.015328673333332432,1.3545777086666675
TIGD7,-4.4111185405,4.651802520166665,0.24068397966666488
ACVR2B,1.1032350856666668,2.2706217847499994,3.3738568704166663
IFI27L2,-0.7617160513333334,21.3872028995,20.625486848166666
S100A16,0.7619538999999804,-11.93123013333333,-11.169276233333349
ZNF346,-2.0664131818333367,1.1182853565000013,-0.9481278253333354
VPS16,-0.9618566233333361,-0.9746845343333348,-1.936541157666671
ITSN1,-0.07362651966666656,-0.20636019733333333,-0.2799867169999999
MRGBP,-5.7506634799999965,3.0847461366666646,-2.665917343333332
BTRC,0.6961213051666668,0.3833811889999996,1.0795024941666664
LIN37,-0.16818394000000048,0.24249374666666768,0.0743098066666672
FIP1L1,-0.3917472170000007,-0.3014302543333338,-0.6931774713333345
CMTM1,0.004719327999999745,-0.5594286356666665,-0.5547093076666667
ARHGAP4,0.24107463299999976,0.29439107033333367,0.5354657033333334
SLC25A29,-1.4606162253333328,0.434925561,-1.0256906643333328
GPBP1L1,-2.0786297638333338,2.9793418210000002,0.9007120571666665
CLDN10-AS1,,,
THSD7A,0.19849170150000006,-0.12106854533333333,0.07742315616666673
KLHL36,-1.655918101,0.23065124166666662,-1.4252668593333333
ZCCHC6,0.9394397446666671,0.5315151311666666,1.4709548758333337
SLC25A42,0.8265138196666659,-0.9050647596666668,-0.07855094000000085
GAL3ST4,0.06418478766666635,-0.07694107833333308,-0.012756290666666725
LOC100506098,-4.483472756333333,0.16083983933333346,-4.322632917
MUM1,0.14407185588888982,3.802272295388888,3.9463441512777777
COX6B2,-0.08537584516666685,1.1092169811666663,1.0238411359999995
ME3,0.2692030983333331,0.19609858300000016,0.4653016813333333
MMP24,-0.16490049333333445,0.260179156666668,0.09527866333333357
MICU2,-0.8007386400000005,1.5329148841666669,0.7321762441666664
PCGF6,2.537998211,1.1815032639999998,3.719501475
ZDHHC13,0.3393097656666666,-0.06446290399999999,0.2748468616666666
SDCCAG8,3.7925945606666644,-9.47933493466667,-5.686740374000006
SYVN1,0.003788607000000166,0.16241496233333352,0.1662035693333337
KMT5B,0.22839928783333363,3.038285753833331,3.2666850416666646
ADAR,6.902217,0.7771838033333367,7.679400803333337
SPATA20,-13.897239663333337,9.106600806666673,-4.790638856666664
APLN,-0.5124219893333333,-1.276301725277778,-1.7887237146111112
MAPK7,-0.8807909759999992,-1.075302413666667,-1.9560933896666661
CEBPZOS,13.689157376666666,5.177160946666664,18.86631832333333
CAMK2N2,-1.9299579656666668,0.09055261100000023,-1.8394053546666664
PPP1CB,2.884244372,-1.951120131666666,0.933124240333334
SLC5A12,0.3002304353333334,,
TTR,,,
PRR36,0.5603466130000005,0.018589900999999465,0.578936514
CYTH2,0.6277777693333333,-0.1067048209999999,0.5210729483333334
DHRS1,-3.2355284433333367,-1.265491268333328,-4.501019711666665
NUDT15,-0.5908093853333334,-1.5264943276666663,-2.1173037129999996
GRPEL2,-0.10414996466666615,0.33922093466666636,0.2350709700000002
SF3B1,6.4418096400000024,-3.563136136666671,2.8786735033333315
SLITRK1,0.06606885499999993,,
ZBTB6,-0.14360556916666667,0.2591325238333333,0.11552695466666663
PRKCQ,0.06066171066666659,0.1401623141666668,0.2008240248333334
OBSL1,-0.08199183316666658,-0.043322952000000026,-0.1253147851666666
RBM44,,,
TMEM14C,-35.801629516666665,34.52948858333333,-1.2721409333333327
HSBP1L1,-7.432629497333334,-1.0392942106666672,-8.471923708000002
FBXO7,7.929620967166667,4.725689851666665,12.655310818833332
MPP2,-0.20680183733333335,0.03612764366666654,-0.1706741936666668
LRRN1,,0.016166733833333335,
PODN,0.02350770033333327,0.029784794333333364,0.053292494666666634
IL16,,,
MTCL1,0.4264382833333338,-1.2018962095,-0.7754579261666663
CALR3,-0.256505156,0.05422334799999995,-0.20228180800000006
TMEM100,0.21776410133333335,0.02331793016666661,0.24108203149999996
TMEM189,0.1491566936666633,1.167554301000001,1.3167109946666642
COL9A2,0.31349696466666677,0.8903431936666668,1.2038401583333336
ANTXR2,-7.307710830000001,11.295883343333333,3.988172513333332
FAM104A,-0.3067903686666673,0.060585876999999844,-0.24620449166666747
RGCC,,,
ABCF1,-9.141878613333333,-3.8924042466666684,-13.034282860000001
HECTD4,-0.12079600200000007,0.13483829033333317,0.014042288333333097
CLEC1B,,,
LINC01127,,,
TBK1,0.7051151330000005,0.13487256733333286,0.8399877003333334
AKAP8L,-4.916930549333333,1.8243626206666672,-3.092567928666666
ZFYVE26,0.16596386600000024,-0.8607321533333332,-0.694768287333333
B4GAT1,-1.8104337106666657,2.0197256663333336,0.20929195566666792
GIGYF2,0.03912360966666695,0.18147204133333306,0.220595651
CDKL3,0.13444829233333344,0.9583127623333336,1.092761054666667
MKLN1,-1.098379310000002,-3.472730646666669,-4.571109956666671
TCAF1,-0.1548557286666652,1.8425158059999998,1.6876600773333346
DUSP3,0.22738888800000012,-1.0375161838333344,-0.8101272958333343
EBAG9,-4.2341695933333305,0.4111398366666652,-3.8230297566666653
ADCY3,0.6901676316666672,0.319878896333333,1.0100465280000002
CRY2,-0.9572429631666668,-0.0032087886666665177,-0.9604517518333333
RRAGC,-0.21385635966666605,-2.8182858625000016,-3.0321422221666676
APOBEC3H,-0.16058708700000013,-0.28072896233333333,-0.44131604933333346
AKAP17A,-0.6207127933333334,-1.713419070333332,-2.3341318636666655
LGALS13,,,
EDEM2,2.0727916536666653,-0.740881997999999,1.3319096556666663
ABHD14A,-1.971868363333332,1.4980531799999994,-0.4738151833333326
GPR78,,,
RNMT,-0.22942063766666632,0.45418579933333314,0.22476516166666682
DLC1,-1.2136555153333335,1.2214303372222224,0.007774821888888894
G3BP2,1.310876164666663,-0.6105296836666643,0.7003464809999986
EPG5,-2.3408840407777785,-0.05955227916666672,-2.400436319944445
HTR6,-0.1904822506666668,-0.09984994066666641,-0.2903321913333332
ANAPC2,-0.879127911666667,-0.16784778566666603,-1.046975697333333
CCDC87,-0.183688878,0.15377892799999993,-0.029909950000000074
RSBN1,1.2957861578333327,0.4151799410000008,1.7109660988333335
EXTL3,0.3439598384999998,-0.010640060666666562,0.3333197778333332
C5orf15,1.8560151533333311,4.660685046666664,6.516700199999995
ARHGAP44,-0.20247224366666705,-0.10227663999999992,-0.30474888366666697
AIDA,31.42030903,-4.48572755666666,26.93458147333334
PSEN2,7.747473618999999,1.416256953666668,9.163730572666667
LAMTOR2,3.7145396499999954,0.9214715233333308,4.636011173333326
DDX52,-0.8110560016666675,0.6911425066666661,-0.11991349500000137
COG4,-1.799008286666668,-0.038959153333332,-1.83796744
LAMA5,-4.544338205000001,0.36200769066666627,-4.1823305143333345
RGS14,0.34427980150000015,0.3086088061666665,0.6528886076666667
MGEA5,1.8342357366666668,1.5359181399999997,3.3701538766666665
TRUB2,-0.9408609931666678,4.498700710666666,3.5578397174999985
ETFBKMT,-0.004348661666666587,-0.11655387966666675,-0.12090254133333334
LOC101928031,,,
MYLK-AS1,-0.05431553800000011,0.15558489500000006,0.10126935699999995
ABCB1,0.10226220900000005,0.11046539700000002,0.21272760600000007
SLAMF8,-0.26446791133333303,-0.3438613196666669,-0.6083292309999999
AP5M1,1.091085453333334,-0.8762316070000011,0.21485384633333293
PRKD2,3.2551121246666668,0.3211133901666665,3.5762255148333333
GPR151,-0.09443245750000007,,
NAPB,-0.5295536293333334,0.3494576230000006,-0.18009600633333278
WDR7,0.00022079399999996863,-0.061086050999999864,-0.060865256999999895
FRRS1L,0.4031221820000006,1.1253418916666664,1.528464073666667
NRN1,,,
CA1,-0.26145417533333326,-0.1045650010000001,-0.36601917633333336
TRPS1,13.863542047,1.7948320866666663,15.658374133666666
KIAA1462,0.28106253050000074,0.5342380251666663,0.815300555666667
G3BP1,0.46127345450000057,0.35260182116666616,0.8138752756666667
LINC00858,,,
STK17A,1.5726179900000004,1.870991152666666,3.4436091426666664
FARSB,-3.288482999999996,3.0265722566666646,-0.2619107433333312
MRC2,2.785759340666667,5.040407546666666,7.826166887333333
CACNA1I,-0.5179615229999999,-0.08573550199999946,-0.6036970249999993
HAR1A,-0.4701914749999998,-0.18417602000000022,-0.654367495
TCF19,-5.361888368166666,-3.997110475166666,-9.358998843333332
IL20RA,0.14714503349999974,-0.5965120741666663,-0.44936704066666655
