probe_or_gene,tsc2_loss,residual_after_rapamycin,genotype_dependent_rapamycin_response,signed_residual_ratio,absolute_residual_ratio,residual_class
Ywhah,-0.2347204550000015,-0.15833660000000194,0.07638385499999956,,,unclassified
Psmc1,0.08880828975000021,-0.14823568100000006,-0.23704397075000028,,,unclassified
Mdk,0.013973394999998945,0.058112850999998855,0.04413945599999991,,,unclassified
Satb1,0.041392680333332876,0.1534483118333334,0.11205563150000053,,,unclassified
Tspan3,-0.13081313500000036,0.15572238999999932,0.2865355249999997,,,unclassified
Ehd1,-0.04590865475000072,0.03380926550000041,0.07971792025000113,,,unclassified
Pld3,0.27961254549999737,0.30671337950000144,0.02710083400000407,,,unclassified
Abce1,-0.08476579999999956,-0.13666532149999888,-0.051899521499999324,,,unclassified
Tap1,0.05302585162499973,0.047015683000000585,-0.006010168624999146,,,unclassified
Dr1,-0.12219008249999952,0.0938241362500003,0.21601421874999982,,,unclassified
Atp5g1,0.322555629,0.10829710249999991,-0.2142585265000001,,,unclassified
Fabp5,-0.2880141099999989,-0.489259346499999,-0.20124523650000015,,,unclassified
Fabp3,0.9133145875000004,0.21869337800000022,-0.6946212095000002,0.23945021900791671,0.23945021900791671,partial_rescue_residual
Cct3,-0.011108851083333704,-0.11668588483333409,-0.10557703375000038,,,unclassified
Fgg,-0.1014977134999997,-0.021128787500000357,0.08036892599999934,,,unclassified
Pdcd6,0.14985939800000025,0.17273877800000115,0.022879380000000893,,,unclassified
Hn1,0.015432005833333484,-0.20380602416666793,-0.21923803000000142,,,unclassified
Klf10,-0.3904207169999996,-0.37504172649999923,0.015378990500000356,,,unclassified
Mcm7,-0.1203441225000006,-0.1856689404999976,-0.06532481799999701,,,unclassified
Tmem109,0.13800448529999976,0.050548637400000374,-0.08745584789999938,,,unclassified
Cd24a,-0.6522105246666685,-0.5977358849999996,0.05447463966666888,0.9164769079822658,0.9164769079822658,persistent_residual
Hif1a,0.19488346600000028,0.184318614625,-0.010564851375000295,,,unclassified
Fkbp1a,-0.14143944549999965,-0.036378333300000065,0.10506111219999958,,,unclassified
Cct2,-0.14871009283333336,0.0754936698333335,0.22420376266666686,,,unclassified
Snd1,0.05158253566666726,-0.0813875245000002,-0.13297006016666746,,,unclassified
Cyr61,-0.6743810150000016,0.28453949924999833,0.9589205142499999,-0.42192691211806677,0.42192691211806677,direction_reversal
Lipf,0.2030965999999994,-0.0852821764999998,-0.2883787764999992,,,unclassified
Sgk1,-0.8325607460000004,0.29038607700000085,1.1229468230000013,-0.34878665418126825,0.34878665418126825,direction_reversal
Nasp,-0.1457285667499999,-0.10159722000000038,0.04413134674999952,,,unclassified
Flii,0.08670646550000072,0.002073105833333422,-0.0846333596666673,,,unclassified
Smarcb1,-0.04011343925000066,0.013829047499999803,0.05394248675000046,,,unclassified
Fuca2,0.5209935372499999,0.026337085749999822,-0.49465645150000004,0.05055165537948298,0.05055165537948298,near_complete_rescue
Phc2,-0.18234886399999972,-0.08931557724999806,0.09303328675000166,,,unclassified
Gldc,0.015025038999999296,0.01853206950000086,0.0035070305000015622,,,unclassified
Scarb1,0.09995509616666709,-0.052808104166667036,-0.15276320033333413,,,unclassified
C2,0.23649919649999962,0.10221961099999977,-0.13427958549999985,,,unclassified
Prps1,0.052823648000002166,0.05148791550000009,-0.0013357325000020737,,,unclassified
Lrrn1,0.003723059999999556,-0.17814350050000094,-0.1818665605000005,,,unclassified
Rps5,-0.1778276399999985,0.009576644999999218,0.18740428499999773,,,unclassified
Ndufb11,0.01133823849999871,0.1295182526666654,0.11818001416666668,,,unclassified
Atp5c1,0.10062247175000039,-0.07795220750000009,-0.17857467925000048,,,unclassified
Sec23b,0.061210514499999036,0.0014960520000002475,-0.05971446249999879,,,unclassified
Tbc1d15,-0.3332813233333347,0.05872483349999946,0.3920061568333342,,,unclassified
Ceacam11,0.061014552999999694,-0.07960860825000005,-0.14062316124999974,,,unclassified
Hspa5,0.03123650950000112,0.14466966724999963,0.11343315774999851,,,unclassified
Ankrd10,-0.26301278324999977,-0.1640878392499996,0.09892494400000018,,,unclassified
Cd9,0.03298342300000101,0.04679373799999986,0.013810314999998852,,,unclassified
Ifrd1,-0.13751886799999902,-0.3551408880000011,-0.21762202000000208,,,unclassified
Kars,-0.1063778984999999,-0.22396817049999918,-0.11759027199999927,,,unclassified
Pfkp,0.11092001599999968,0.0070163900000004276,-0.10390362599999925,,,unclassified
Ddx18,-0.0075518745000007215,-0.02389735933333359,-0.01634548483333287,,,unclassified
Cd34,-0.4087030649999992,-0.09317513399999999,0.3155279309999992,,,unclassified
Nup85,-0.050117228750000464,-0.08390433350000048,-0.03378710475000002,,,unclassified
Sav1,-0.21500608900000096,0.007129995750002394,0.22213608475000335,,,unclassified
Adm,-0.44834568899999994,-0.08260295500000048,0.36574273399999946,,,unclassified
Raf1,-0.054206223333332915,-0.018526034000000635,0.03568018933333228,,,unclassified
Arpc1a,0.07344528899999858,0.24491735800000036,0.17147206900000178,,,unclassified
Adam15,0.06828105150000141,-0.18424692250000163,-0.25252797400000304,,,unclassified
Smad1,-0.28432189424999965,-0.10402198725000034,0.18029990699999932,,,unclassified
Rab1a,-0.0733003090000004,0.15991318650000075,0.23321349550000114,,,unclassified
Zfand5,0.04514045150000001,0.022866555000000233,-0.02227389649999978,,,unclassified
Tpst2,-0.08256607000000127,0.45108497000000014,0.5336510400000014,,,unclassified
Ap1s1,0.02965119699999974,0.04365617800000088,0.014004981000001138,,,unclassified
Rps15,-0.18394149000000048,-0.06279085999999978,0.1211506300000007,,,unclassified
Pdhb,0.09410524374999962,0.04320330849999987,-0.05090193524999975,,,unclassified
Map4,-0.050309432999998904,-0.05202812849999994,-0.0017186955000010329,,,unclassified
Mrpl20,0.1458595994999996,0.1312455915000008,-0.01461400799999879,,,unclassified
Adam9,0.0025792479999999784,0.5684451820000014,0.5658659340000014,,,unclassified
Sarnp,-0.2043464978333347,-0.031116417333334034,0.17323008050000066,,,unclassified
Vipas39,-0.0024352082500023187,-0.02217374099999958,-0.019738532749997262,,,unclassified
Lrrc4,0.09681724300000027,0.14218471949999945,0.04536747649999917,,,unclassified
Syngr3,0.016395938749999672,-0.02636555574999999,-0.042761494499999664,,,unclassified
Rpl27,-0.162790643000001,0.07177626100000012,0.23456690400000113,,,unclassified
Eif3d,0.20687792000000016,-0.02136486799999915,-0.2282427879999993,,,unclassified
Hist1h1c,0.18467978716666522,0.27292467399999865,0.08824488683333342,,,unclassified
Ywhaz,0.08492344514285577,0.1536163291428565,0.06869288400000073,,,unclassified
Mpdu1,0.03364432550000007,0.049862581500000225,0.016218256000000153,,,unclassified
Nnt,-0.21260925849999968,0.1595071347500001,0.3721163932499998,,,unclassified
Kti12,-0.11517784900000017,-0.13953909150000054,-0.02436124250000038,,,unclassified
Nsg2,0.06318289850000003,0.07218500300000041,0.009002104500000385,,,unclassified
Tmed3,-0.15180945149999836,0.1888709100000021,0.3406803615000005,,,unclassified
Fuca1,0.2944582904999997,0.1671439966666668,-0.12731429383333293,,,unclassified
Slc35a4,0.01311671250000046,0.10490177550000013,0.09178506299999967,,,unclassified
Cd83,-0.195758056499999,-0.012250203499999834,0.18350785299999917,,,unclassified
Cox8a,0.05495405183333446,-0.00936116666666642,-0.06431521850000088,,,unclassified
Fkbp8,0.02219958549999923,0.010701282499999465,-0.011498302999999765,,,unclassified
Sparcl1,0.3052459479999996,0.2781685629999995,-0.02707738500000012,,,unclassified
Orc3,0.0749773376666667,0.02980988050000022,-0.04516745716666648,,,unclassified
Trim59,-0.2905670725,0.20819137599999848,0.4987584484999985,,,unclassified
Txn1,-0.02034787150000028,-0.08836003600000097,-0.0680121645000007,,,unclassified
Rrm2,-0.31895401966666803,-0.19709458783333478,0.12185943183333325,,,unclassified
Lox,-0.07342779049999848,0.18153569883333276,0.25496348933333124,,,unclassified
Ccnd2,0.4557309739285724,0.3557462261428572,-0.0999847477857152,,,unclassified
Fkbp5,-0.1895601159999991,-0.3471737080000006,-0.15761359200000147,,,unclassified
Polr1b,0.08807009750000017,-0.09736769850000027,-0.18543779600000043,,,unclassified
Dnpep,0.07597308689999949,0.1370721838999991,0.0610990969999996,,,unclassified
Errfi1,-0.49462508475,-0.29311735824999907,0.20150772650000093,,,unclassified
Prnp,0.6788017825000008,0.6714898675000001,-0.007311915000000724,0.9892282030063752,0.9892282030063752,persistent_residual
Efr3a,0.16817061016666557,0.2752592293333347,0.10708861916666912,,,unclassified
Aplp1,0.14497093874999933,0.28876544274999993,0.1437945040000006,,,unclassified
Apex1,-0.17570739816666503,0.04363471383333284,0.21934211199999787,,,unclassified
Mmp2,0.3857543225000004,0.7519248699999999,0.36617054749999944,,,unclassified
Anxa7,0.02861926366666534,-0.009596884333332945,-0.038216147999998284,,,unclassified
Reg2,-0.15278799599999981,-0.11980992749999952,0.03297806850000029,,,unclassified
Dhx30,-0.20828441837499945,0.062239875624999996,0.27052429399999944,,,unclassified
Rps6,-0.3002440015000003,-0.22002914549999986,0.08021485600000045,,,unclassified
Atp5j,-0.11682666000000097,0.0761671299999982,0.19299378999999917,,,unclassified
Dhx15,-0.03099918774999999,-0.18174044250000065,-0.15074125475000066,,,unclassified
Hspa4,0.15364388583333177,0.41667825683333426,0.2630343710000025,,,unclassified
Laptm4b,0.329743083166667,0.08046595350000096,-0.24927712966666604,,,unclassified
Olig1,0.0982946379999996,-0.054768805499999296,-0.1530634434999989,,,unclassified
Srsf3,-0.1716969442500007,0.009791856416667244,0.18148880066666795,,,unclassified
Hmgb3,-0.2739533260000009,-0.17990469999999803,0.09404862600000286,,,unclassified
Vcl,-0.22194043799999896,0.11881278974999887,0.34075322774999783,,,unclassified
Nr2f2,0.060199384166668146,0.13552385433333214,0.07532447016666399,,,unclassified
Rad21,-0.04345533699999926,0.09366565900000001,0.13712099599999927,,,unclassified
Cops4,0.11958339449999933,0.04373516650000031,-0.07584822799999902,,,unclassified
Fbln5,-0.1478015500000005,0.17055399500000235,0.31835554500000285,,,unclassified
Rab31,0.26492381600000137,0.06407617500000029,-0.20084764100000108,,,unclassified
Prdx4,0.03700998583333259,0.09269890849999918,0.055688922666666585,,,unclassified
Serpinf1,0.05045884749999985,0.14806841999999953,0.09760957249999969,,,unclassified
Tpbpb,0.006816002749999939,-0.0462403917500005,-0.05305639450000044,,,unclassified
Trap1,0.11003025250000054,-0.1297905802499999,-0.23982083275000043,,,unclassified
Kansl2,0.17746102449999945,0.13975859800000023,-0.03770242649999922,,,unclassified
Pes1,-0.1095192384999999,0.09256649324999966,0.20208573174999955,,,unclassified
Rbbp9,-0.13367155599999947,0.023789944499999827,0.1574615004999993,,,unclassified
Vdac3,-0.10603507999999984,-0.06310492999999973,0.04293015000000011,,,unclassified
Rbmxl1,-0.300614426000001,-0.17718531899999945,0.12342910700000154,,,unclassified
Plekhb1,-0.07240485800000052,-0.12175276550000014,-0.04934790749999962,,,unclassified
Rdx,-0.18473397566666705,-0.046214469499998856,0.1385195061666682,,,unclassified
Mesdc2,-0.2031465085000015,0.06406806500000073,0.2672145735000022,,,unclassified
Apba3,0.06863379100000078,0.04682885050000074,-0.021804940500000036,,,unclassified
Ldhb,0.22392883062500069,0.2791430170000009,0.055214186375000196,,,unclassified
Adh5,0.1225998964999988,0.04149555300000074,-0.08110434349999807,,,unclassified
Pnrc2,0.15776933299999918,0.34927698474999946,0.19150765175000029,,,unclassified
Gm2a,0.27439814600000023,0.19210795299999894,-0.08229019300000129,,,unclassified
Sec61a1,0.1540717143333339,-0.11551340091666695,-0.26958511525000084,,,unclassified
Napa,0.2362526384999999,0.06868375774999969,-0.1675688807500002,,,unclassified
Car1,0.27482612699999986,-0.11209116100000038,-0.38691728800000025,,,unclassified
Cyp4b1,0.011572069500000559,-0.1108002964999999,-0.12237236600000045,,,unclassified
Inpp5k,0.020572885833333387,0.1514100496666675,0.1308371638333341,,,unclassified
Rpsa,0.0016488617500005631,-0.050931812750000915,-0.05258067450000148,,,unclassified
Snrpc,0.0790035619999987,-0.04773138949999911,-0.1267349514999978,,,unclassified
Nelfcd,-0.13183412249999993,-0.09286035049999963,0.038973772000000295,,,unclassified
Kifc3,0.09994184050000143,0.15531588099999993,0.0553740404999985,,,unclassified
Il33,0.2986818014999999,0.1866051044999999,-0.112076697,,,unclassified
Crk,-0.07751836529999956,0.05206674749999962,0.12958511279999918,,,unclassified
Phb2,0.03623147649999936,-0.02021382283333395,-0.05644529933333331,,,unclassified
Aqp1,0.35862264550000056,0.21936074400000116,-0.1392619014999994,,,unclassified
Gpd1,-0.033435987499999875,0.0362744396250001,0.06971042712499997,,,unclassified
Glb1,0.03481314800000046,0.21193557000000052,0.17712242200000006,,,unclassified
Sipa1,-0.17920117300000005,-0.2581072915000009,-0.07890611850000084,,,unclassified
Taz,0.09285948800000021,0.11000128599999925,0.017141797999999042,,,unclassified
Usp14,-0.09523593966666688,-0.09848890650000008,-0.003252966833333204,,,unclassified
Glud1,-0.09743635250000082,0.000648666499998285,0.09808501899999911,,,unclassified
Imp3,-0.1615463935000001,0.18052220399999896,0.34206859749999907,,,unclassified
Ptn,-0.46160689350000084,-0.3403722954999999,0.12123459800000091,,,unclassified
Magoh,-0.2501431159999985,0.10822234099999939,0.3583654569999979,,,unclassified
Surf4,-0.04517289490000209,-0.04134533060000223,0.003827564299999864,,,unclassified
Mcm4,-0.13224519924999978,0.09546566100000131,0.2277108602500011,,,unclassified
Gosr1,-0.06034703425000032,-0.02403287525000053,0.03631415899999979,,,unclassified
Reps1,-0.14970039800000023,-0.10673993949999971,0.04296045850000052,,,unclassified
Rpl37a,-0.5327294781666652,-0.057505912833333284,0.4752235653333319,0.10794580587361918,0.10794580587361918,near_complete_rescue
Rpl19,-0.06498861999999939,-0.04012140000000031,0.02486721999999908,,,unclassified
Spcs1,0.08927883566666495,0.1241559334999991,0.03487709783333415,,,unclassified
Fstl1,-0.17755039999999767,0.16157369999999815,0.3391240999999958,,,unclassified
Nsdhl,0.02787149049999904,-0.5001497529999988,-0.5280212434999978,,,unclassified
Sh3bp5l,0.07323599700000027,0.06431892750000046,-0.008917069499999819,,,unclassified
Zbtb17,0.0016486615000008698,-0.23304449150000117,-0.23469315300000204,,,unclassified
Adh1,-0.14956966500000046,-0.022649787500000684,0.12691987749999978,,,unclassified
Pin1,0.30726782099999994,0.10583418299999892,-0.20143363800000103,,,unclassified
Vac14,0.3246463679999998,-0.0490959869999994,-0.3737423549999992,,,unclassified
Olig2,0.036782260499999886,0.15593401050000022,0.11915175000000033,,,unclassified
Eif3i,-0.16694951949999925,0.16789282799999938,0.33484234749999864,,,unclassified
Lrrc59,0.23721889750000003,-0.09911507250000007,-0.3363339700000001,,,unclassified
Mpzl2,0.02556758016666727,-0.05224572416666717,-0.07781330433333444,,,unclassified
Tie1,-0.16264655099999992,-0.4279204935000003,-0.26527394250000036,,,unclassified
Psmb7,0.18803280500000064,0.09828401999999947,-0.08974878500000116,,,unclassified
Sec13,0.08700062800000019,0.004094784499999449,-0.08290584350000074,,,unclassified
Klhl13,0.6019522182500001,0.4648176125000001,-0.13713460575000003,0.7721835694057599,0.7721835694057599,partial_rescue_residual
Rpl35,-0.14135772224999954,-0.07237107841666557,0.06898664383333397,,,unclassified
Cnbp,-0.036686524250001185,7.868900000040924e-05,0.036765213250001594,,,unclassified
Aurkaip1,0.16050754149999946,0.13410770600000177,-0.026399835499997693,,,unclassified
Coro1a,-0.22811574950000058,0.14507221433333406,0.37318796383333463,,,unclassified
Dctn3,0.18016553300000027,0.15475333499999877,-0.025412198000001496,,,unclassified
Nadk,0.14929066474999786,0.028258274000000583,-0.12103239074999728,,,unclassified
Btg2,0.03804379875000041,0.0002067164999992599,-0.03783708225000115,,,unclassified
Mcm6,-0.259504143,-0.11232453799999931,0.1471796050000007,,,unclassified
Stk38,-0.07311189149999997,0.1659946115000004,0.23910650300000036,,,unclassified
Cdkn2d,0.10042414149999868,-0.09633004300000003,-0.1967541844999987,,,unclassified
Vps16,0.0905685190000014,-0.07165665150000144,-0.16222517050000285,,,unclassified
Gja4,-0.1859051230000004,-0.11526587849999981,0.07063924450000059,,,unclassified
Tubb5,0.22649669925000104,0.04094232875000081,-0.18555437050000023,,,unclassified
Capn2,-0.17395149800000098,-0.06354652150000106,0.11040497649999992,,,unclassified
Tk1,0.2337976010000009,0.26223900150000024,0.028441400499999325,,,unclassified
Pex12,-0.024148895499999767,-0.0716249539999998,-0.04747605850000003,,,unclassified
Snx1,0.0319727985000009,0.10619877299999914,0.07422597449999824,,,unclassified
Tmem19,-0.009386979500000336,0.002395550833332649,0.011782530333332986,,,unclassified
Abcb9,0.009247328999999915,-0.015607890833332583,-0.024855219833332498,,,unclassified
Capn10,0.14042572425000088,-0.09813049125000006,-0.23855621550000095,,,unclassified
Pdyn,0.002014032499999985,-0.16933841650000048,-0.17135244900000046,,,unclassified
Scoc,-0.09954116149999948,0.05711041525000038,0.15665157674999985,,,unclassified
Ets2,-0.14852026850000044,-0.027778344000001454,0.12074192449999899,,,unclassified
Atp5j2,-0.1405739227500007,0.06945326175000055,0.21002718450000124,,,unclassified
Polr2g,0.2952196305000001,0.22722916949999927,-0.06799046100000083,,,unclassified
Perp,0.21713386049999972,0.20481251,-0.012321350499999717,,,unclassified
Lamtor3,0.24324032750000057,0.025523819000000003,-0.21771650850000057,,,unclassified
Tnfaip2,0.13037524050000027,0.233316434999999,0.10294119449999872,,,unclassified
Ctns,0.10857250250000039,0.053752657000000426,-0.054819845499999964,,,unclassified
Slc26a6,0.10279543399999902,0.01024252850000007,-0.09255290549999895,,,unclassified
Rps4x,0.014217921250001098,-0.012037115999998349,-0.026255037249999447,,,unclassified
Atp5o,0.22276877399999861,-0.02292134974999982,-0.24569012374999843,,,unclassified
Ap1b1,0.15669230550000002,0.07578059049999908,-0.08091171500000094,,,unclassified
Uba2,-0.10354239062499815,0.07703743837500099,0.18057982899999914,,,unclassified
Wdr45b,0.055514662000000214,0.015366423999999768,-0.04014823800000045,,,unclassified
Psmc3,0.15981363950000116,-0.004584796499999655,-0.1643984360000008,,,unclassified
Gart,0.02830668183333529,-0.10693166099999907,-0.13523834283333436,,,unclassified
Mrpl28,0.17475453549999997,0.10432107083333442,-0.07043346466666556,,,unclassified
Ndufc1,0.07296778449999941,0.10855135775000058,0.035583573250001166,,,unclassified
Rgs4,-0.6557634305000004,0.09857566216666669,0.7543390926666671,-0.15032198744523712,0.15032198744523712,direction_reversal
Dnaja1,0.0068280299999976535,0.0020335992499997957,-0.004794430749997858,,,unclassified
Plod1,-0.1332400904999993,0.07671029149999953,0.20995038199999883,,,unclassified
Psmc4,-0.0868005807500003,0.013279074000000612,0.10007965475000091,,,unclassified
Prdx3,0.11093525499999934,0.027585157499999013,-0.08335009750000033,,,unclassified
Nfib,0.16339689387499945,0.20902255949999926,0.04562566562499981,,,unclassified
Scamp3,0.3593968949999997,0.13136354550000107,-0.22803334949999865,,,unclassified
Il2rg,-0.11892605424999925,0.1629430357499997,0.28186908999999893,,,unclassified
Reg3b,0.16707785874999992,-0.1799043562499998,-0.3469822149999997,,,unclassified
Mmp9,-0.94369869325,-1.0022338844999998,-0.05853519124999984,1.0620274158146927,1.0620274158146927,persistent_residual
Shcbp1,-0.06455463700000053,-0.14650950499999915,-0.08195486799999863,,,unclassified
Slc25a3,0.02668411500000012,0.005708325000000514,-0.020975789999999606,,,unclassified
Ebf1,-0.022903855166667597,-0.06732145383333332,-0.044417598666665725,,,unclassified
Litaf,0.014307120250000693,0.09130811874999978,0.07700099849999908,,,unclassified
Sh3bp4,-0.25694614850000086,0.009080064499999096,0.26602621299999996,,,unclassified
Clca1,-0.023143227250000287,-0.1755858662499996,-0.15244263899999932,,,unclassified
Ap1m1,0.05986807600000077,-0.14496210099999907,-0.20483017699999984,,,unclassified
Ugdh,-0.34869719200000127,-0.04173822050000098,0.3069589715000003,,,unclassified
Nusap1,0.1263135129999995,-0.05845876999999966,-0.18477228299999915,,,unclassified
Rars,0.3545315210000002,0.12028599700000164,-0.23424552399999854,,,unclassified
Mllt11,-0.19132404474999998,-0.1971469037500011,-0.005822859000001124,,,unclassified
Abhd4,0.1831795025000016,0.12917269100000084,-0.05400681150000075,,,unclassified
Slc27a2,-0.12312891849999996,-0.353359106000001,-0.23023018750000102,,,unclassified
Stambp,-0.08072889225000068,0.1065374134999999,0.18726630575000058,,,unclassified
Serpinb1a,0.22946929624999957,0.37699369749999967,0.1475244012500001,,,unclassified
Adk,-0.10945207075000063,0.20588108037499886,0.3153331511249995,,,unclassified
Sec22a,0.06313679100000069,0.08582500400000015,0.022688212999999458,,,unclassified
Prelp,-0.10891245274999939,0.5403228727500018,0.6492353255000012,,,unclassified
Kctd20,-0.02996800749999995,-0.04743869616666707,-0.017470688666667122,,,unclassified
Crisp1,-0.20956499399999995,0.06546856900000009,0.27503356300000004,,,unclassified
Crip1,-0.5583651019999998,-0.32382120699999994,0.23454389499999984,0.5799452828267911,0.5799452828267911,partial_rescue_residual
Ufc1,-0.016852033500001085,-0.052468173500001214,-0.03561614000000013,,,unclassified
Atp6v0e,0.2444956299999994,0.26096819500000024,0.016472565000000827,,,unclassified
Cyfip1,-0.19156156450000061,-0.1338599099999982,0.05770165450000242,,,unclassified
Cd81,-0.0687713100000007,0.2706152899999985,0.3393865999999992,,,unclassified
Nfe2l1,0.18077378950000167,0.06808357400000098,-0.11269021550000069,,,unclassified
Cirbp,0.1747336000000006,0.17574434649999926,0.0010107464999986604,,,unclassified
Dok2,0.16166228999999976,-0.015906613999999486,-0.17756890399999925,,,unclassified
Wwox,0.1369845990000007,-0.13078043683333274,-0.26776503583333344,,,unclassified
Mif,0.30866006500000154,-0.09580668499999945,-0.404466750000001,,,unclassified
Uqcrb,0.19327803825000167,0.20686033324999897,0.013582294999997302,,,unclassified
Sh3gl1,-0.04204906799999897,0.04071223699999926,0.08276130499999823,,,unclassified
Prkcsh,0.0781718600000012,-0.10917578250000126,-0.18734764250000246,,,unclassified
Man2b1,0.30600570150000017,0.17404518975000016,-0.13196051175,,,unclassified
