gene,environments,mean_suppression_fraction,categories,cross_environment_retention_candidate
PTN,2,0.5090468377443607,partially_retained,True
PTPN12,1,0.9934147348570014,suppressed,False
PTPN23,1,1.7537865228352443,suppressed,False
PTPN3,1,0.6045446815092074,partially_retained,False
PTPN5,2,-0.05533927028715868,enhanced_or_reprogrammed,True
PTPRB,2,0.6200322735381085,partially_retained;suppressed,True
PTPRD,2,0.6246281145571778,partially_retained,True
PTPRD-AS1,1,0.3214169711989484,partially_retained,False
PTPRF,2,0.672515839100807,partially_retained;suppressed,True
PTPRG-AS1,1,1.616780146145268,suppressed,False
PTPRH,2,1.221726902477558,suppressed,False
PTPRJ,1,1.6042024536591515,suppressed,False
PTPRN,2,0.9336853933048568,partially_retained;suppressed,True
PTPRN2,1,0.4788335871310524,partially_retained,False
PTPRR,1,0.8896109451036811,suppressed,False
PTPRZ1,1,0.06738275222038737,fully_retained,False
PURPL,2,0.5515458866481553,partially_retained;suppressed,True
PVR,2,0.6861010615102717,partially_retained,True
PVT1,2,0.049436220955067944,enhanced_or_reprogrammed;partially_retained,True
PXK,1,0.38654643166079405,partially_retained,False
PXN,1,1.0115054800878573,suppressed,False
PYGB,2,0.7669595862289026,partially_retained;suppressed,True
PYGL,1,0.5216118756296342,partially_retained,False
QPCTL,1,1.0540733307591745,suppressed,False
QPRT,2,1.0461825409725298,suppressed,False
QRICH2,2,1.2860642921845138,suppressed,False
R3HDM2,1,0.7887634330609873,suppressed,False
RAB11FIP1,1,0.5329029442618712,partially_retained,False
RAB11FIP2,1,0.3969790318050628,partially_retained,False
RAB11FIP5,1,1.1483850302720757,suppressed,False
RAB20,2,0.8244575663068011,suppressed,False
RAB27A,1,0.6665018450257427,partially_retained,False
RAB29,2,0.8642495509736827,suppressed,False
RAB30,1,0.5059751391769431,partially_retained,False
RAB32,2,0.7606559798950367,suppressed,False
RAB33A,2,0.862757120331103,suppressed,False
RAB33B-AS1,2,0.600527980884419,partially_retained;suppressed,True
RAB38,1,0.12243914362335784,fully_retained,False
RAB39B,1,0.7107933505063893,partially_retained,False
RAB3D,1,0.5398081335334046,partially_retained,False
RAB3IL1,2,1.4253450067636537,suppressed,False
RAB42,1,2.0136628489748336,suppressed,False
RAB9B,1,1.0093577868410017,suppressed,False
RABL6,1,0.9282126680596281,suppressed,False
RAD9B,1,1.4109631870149095,suppressed,False
RADX,1,0.7846550068735691,suppressed,False
RAI14,1,0.3482336168534834,partially_retained,False
RAI2,2,0.41453299871455196,partially_retained,True
RALA,1,0.9746103058930908,suppressed,False
RALGAPA1,1,0.494644065828867,partially_retained,False
RAMP2,2,0.3934141691521025,partially_retained,True
RAMP2-AS1,1,0.4893015306057288,partially_retained,False
RAMP3,1,1.1942221071443733,suppressed,False
RANBP17,1,0.48342803373478727,partially_retained,False
RAP2A,2,1.3031462256065607,suppressed,False
RAP2C-AS1,2,0.908081078396407,suppressed,False
RAPGEF2,1,0.9028308685842501,suppressed,False
RAPGEFL1,1,0.8583756844163714,suppressed,False
RASA4B,2,0.11840073269091478,enhanced_or_reprogrammed;partially_retained,True
RASAL2-AS1,1,1.6548916392652786,suppressed,False
RASD1,1,0.6933548443296351,partially_retained,False
RASD2,1,-0.2901550946848632,enhanced_or_reprogrammed,False
RASGRF1,1,0.23500637356470377,fully_retained,False
RASGRF2,2,0.7001232193624303,partially_retained,True
RASGRP1,1,0.5651340924419491,partially_retained,False
RASL11A,2,1.2108854307296686,suppressed,False
RASL11B,2,0.7986997604618931,partially_retained;suppressed,True
RASL12,1,0.8094782259957933,suppressed,False
RASSF2,2,0.18682389424673124,enhanced_or_reprogrammed;partially_retained,True
RASSF5,1,1.1026745148557926,suppressed,False
RASSF6,1,0.9719551853541887,suppressed,False
RASSF7,1,0.3996826573043354,partially_retained,False
RBCK1,1,0.8700983891168244,suppressed,False
RBM38,1,0.647480297292504,partially_retained,False
RBM43,1,0.864748630838808,suppressed,False
RBM47,1,0.7849052458929349,suppressed,False
RBMS3,2,0.41267583656420087,partially_retained,True
RBMS3-AS2,2,0.7560520432891507,partially_retained;suppressed,True
RBMS3-AS3,1,-0.1413609335646533,enhanced_or_reprogrammed,False
RBP1,1,1.010456731156135,suppressed,False
RCAN2,1,-0.015703973826407314,enhanced_or_reprogrammed,False
RDH10,1,0.06890702602709231,fully_retained,False
RDH10-AS1,1,0.43563760594262724,partially_retained,False
RDH11,1,0.7650335684623878,suppressed,False
REC8,1,1.1826120961551088,suppressed,False
RECK,1,0.8717340562877952,suppressed,False
RECQL4,1,0.5308043459926041,partially_retained,False
REEP2,1,0.16256949159495815,fully_retained,False
RELL2,2,0.9038257219565602,suppressed,False
RELT,1,1.2248801743260216,suppressed,False
RENBP,1,1.1732223511620545,suppressed,False
RET,1,0.837014647642158,suppressed,False
RETREG1,1,0.608880852448102,partially_retained,False
RETSAT,1,0.7250978509284798,partially_retained,False
REXO2,1,0.43868444068713797,partially_retained,False
RFLNA,1,0.017080661814648068,fully_retained,False
RFPL1S,1,0.9133965184618581,suppressed,False
RFX2,2,0.8490279355043793,partially_retained;suppressed,True
RFX3-AS1,1,0.48275145435799205,partially_retained,False
RGCC,1,0.34456807997164285,partially_retained,False
RGL2,1,0.1772808480479542,fully_retained,False
RGMA,1,0.7138750146773136,partially_retained,False
RGPD1,1,1.1708294952479368,suppressed,False
RGPD2,1,0.5859583005322394,partially_retained,False
RGS1,2,-0.4544961524577882,enhanced_or_reprogrammed,True
RGS10,2,0.6994419685482791,partially_retained;suppressed,True
RGS12,1,0.49529300428558676,partially_retained,False
RGS16,1,1.08506106252822,suppressed,False
RGS2,1,0.9657716149866431,suppressed,False
RGS22,1,1.0591431905162825,suppressed,False
RHBDF2,2,0.6047105261198726,partially_retained,True
RHBDL2,2,1.0806632574756065,suppressed,False
RHOBTB3,1,0.7993351881143748,suppressed,False
RHOF,1,1.0502323858991744,suppressed,False
RHOQ,2,1.018522597086593,suppressed,False
RHPN2,2,0.6649072933914789,partially_retained,True
RIC3,1,1.1227454719540177,suppressed,False
RILPL1,1,0.9045676412935562,suppressed,False
RIMBP3,1,0.5088965975631269,partially_retained,False
RIMKLA,2,0.9924739761680957,suppressed,False
RIMS3,1,0.6996737229173042,partially_retained,False
RIMS4,2,1.0448769953238606,suppressed,False
RIN2,1,0.8982838263369997,suppressed,False
RING1,1,0.8058875390294858,suppressed,False
RINL,1,2.515406114186745,suppressed,False
RIPK4,2,0.6735798457825719,partially_retained;suppressed,True
RIPOR3,2,0.3845273160171144,partially_retained,True
RIT1,2,1.024720610725025,suppressed,False
RMI2,1,1.7453912798993674,suppressed,False
RN7SK,2,0.5110472086551977,partially_retained,True
RNASET2,1,0.7311449370132781,partially_retained,False
RND3,1,0.40695429363055335,partially_retained,False
RNF128,1,0.45326195240318823,partially_retained,False
RNF139-AS1,1,1.1285962812115136,suppressed,False
RNF14,1,0.876992394031948,suppressed,False
RNF157,2,1.1338027113608247,suppressed,False
RNF165,1,1.298279814359709,suppressed,False
RNF175,1,1.3083556518247397,suppressed,False
RNF180,1,0.25861673606244084,partially_retained,False
RNF185,1,0.8443686195928699,suppressed,False
RNF187,2,1.0131357663281375,suppressed,False
RNF19B,1,0.9896882220641101,suppressed,False
RNF32,1,0.8166047673865883,suppressed,False
RNF44,1,1.3731318324958184,suppressed,False
RNPC3,1,0.7017195348656788,partially_retained,False
RNPEPL1,1,0.8981478196063438,suppressed,False
ROBO2,1,-0.515008511128588,enhanced_or_reprogrammed,False
ROBO4,1,0.42604731159404075,partially_retained,False
ROR1,1,0.0900394860380469,fully_retained,False
RPF2,1,0.6229788436659459,partially_retained,False
RPL11P3,1,1.072177166481849,suppressed,False
RPL22P1,2,-0.0408970148047893,enhanced_or_reprogrammed;partially_retained,True
RPL23AP25,1,1.4751578919365402,suppressed,False
RPL37A-DT,1,0.7885907110040399,suppressed,False
RPLP0P2,2,1.0825764046792428,suppressed,False
RPP25,1,0.8309844143620652,suppressed,False
RPS12P5,1,-0.03626299113122067,enhanced_or_reprogrammed,False
RPS18P9,1,0.48762287847905483,partially_retained,False
RPS27L,2,0.3279595963441199,partially_retained,True
RPS2P17,1,0.07545220872492164,fully_retained,False
RPS2P46,1,0.4827219268385661,partially_retained,False
RPS2P5,2,-0.021640449324659694,enhanced_or_reprogrammed;fully_retained,True
RPS4XP16,1,0.16690847770811468,fully_retained,False
RPS6KA1,2,0.6800208592338407,partially_retained,True
RPS6KA5,2,0.7926154862232435,partially_retained;suppressed,True
RPS6KA6,1,0.0111174370482503,fully_retained,False
RRAD,1,0.5376867496766358,partially_retained,False
RRAGC,2,0.9657971179110588,suppressed,False
RRAGD,1,1.110192079434058,suppressed,False
RRM2B,2,0.5715909034264101,partially_retained,True
RRN3P1,1,0.9551818624283808,suppressed,False
RRP7BP,1,0.7921233007005369,suppressed,False
RSAD2,2,1.0091677719521224,partially_retained;suppressed,True
RSPO1,2,0.15949609357640127,fully_retained;partially_retained,True
RSPO2,2,0.0052796974418987674,enhanced_or_reprogrammed;fully_retained,True
RSPO3,2,-0.13329800560525035,enhanced_or_reprogrammed;partially_retained,True
RSRP1,2,0.6507885352620197,partially_retained,True
RTCA-AS1,2,0.8444409258943059,partially_retained;suppressed,True
RTL9,2,1.1114474311583602,partially_retained;suppressed,True
RTN1,1,0.7887291916207615,suppressed,False
RTN3,1,0.6330545513581236,partially_retained,False
RTN4,2,0.819920186578825,suppressed,False
RTN4RL2,2,0.47029526992996523,partially_retained,True
RTP4,1,0.28720193137991257,partially_retained,False
RTTN,1,1.3217032353366873,suppressed,False
RUBCNL,2,0.4731952362010778,partially_retained,True
RUNDC3B,1,0.8375829913612612,suppressed,False
RUNX1,1,1.0494218307006644,suppressed,False
RUNX1T1,2,0.15770806298220713,fully_retained;partially_retained,True
S100A10,1,0.23450682879318274,fully_retained,False
S100A13,2,0.47159112027549455,partially_retained,True
S100A16,2,0.444012120363665,partially_retained,True
S100A2,2,0.563422745036513,partially_retained,True
S100A3,2,1.0607800001657517,suppressed,False
S100A4,2,0.9906459287601572,suppressed,False
S100A6,2,0.13814050670390476,fully_retained,True
S1PR3,2,0.9507304850339366,suppressed,False
SAMD11,1,0.4645011197695691,partially_retained,False
SAMD13,1,0.9503124142747579,suppressed,False
SAMD15,1,1.0813842841831334,suppressed,False
SAMD4A,1,0.8321880170618039,suppressed,False
SAMD5,1,0.9229662141783024,suppressed,False
SAMD9L,1,0.005323554948414411,fully_retained,False
SAP30,2,1.1959257845836238,suppressed,False
SARDH,2,0.14666347994709467,enhanced_or_reprogrammed;partially_retained,True
SARS1,1,0.6865310377948053,partially_retained,False
SBF2-AS1,2,0.5938281602233071,partially_retained,True
SBNO1-AS1,1,0.9657966930321965,suppressed,False
SBSN,1,0.8620376240840328,suppressed,False
SC5D,1,0.605008774786476,partially_retained,False
SCARA5,2,0.504674484444218,partially_retained,True
SCARB1,2,0.7984405182848693,suppressed,False
SCARB2,1,0.5862703354623368,partially_retained,False
SCD,2,1.0182003501816845,suppressed,False
SCMH1,1,0.5406013220762433,partially_retained,False
SCN1B,2,0.6989379270846938,partially_retained;suppressed,True
SCN3A,1,0.10903537046765777,fully_retained,False
SCN3B,1,0.381992096947976,partially_retained,False
SCN9A,2,0.7538328921985389,partially_retained;suppressed,True
SCNN1B,1,0.7122875416931369,partially_retained,False
SCO2,1,0.6523379826687535,partially_retained,False
SCPEP1,2,0.8395937618487231,suppressed,False
SCRG1,1,0.1659191707578359,fully_retained,False
SCRN2,1,0.9587162047232893,suppressed,False
SCUBE2,2,0.21637191531103306,enhanced_or_reprogrammed;partially_retained,True
SDC2,1,0.6532796955811332,partially_retained,False
SDC3,1,1.2309186105593835,suppressed,False
SDC4,1,-0.1641957278926338,enhanced_or_reprogrammed,False
SDCBP,2,0.9515965937764947,suppressed,False
SDF2L1,1,0.4420564185706539,partially_retained,False
SEC11C,1,0.5548523921021418,partially_retained,False
SEC1P,1,-0.43726811472658356,enhanced_or_reprogrammed,False
SEC24B-AS1,2,0.7767446079070052,partially_retained;suppressed,True
SEC61G,2,0.7471503702321829,partially_retained;suppressed,True
SECTM1,2,0.5077918128012757,partially_retained,True
SEL1L,2,1.0278813486697103,suppressed,False
SELENON,1,1.0431937143900738,suppressed,False
SELENOP,1,1.2680768520608672,suppressed,False
SELPLG,1,0.5165759044750227,partially_retained,False
SEMA3A,2,0.690801360926312,partially_retained,True
SEMA3E,1,0.9495975254629833,suppressed,False
SEMA3F-AS1,1,0.6072305729822016,partially_retained,False
SEMA4B,2,1.0144470652633415,suppressed,False
SEMA4C,1,0.6221300726202932,partially_retained,False
SEMA4D,1,0.9943753130348664,suppressed,False
SEMA6D,2,1.1113266815987661,suppressed,False
SEMA7A,2,-0.2730742325974582,enhanced_or_reprogrammed,True
SENP7,1,0.46977678429652336,partially_retained,False
SEPHS2,2,1.0039776167556105,suppressed,False
SEPTIN3,1,0.40900545840835256,partially_retained,False
SEPTIN4,1,-0.1045166696750921,enhanced_or_reprogrammed,False
SEPTIN7,2,0.4708157877549139,partially_retained,True
SERAC1,1,1.074431576151046,suppressed,False
SERINC2,2,0.7651249707196934,partially_retained;suppressed,True
SERPINA1,1,0.11085782352415896,fully_retained,False
SERPINA3,1,0.3886728128867373,partially_retained,False
SERPINB7,2,0.04189256334268959,enhanced_or_reprogrammed;fully_retained,True
SERPINB8,2,0.4182824675742625,fully_retained;suppressed,True
SERPINB9P1,1,0.3673960751225882,partially_retained,False
SERPINE1,2,0.2539462799651322,fully_retained;partially_retained,True
SERPINE2,2,0.24909434744336884,fully_retained;partially_retained,True
SERPINF1,1,0.63051052716684,partially_retained,False
SERTAD4,2,0.6271382948618773,partially_retained,True
SERTAD4-AS1,1,0.6678123346382862,partially_retained,False
SERTM2,2,-0.004520361524717853,enhanced_or_reprogrammed;fully_retained,True
SESN1,2,0.5980839979409368,partially_retained,True
SESN2,2,0.8524121924004973,suppressed,False
SESN3,2,0.8336103202437457,suppressed,False
SETBP1,2,0.1731606075208752,fully_retained;partially_retained,True
SETD6,2,1.2067223439324308,suppressed,False
SEZ6,1,0.45855624980099396,partially_retained,False
SFXN2,2,0.8280819756832812,partially_retained;suppressed,True
SGCD,1,0.8008595783899295,suppressed,False
SGCG,2,0.8788340647655519,suppressed,False
SGK1,1,0.6016463760340947,partially_retained,False
SGMS1-AS1,1,0.4106795918088195,partially_retained,False
SGMS2,1,-0.12924705390954028,enhanced_or_reprogrammed,False
SGO1,1,1.8196085825697454,suppressed,False
SGTB,1,0.34282764772345176,partially_retained,False
SH2D3C,1,1.4391296997634204,suppressed,False
SH2D5,2,0.95637544903532,suppressed,False
SH3BGRL3,1,0.36515012837985206,partially_retained,False
SH3BP2,1,1.1066690770655732,suppressed,False
SH3D21,1,1.2019214480300988,suppressed,False
SHB,1,0.4056321952101918,partially_retained,False
SHC2,2,1.0227152415556786,suppressed,False
SHCBP1,1,1.9595844776582827,suppressed,False
SHF,1,0.6306768418618383,partially_retained,False
SHISA2,2,0.4932936758373356,partially_retained,True
SHISA3,2,0.8212476393900778,partially_retained;suppressed,True
SHLD2P1,2,0.8776672599428427,partially_retained;suppressed,True
SHMT1,1,0.08456312583800096,fully_retained,False
SHMT2,1,0.4675000685792551,partially_retained,False
SHPRH,1,0.5721465556132908,partially_retained,False
SHROOM1,1,-0.06468344885116051,enhanced_or_reprogrammed,False
SHROOM4,2,1.5010933173350889,suppressed,False
SIAE,1,1.1637337711029585,suppressed,False
SIM1,1,0.6169972848790015,partially_retained,False
SIPA1L2,2,0.4580921116910205,partially_retained,True
SIRT1,1,0.5819219596465623,partially_retained,False
SIX2,2,0.3428071289619304,partially_retained,True
SIX5,1,1.1970334293354015,suppressed,False
SKAP2,1,0.5291720751106803,partially_retained,False
SKP2,1,0.6422334580862903,partially_retained,False
SLBP-DT,1,0.5347601718118847,partially_retained,False
SLC10A4,1,1.201093436949389,suppressed,False
SLC10A7,1,1.02764902368325,suppressed,False
SLC12A4,1,0.5732622519495851,partially_retained,False
SLC12A8,2,0.21531421750115176,fully_retained;partially_retained,True
SLC14A1,1,-0.6147741146892798,enhanced_or_reprogrammed,False
SLC15A4,1,1.0266621104507976,suppressed,False
SLC16A1,1,0.6130424066940665,partially_retained,False
SLC16A10,1,1.397884921004313,suppressed,False
SLC16A11,1,0.43443214835953303,partially_retained,False
SLC16A14,1,0.3905958068876886,partially_retained,False
SLC16A3,2,0.3612906848869319,enhanced_or_reprogrammed;suppressed,True
SLC16A9,2,0.6120973034258409,partially_retained;suppressed,True
SLC17A5,1,0.6855033275440765,partially_retained,False
SLC18B1,1,0.3460587902950307,partially_retained,False
SLC1A1,2,-0.07773299528110211,enhanced_or_reprogrammed,True
SLC1A2,1,0.3659860544429402,partially_retained,False
SLC1A4,1,0.46046806963774334,partially_retained,False
SLC1A5,1,0.5276434547920278,partially_retained,False
SLC1A7,1,0.1065035723883222,fully_retained,False
SLC20A1,2,0.11892406163930946,enhanced_or_reprogrammed;partially_retained,True
SLC20A2,1,0.5849574769289594,partially_retained,False
SLC22A1,1,1.6855393455701115,suppressed,False
SLC22A18,1,0.4713188304908187,partially_retained,False
SLC22A31,1,0.7072836461357603,partially_retained,False
SLC22A4,1,0.7002598502418134,partially_retained,False
SLC22A5,1,0.7111029679130725,partially_retained,False
SLC23A1,1,1.1932037683516448,suppressed,False
SLC25A13,2,0.900166196819965,suppressed,False
SLC25A21-AS1,2,0.9747185373696675,suppressed,False
SLC25A27,1,1.023430868735544,suppressed,False
SLC25A30,1,0.9807370177237285,suppressed,False
SLC25A33,1,0.9269862960868185,suppressed,False
SLC25A4,1,0.42027728812125,partially_retained,False
SLC25A51,1,0.7987431745298292,suppressed,False
SLC26A4-AS1,1,0.9225433981893543,suppressed,False
SLC26A6,1,1.359346729300011,suppressed,False
SLC28A2,1,0.4464642301731727,partially_retained,False
SLC2A1,2,0.6105447478614356,partially_retained,True
SLC2A11,1,1.3165205895078298,suppressed,False
SLC2A13,2,0.8576891892809584,partially_retained;suppressed,True
SLC2A14,2,0.8555891757802393,suppressed,False
SLC2A3,2,0.5725442757811381,partially_retained,True
SLC2A5,1,0.38007469462075694,partially_retained,False
SLC2A6,1,0.589152558870967,partially_retained,False
SLC30A3,1,0.7900395982397121,suppressed,False
SLC31A1,2,0.29872257232458366,fully_retained;partially_retained,True
SLC31A2,1,0.8008853630317601,suppressed,False
SLC35E1,1,0.7213077832831811,partially_retained,False
SLC35E2A,1,0.3220365260841943,partially_retained,False
SLC35F3,2,0.6196243008529227,partially_retained,True
SLC35F6,2,0.6738081089793655,partially_retained;suppressed,True
SLC36A1,1,0.9280453639706109,suppressed,False
SLC37A2,1,0.9771087164727654,suppressed,False
SLC37A4,1,0.7762818946467387,suppressed,False
SLC38A11,2,0.7879789854675192,partially_retained;suppressed,True
SLC38A4,1,0.8202138769287612,suppressed,False
SLC38A5,2,0.5166871358823697,partially_retained,True
SLC38A6,2,0.7841274876597716,partially_retained;suppressed,True
SLC38A7,2,1.092482536221846,suppressed,False
SLC39A14,2,0.5760645989313239,partially_retained,True
SLC39A8,2,0.1615664192573354,enhanced_or_reprogrammed;partially_retained,True
SLC3A2,2,0.9871823398244639,suppressed,False
SLC40A1,1,0.07363904822673017,fully_retained,False
SLC41A1,1,1.047743603747179,suppressed,False
SLC41A2,1,0.9582055984703708,suppressed,False
SLC43A3,2,0.4630062325363336,partially_retained,True
SLC49A4,1,0.7398092481410588,partially_retained,False
SLC4A11,1,0.4925346665446,partially_retained,False
SLC4A2,1,1.0824987233481176,suppressed,False
SLC4A4,1,1.757221586459511,suppressed,False
SLC5A12,1,1.1680297575106078,suppressed,False
SLC5A2,1,1.2792344760262002,suppressed,False
SLC5A3,1,1.1102025449246975,suppressed,False
SLC66A1L,1,1.147362875267428,suppressed,False
SLC6A15,2,0.7819862528661267,partially_retained;suppressed,True
SLC6A8,2,1.2061257679100925,suppressed,False
SLC7A1,2,0.7042268828361284,partially_retained;suppressed,True
SLC7A14,1,0.7643255776616401,suppressed,False
SLC7A4,1,0.23605098097227417,fully_retained,False
SLC7A5,2,0.610625198946324,partially_retained;suppressed,True
SLC7A8,2,1.2003164446744676,suppressed,False
SLC8A3,1,0.7333749739730409,partially_retained,False
SLC9A1,2,1.4678923723715092,suppressed,False
SLC9A3,1,0.9947486271591517,suppressed,False
SLC9A3-AS1,1,0.460611053345803,partially_retained,False
SLC9A3R1,1,-0.002930962548468141,enhanced_or_reprogrammed,False
SLC9A5,1,0.9489185343988383,suppressed,False
SLCO2A1,1,0.6632821276461182,partially_retained,False
SLCO5A1,1,0.7070931010662505,partially_retained,False
SLFN12,2,0.3106914237075185,fully_retained;partially_retained,True
SLFN5,2,0.7674562302932479,suppressed,False
SLIT1,1,1.0063293771811053,suppressed,False
SLITRK6,1,1.3093062238350515,suppressed,False
SLPI,2,0.529634864756481,partially_retained;suppressed,True
SLX1B,1,0.5422435570359634,partially_retained,False
SLX1B-SULT1A4,1,1.121566717277147,suppressed,False
SLX4IP,1,0.711329137680002,partially_retained,False
SMAD1,1,0.7333938242163549,partially_retained,False
SMAD6,1,0.6486651885221647,partially_retained,False
SMAD9,2,0.5243657818580691,partially_retained,True
SMARCA2,2,0.5479705291775885,partially_retained,True
SMC4,1,0.9612937893385651,suppressed,False
SMC5-AS1,1,1.1983569599775823,suppressed,False
SMCHD1,1,0.46123118847109645,partially_retained,False
SMG1P2,1,0.7971439401508552,suppressed,False
SMG1P7,1,0.878532581951969,suppressed,False
SMG6,1,0.4038688490937016,partially_retained,False
SMIM29,1,0.9656808967134536,suppressed,False
SMIM3,2,0.6508540090152317,partially_retained,True
SMIM34A,1,1.1618203528465183,suppressed,False
SMIM34B,2,0.8489237211478073,partially_retained;suppressed,True
SMOC1,1,0.16265909875223206,fully_retained,False
SMPX,2,0.5780666609607608,partially_retained,True
SMS,1,0.5826667049722836,partially_retained,False
SMYD1,1,0.23677191146294918,fully_retained,False
SMYD3,1,0.6521352068248513,partially_retained,False
SNAI1,1,-0.07003122476850665,enhanced_or_reprogrammed,False
SNAP25,1,0.978785473847285,suppressed,False
SNAP91,1,1.176278430187551,suppressed,False
SNCB,2,1.005388441708126,suppressed,False
SNCG,1,0.43133875559130286,partially_retained,False
SNHG18,1,0.8170974715880104,suppressed,False
SNHG8,2,0.48904785873657175,partially_retained,True
SNPH,1,0.8166594216097401,suppressed,False
SNTA1,2,0.7899924634783217,suppressed,False
SNTB1,1,0.9236169436184105,suppressed,False
SNX16,1,0.6801020155511581,partially_retained,False
SNX21,1,0.6993346795964409,partially_retained,False
SNX8,1,0.7634208288903099,suppressed,False
SOAT1,1,0.6800842863352876,partially_retained,False
SOCS1,2,0.537873925029609,partially_retained,True
SOCS3,1,0.4562258685321524,partially_retained,False
SOHLH2,1,0.332212906295271,partially_retained,False
SORBS2,1,0.09532372065007588,fully_retained,False
SORCS1,1,-0.1763397044879491,enhanced_or_reprogrammed,False
SORCS2,1,0.01348926815730489,fully_retained,False
SORT1,1,1.1359069121210306,suppressed,False
SOSTDC1,2,0.18255945632542653,enhanced_or_reprogrammed;partially_retained,True
SOX18,1,0.37148949033891265,partially_retained,False
SOX2,1,-0.06903694701149687,enhanced_or_reprogrammed,False
SOX9,1,0.08655878660917027,fully_retained,False
SOX9-AS1,1,0.30002917776885984,partially_retained,False
SP140,1,-0.30857825716804976,enhanced_or_reprogrammed,False
SP9,2,-0.12192681932060179,enhanced_or_reprogrammed,True
SPAG4,2,0.8055999958396828,partially_retained;suppressed,True
SPARCL1,2,1.1344455364985415,suppressed,False
SPATA18,2,0.4668628122229094,partially_retained,True
SPATA24,1,0.7867880997250112,suppressed,False
SPC25,1,2.0702466225768217,suppressed,False
SPDYE8,2,0.5953214761809302,partially_retained;suppressed,True
SPECC1,1,0.4515307237208518,partially_retained,False
SPEG,1,0.5053498526563004,partially_retained,False
SPHK1,2,0.7306038283655399,partially_retained;suppressed,True
SPIN2A,1,0.27019876930333064,partially_retained,False
SPIN4,1,0.579182613148737,partially_retained,False
SPINT1,1,0.4867742252935472,partially_retained,False
SPINT2,2,-0.09188665301967203,enhanced_or_reprogrammed,True
SPIRE2,1,1.584934863958801,suppressed,False
SPNS1,1,1.2411828906742026,suppressed,False
SPOCD1,2,0.08535140225749344,enhanced_or_reprogrammed;fully_retained,True
SPOCK1,1,0.4066998722618893,partially_retained,False
SPOCK3,2,0.0723386810425019,fully_retained,True
SPON2,2,0.526799005782274,partially_retained,True
SPP1,2,0.6196747853305407,partially_retained;suppressed,True
SPRED3,2,0.7579118088928223,partially_retained;suppressed,True
SPRY1,1,0.3606335695018067,partially_retained,False
SPSB3,1,0.8212513510544927,suppressed,False
SPTBN4,1,1.1038884117263967,suppressed,False
SPTLC2,1,0.6152609305672909,partially_retained,False
SPTSSB,1,0.3992995972418901,partially_retained,False
SPX,1,0.7058260666625247,partially_retained,False
SQLE,1,0.8172935278361421,suppressed,False
SQSTM1,2,0.9888294116251266,suppressed,False
SRA1,1,0.4763468674440058,partially_retained,False
SRD5A3,1,0.8304912065717627,suppressed,False
SRD5A3-AS1,1,0.9995629927028998,suppressed,False
SREBF1,2,1.0523155906189388,suppressed,False
SREBF2,1,1.107719541542848,suppressed,False
SRGAP3,1,0.45634234405089136,partially_retained,False
SRGN,1,0.45675980173466835,partially_retained,False
SRPK3,1,0.6075258051641437,partially_retained,False
SRPX2,1,0.6781405469320049,partially_retained,False
SRRM2,1,0.9664852914458161,suppressed,False
SRSF12,1,0.36867085848259284,partially_retained,False
SRSF6,1,0.5441029168604288,partially_retained,False
SSBP2,1,0.6517490046809908,partially_retained,False
SSC5D,1,0.9883806934792497,suppressed,False
SSPOP,1,0.4785311927249227,partially_retained,False
SSR3,1,0.6735422046979136,partially_retained,False
SSX2IP,2,0.4994869467043014,fully_retained;suppressed,True
ST3GAL5,1,0.00040158651443611415,fully_retained,False
ST3GAL6,1,0.6786504402600244,partially_retained,False
ST3GAL6-AS1,1,0.6233276172984973,partially_retained,False
ST6GAL1,1,1.3666351042207059,suppressed,False
ST6GAL2,1,0.015019486744173083,fully_retained,False
ST7,1,0.5206809074273178,partially_retained,False
ST7-AS1,1,0.7477957356320939,partially_retained,False
ST7-OT4,1,0.7869297612832733,suppressed,False
ST8SIA1,2,0.7675941512654522,partially_retained;suppressed,True
ST8SIA4,1,0.978231830481492,suppressed,False
ST8SIA6,2,1.2781593010246803,suppressed,False
STAC,2,0.5025897103950111,partially_retained,True
STAG3,1,0.27857786058695055,partially_retained,False
STAG3L2,1,0.49343300937545165,partially_retained,False
STAG3L3,2,0.44151193536550165,partially_retained,True
STAM,1,0.6380830063424783,partially_retained,False
STAM-AS1,1,0.3396959835630271,partially_retained,False
STAMBPL1,2,0.8605205722161273,suppressed,False
STAP2,2,0.6408934735172814,partially_retained,True
STARD4,1,0.9261007604388943,suppressed,False
STARD4-AS1,1,0.7548174113685617,suppressed,False
STARD5,2,0.18817266450327058,enhanced_or_reprogrammed;partially_retained,True
STAT4,1,0.38051259290854333,partially_retained,False
STBD1,1,1.2429595744898947,suppressed,False
STC1,2,0.6196523568897475,partially_retained,True
STC2,2,0.39876986481905613,partially_retained,True
STEAP1,1,0.639423470669197,partially_retained,False
STEAP1B,2,0.1294330535948937,enhanced_or_reprogrammed;partially_retained,True
STEAP3,2,0.48117436432625627,partially_retained,True
STK17A,1,-0.10991841497722521,enhanced_or_reprogrammed,False
STK3,1,0.5001249517543763,partially_retained,False
STK32B,1,0.39184339471217244,partially_retained,False
STK40,1,0.8834423898726836,suppressed,False
STKLD1,1,0.9591946526472219,suppressed,False
STMN1,1,0.9185962492710592,suppressed,False
STMN2,2,-0.08398845099206631,enhanced_or_reprogrammed,True
STON1,1,0.9025783987274245,suppressed,False
STOX2,1,0.2316911618762798,fully_retained,False
